MOF	acetone_mass	acetone_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	acetone_comp	O2_comp	N2_comp
WIYMOG	0.0010680956	0.0042723825	1.9322999797999998	0.1917570728	7.2771947336	0.5929674892	9.210562808999999	0.7889969445	1e-06	0.1666665	0.8333325
WIYMOG	0.0032042869	0.0052325785	2.2766178257	0.1446799675	7.165895855	0.5791132067	9.4457179676	0.7290257526999999	1e-06	0.19999979999999998	0.7999991999999999
WIYMOG	0.0064085737	0.010465157	2.9958595484	0.201462096	6.648046906	0.1841939141	9.6503150281	0.3961211671	1e-06	0.24999975	0.74999925
WIYMOG	0.0459281116	0.0198102226	1.9858605336000001	0.1659078806	7.1179755045	0.5965726222	9.149764149700001	0.7822907254000001	1e-05	0.166665	0.8333250000000001
WIYMOG	0.049132398499999994	0.0265094361	2.2401260199	0.2299945245	6.9803977239999995	0.3392607298	9.2696561424	0.5957646904	1e-05	0.199998	0.799992
WIYMOG	0.0502004941	0.043569923200000006	2.919933049	0.2454417636	6.420811695499999	0.2208206063	9.3909452386	0.5098322931	1e-05	0.24999749999999998	0.7499925000000001
WIYMOG	0.5073454188000001	0.1138411566	1.9729118283000002	0.110276245	7.1885678488	0.609525436	9.6688250959	0.8336428376	0.0001	0.16665	0.8332499999999999
WIYMOG	0.5073454188000001	0.1229006348	2.4055163014	0.1483215336	6.7614068749000005	0.3884020714	9.6742685951	0.6596242398	0.0001	0.19998	0.79992
WIYMOG	0.4838473152	0.0771990076	2.980556533	0.2371142063	6.4795527703	0.3644547443	9.9439566185	0.6787679581999999	0.0001	0.249975	0.749925
WIYMOG	5.2390090093	0.5322503839	1.9811519135	0.24394106149999997	7.1411627709	0.5503767333	14.3613236937	1.3265681787	0.001	0.1665	0.8325
WIYMOG	5.3426142843	0.6739200916	2.2854464885	0.2575415057	6.8768279342	0.39343887920000004	14.504888707000001	1.3249004765	0.001	0.1998	0.7992
WIYMOG	5.0937480052	0.7629941631	2.9052186111	0.1299890464	6.474915317100001	0.3849386265	14.4738819334	1.277921836	0.001	0.24975	0.74925
WIYMOG	10.586963771699999	2.1143394546	1.8863909337	0.14740312519999998	7.3142943598	0.3033901184	19.7876490652	2.5651326982	0.002	0.16633333333333333	0.8316666666666667
WIYMOG	10.9736143857	1.709305425	2.3707902281	0.1966447958	7.0010086275	0.1740248773	20.3454132413	2.0799750981	0.002	0.1996	0.7984
WIYMOG	10.5207418434	0.8584193518000001	2.8852069757	0.0841151197	6.3265168123	0.41990890560000005	19.7324656314	1.3624433771000002	0.002	0.2495	0.7484999999999999
WIYMOG	16.3856548852	1.0875794147	1.8428361975999998	0.18743768219999998	7.1494071323	0.36605393909999995	25.377898215100004	1.641071036	0.003	0.16616666666666666	0.8308333333333333
WIYMOG	16.7071516664	1.6920954041999998	2.2848579109	0.12008135310000001	6.929901010599999	0.1866225973	25.9219105879	1.9987993546	0.003	0.1994	0.7976
WIYMOG	17.3725752368	2.4949305334	2.8763783129	0.08395022029999999	6.2677757375	0.5678331954	26.516729287199997	3.1467139491000005	0.003	0.24925	0.74775
WIYMOG	21.5317395757	1.9958406264	1.9093454568000001	0.1491971441	7.21072457	0.2446193855	30.6518096025	2.3896571559999997	0.004	0.166	0.8300000000000001
WIYMOG	21.5776676873	2.6642989547	2.3207611393	0.22099812079999998	6.6289818203	0.2909168969	30.5274106469	3.1762139724000003	0.004	0.1992	0.7968
WIYMOG	21.6855453448	2.8569958604	2.8234063366	0.12692548210000001	6.3795898886	0.0896870385	30.88854157	3.073608381	0.004	0.249	0.747
WIYMOG	26.8626048082	6.8757057434	1.8587277905000001	0.062244680999999996	6.8443657613	0.3184634705	35.56569836	7.2564138949	0.005	0.16583333333333333	0.8291666666666666
WIYMOG	26.796382879899998	5.5375689032	2.2624919653999997	0.1428389229	6.8618850292	0.322917675	35.9207598745	6.0033255011	0.005	0.19899999999999998	0.7959999999999999
WIYMOG	27.397720713200002	3.3266568074	2.8063375887	0.2857020975	6.3311542654999995	0.3761503996	36.535212567399995	3.9885093045	0.005	0.24875	0.74625
WIYMOG	31.5718383907	4.6391926306	1.8781508485	0.19713041739999998	6.9386606446000005	0.17626239289999998	40.3886498838	5.0125854409	0.006	0.16566666666666666	0.8283333333333333
WIYMOG	33.9013549349	8.521392424	2.2619033879	0.1625411981	6.743372334400001	0.1072262319	42.9066306572	8.791159854	0.006	0.1988	0.7952
WIYMOG	33.0212441452	4.8662201947	2.8292921118	0.3223900763	6.3713455273	0.34431623079999996	42.221881784299995	5.5329265018	0.006	0.2485	0.7455
WIYMOG	39.4009792752	2.7513396785000004	1.8852137787	0.17874160120000002	6.8928013844	0.1865144416	48.1789944383	3.1165957213	0.006999999999999999	0.1655	0.8275
WIYMOG	40.4637344157	2.5356455011000003	2.3007495038	0.1201275028	6.6006418281	0.5117463614	49.365125747600004	3.1675193652999996	0.006999999999999999	0.1986	0.7944
WIYMOG	38.1064473854	3.2169550622000003	2.8204634491000005	0.2705050006	6.4048382454	0.4603435018	47.3317490799	3.9478035645999996	0.006999999999999999	0.24825	0.74475
WIYMOG	45.698471042600005	7.6222195051	1.7910413764	0.102121167	6.8850722956	0.21789634230000002	54.3745847146	7.942237014400001	0.008	0.16533333333333333	0.8266666666666667
WIYMOG	45.3876552175	6.4179283862	2.3413613523	0.1830693698	6.7103948889	0.38051546049999996	54.4394114587	6.9815132165	0.008	0.1984	0.7936
WIYMOG	45.6429300704	5.1806781989	2.8151662514	0.1320618954	6.336822263999999	0.4080698635	54.7949185858	5.720809957799999	0.008	0.248	0.7440000000000001
WIYMOG	49.349221867	4.5516495957	1.8769736934999999	0.22320672190000002	6.9664853641999995	0.3249078657	58.1926809247	5.0997641833	0.009000000000000001	0.16516666666666666	0.8258333333333333
WIYMOG	51.6296060127	7.495570871799999	2.2377717098	0.1904155146	6.6258901848	0.1939342543	60.493267907299995	7.879920640700001	0.009000000000000001	0.1982	0.7928
WIYMOG	51.1575077493	7.198712179	2.7204052716000002	0.2121689281	6.112678689	0.2515163672	59.990591709899995	7.6623974743	0.009000000000000001	0.24775	0.74325
WIYMOG	61.9089582463	7.823765337799999	1.796338574	0.1371069812	6.7696512363	0.3095171699	70.4749480566	8.2703894889	0.01	0.165	0.8250000000000001
WIYMOG	57.4560676123	6.3684464785	2.1806796909	0.1636203146	6.3497040786	0.2042872234	65.98645138180001	6.7363540165	0.01	0.198	0.792
WIYMOG	54.2186697923	5.6365364037	2.735708287	0.10373668259999999	6.1327743199	0.1217875943	63.0871523992	5.862060680599999	0.01	0.2475	0.7424999999999999
WIYMOG	67.4406254551	9.5207611021	1.7521952604	0.1363468745	6.7036963453	0.3246626213	75.8965170608	9.981770597899999	0.012	0.16466666666666666	0.8233333333333333
WIYMOG	66.3938917489	6.3588259714	2.1889197761	0.16210583050000002	6.4244186036	0.24570669399999998	75.0072301286	6.7666384959000005	0.012	0.1976	0.7904
