MOF	acetone_mass	acetone_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	acetone_comp	O2_comp	N2_comp
UIO-66	87.0741154545	1.9998356094	0.6018095809	0.0292779108	2.0482923698	0.0803217657	89.72421740520001	2.1094352859	1e-06	0.1666665	0.8333325
UIO-66	86.7934620175	1.8134514718	0.7292623971	0.0437463643	2.0100290375	0.036002612999999996	89.5327534521	1.8932004491	1e-06	0.19999979999999998	0.7999991999999999
UIO-66	86.4864626551	3.5913266031	0.904853867	0.046778243600000005	1.864735405	0.09781934140000001	89.25605192709999	3.7359241881	1e-06	0.24999975	0.74999925
UIO-66	120.4422006248	2.9867758284	0.3472095906	0.029452876800000003	0.9433383083	0.0871631858	121.73274852370001	3.1033918910000002	1e-05	0.166665	0.8333250000000001
UIO-66	119.2022781773	1.2906857714	0.41857705479999996	0.0311904879	0.9215308846	0.0304331394	120.5423861167	1.3523093987	1e-05	0.199998	0.799992
UIO-66	121.6588277276	3.1348446191000003	0.5139374354	0.0392556981	0.8344349778	0.0455476494	123.0072001408	3.2196479666	1e-05	0.24999749999999998	0.7499925000000001
UIO-66	144.0331742129	3.4518859301	0.23549735	0.0152637627	0.4479218063	0.0486487742	144.7165933692	3.5157984669999998	0.0001	0.16665	0.8332499999999999
UIO-66	142.5189768157	0.7772203231999999	0.277981622	0.0222804602	0.43360650359999997	0.0577641449	143.2305649413	0.8572649283	0.0001	0.19998	0.79992
UIO-66	144.3581997348	3.8505986717000003	0.34384752590000006	0.0382968636	0.40564483770000004	0.0320934777	145.1076920984	3.9209890130000002	0.0001	0.249975	0.749925
UIO-66	162.1064790437	5.8253760207	0.1763555755	0.0205804155	0.25740787190000003	0.0256426373	162.5402424911	5.8715990735000005	0.001	0.1665	0.8325
UIO-66	161.0465408656	2.4130129958	0.18827562309999998	0.0048902759	0.2372059028	0.0389099673	161.4720223915	2.456813239	0.001	0.1998	0.7992
UIO-66	160.5282194489	4.2226435875999995	0.2597959084	0.0530357554	0.2309178727	0.0465720186	161.01893323	4.3222513616	0.001	0.24975	0.74925
UIO-66	166.4751881276	3.9568169174000003	0.1526683015	0.0163568582	0.21459575190000002	0.0562125643	166.842452181	4.0293863399	0.002	0.16633333333333333	0.8316666666666667
UIO-66	165.9136039281	5.8460476026	0.1841494528	0.0411199586	0.2065684794	0.050175982800000005	166.3043218603	5.937343544	0.002	0.1996	0.7984
UIO-66	166.0946974996	2.6068006277	0.23335785420000002	0.0431767679	0.2087090854	0.046213980700000004	166.5367644392	2.6961913763	0.002	0.2495	0.7484999999999999
UIO-66	166.1207660995	3.5200260042	0.1499175213	0.0158049848	0.2293124181	0.0391831775	166.4999960389	3.5750141665	0.003	0.16616666666666666	0.8308333333333333
UIO-66	165.2710406736	5.4729200723	0.1934715412	0.0365801547	0.2250312061	0.064360729	165.6895434209	5.573860956	0.003	0.1994	0.7976
UIO-66	166.37562826209998	7.238738527000001	0.2332050331	0.0326822897	0.1972033281	0.0677732983	166.8060366233	7.339194115	0.003	0.24925	0.74775
UIO-66	166.8745368917	6.7162166813	0.1552662606	0.0312802104	0.2149971155	0.0280201769	167.2448002678	6.7755170686	0.004	0.166	0.8300000000000001
UIO-66	167.3812106362	6.267144917	0.1659637392	0.0297809121	0.1886409041	0.0501945293	167.7358152795	6.347120358400001	0.004	0.1992	0.7968
UIO-66	167.30550076629999	6.5717885704	0.23763684570000002	0.015312646000000001	0.2020196916	0.0158073644	167.7451573036	6.6029085808	0.004	0.249	0.747
UIO-66	170.58958969999998	7.0397234775	0.13616362029999998	0.0162134497	0.1863665102	0.051522056399999995	170.9121198305	7.1074589836	0.005	0.16583333333333333	0.8291666666666666
UIO-66	170.03632526639998	4.5008884111	0.1647411702	0.0187067037	0.16348878349999998	0.0344497934	170.36455522010002	4.5540449082	0.005	0.19899999999999998	0.7959999999999999
UIO-66	167.7031855772	2.3255073792	0.22479987140000002	0.0324959663	0.1811487831	0.0381743488	168.1091342317	2.3961776943	0.005	0.24875	0.74625
UIO-66	170.0576793322	5.1493660546	0.1572529352	0.0116144053	0.2063009036	0.028900658500000002	170.421233171	5.1898811184	0.006	0.16566666666666666	0.8283333333333333
UIO-66	171.2177320268	1.0371076094	0.1567944718	0.0202140237	0.1759310559	0.0182462335	171.5504575545	1.0755678666	0.006	0.1988	0.7952
UIO-66	168.8557504825	1.9448146433000002	0.2217434489	0.0418004183	0.1826204497	0.0497359913	169.2601143811	2.0363510528999997	0.006	0.2485	0.7455
UIO-66	170.2970112652	6.7337166242999995	0.1450272454	0.0080518026	0.19158423730000002	0.043923193099999994	170.6336227479	6.78569162	0.006999999999999999	0.1655	0.8275
UIO-66	171.05799252120002	2.0204839639	0.1714652996	0.0156027298	0.1840921163	0.0176559449	171.4135499371	2.0537426386	0.006999999999999999	0.1986	0.7944
UIO-66	172.0144882763	3.5278757662	0.1957638581	0.0487247808	0.1588062079	0.0468494499	172.3690583423	3.6234499969	0.006999999999999999	0.24825	0.74475
UIO-66	171.8145365687	4.6625349867	0.1320374499	0.0369359517	0.1749945408	0.05188210309999999	172.12156855939998	4.7513530415	0.008	0.16533333333333333	0.8266666666666667
UIO-66	175.7661480546	5.6576363087	0.1511400903	0.0214908015	0.1320486329	0.0132875003	176.0493367778	5.692414610499999	0.008	0.1984	0.7936
UIO-66	171.4129692004	4.4487961744	0.21364392940000002	0.0458524492	0.16683348039999998	0.053512474299999994	171.7934466102	4.5481610979000004	0.008	0.248	0.7440000000000001
UIO-66	170.9495582387	5.5642185883	0.1323430922	0.0204894318	0.16174954119999999	0.0517148548	171.24365087209998	5.6364228749	0.009000000000000001	0.16516666666666666	0.8258333333333333
UIO-66	173.54421590319998	6.230585888999999	0.1667278448	0.0188757287	0.1596089352	0.0331901806	173.8705526832	6.282651798300001	0.009000000000000001	0.1982	0.7928
UIO-66	173.1154706329	5.0111477475	0.19866745940000002	0.0365111379	0.1541236323	0.0548863026	173.46826172459998	5.102545188	0.009000000000000001	0.24775	0.74325
UIO-66	174.5897331537	4.6936251408	0.12133997140000001	0.0177008821	0.14582878400000002	0.0201127278	174.8569019091	4.7314387507	0.01	0.165	0.8250000000000001
UIO-66	172.2701824156	5.1884437375	0.1719237629	0.0165442541	0.16683348039999998	0.0383912928	172.6089396589	5.2433792844	0.01	0.198	0.792
UIO-66	173.3270700128	3.489751465	0.2052387677	0.0084591703	0.14542742039999998	0.0320934777	173.6777362009	3.530304113	0.01	0.2475	0.7424999999999999
UIO-66	172.0408342017	4.6194604368	0.1315789866	0.0231442028	0.14542742039999998	0.017187446699999998	172.31784060869998	4.6597920862999995	0.012	0.16466666666666666	0.8233333333333333
UIO-66	170.7132768866	2.4829981735	0.1567944718	0.022530622900000002	0.149039693	0.035279434	171.0191110514	2.5408082303999997	0.012	0.1976	0.7904
UIO-66	171.62429125469998	3.9355500461	0.2024879875	0.030989169599999998	0.15733454130000002	0.0267361604	171.9841137835	3.9932753761	0.012	0.247	0.741
