MOF	acetone_mass	acetone_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	acetone_comp	O2_comp	N2_comp
LODPUQ	75.7861946515	4.1976114159	4.3955897169	0.2907962351	14.6339178355	1.092229079	94.81570220389999	5.58063673	1e-06	0.1666665	0.8333325
LODPUQ	74.8521453096	1.9502748899000002	5.2951311682	0.2873906698	14.018831972000001	0.717077055	94.16610844979999	2.9547426147	1e-06	0.19999979999999998	0.7999991999999999
LODPUQ	75.8697477969	1.3110803609000001	6.4389025904	0.1115121368	13.1184627396	0.4671248746	95.42711312690001	1.8897173722999998	1e-06	0.24999975	0.74999925
LODPUQ	124.47223835780001	4.170963814599999	1.7075482034	0.175779464	4.8761677824000005	0.7088723771	131.0559543436	5.0556156557	1e-05	0.166665	0.8333250000000001
LODPUQ	123.19898818680001	2.1547997056	1.9895740336	0.1687215131	4.6302296946	0.3214543446	129.818791915	2.6449755633	1e-05	0.199998	0.799992
LODPUQ	124.32782859299999	2.5261091065	2.5276496305	0.24446525260000002	4.3466308331	0.3384894355	131.2021090566	3.1090637946	1e-05	0.24999749999999998	0.7499925000000001
LODPUQ	152.3577888697	1.0035761385	0.9596025078	0.1362568184	2.4318271493	0.3256316864	155.7492185268	1.4654646433	0.0001	0.16665	0.8332499999999999
LODPUQ	151.3810900118	2.5483937552	1.151055715	0.1081745693	2.331478634	0.2241305863	154.8636243608	2.8806989107999996	0.0001	0.19998	0.79992
LODPUQ	151.7996039759	3.9090293774	1.4785740158	0.20721317329999997	2.1316238571	0.2185139565	155.4098018488	4.334756507200001	0.0001	0.249975	0.749925
LODPUQ	189.8424734325	7.570741680299999	0.5744970614	0.35859224149999996	1.1182723035	0.65452112	191.53524279740003	8.5838550418	0.001	0.1665	0.8325
LODPUQ	188.93012296720002	4.3393247423000005	0.614629392	0.12058574470000001	0.9696746819	0.1836357534	190.5144270411	4.6435462404	0.001	0.1998	0.7992
LODPUQ	186.8313178372	6.8489890309	0.7364007787000001	0.1783636283	0.8828022262	0.11669766390000001	188.4505208421	7.144050323099999	0.001	0.24975	0.74925
LODPUQ	195.77773970439998	4.282375285	0.47760222210000003	0.1101987041	0.8552484972	0.2113623661	197.1105904237	4.6039363552	0.002	0.16633333333333333	0.8316666666666667
LODPUQ	194.7269653713	3.4287877966000004	0.4672942604	0.12100608410000001	0.7344452486	0.13351162460000002	195.9287048803	3.6833055053	0.002	0.1996	0.7984
LODPUQ	194.03235190880002	4.6306744249000005	0.5816439148	0.08266776719999999	0.6825864835	0.1324385741	195.29658230709998	4.8457807662	0.002	0.2495	0.7484999999999999
LODPUQ	197.3318282088	12.450691866800002	0.4180909236	0.0856837939	0.7616380117	0.143702911	198.5115571441	12.680078571700001	0.003	0.16616666666666666	0.8308333333333333
