,MOF,CH4_comp,CO2_comp,O2_comp,N2_comp,CH4_mass,CH4_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,HKUST-1_v2_EQeq,0.0,0.03,0.194,0.7759999999999999,0.0,0.0,23.392043551599997,1.0576728631999999,3.3959637947,0.1332000017,9.210803485700001,0.29011827879999996,35.998810832,1.4809911437
1,HKUST-1_v2_EQeq,1e-05,0.03,0.193998,0.775992,0.0007459335,0.0009665561,23.619358222800003,1.0215829867,3.4162979173,0.0637107616,9.134821086799999,0.23620912940000002,36.1712231604,1.3224694338
2,HKUST-1_v2_EQeq,5e-05,0.03,0.19399,0.77596,0.0020720375,0.0024021341000000002,23.2088279267,1.192468586,3.387201937,0.1308934986,9.1698453545,0.3491734036,35.7679472557,1.6749376222999999
3,HKUST-1_v2_EQeq,0.0001,0.03,0.19397999999999999,0.7759199999999999,0.003812549,0.0036842668,23.775750716599998,1.1791418282,3.3918308429,0.0551340101,9.048997158099999,0.49151206420000004,36.2203912666,1.7294721693000001
4,HKUST-1_v2_EQeq,0.0005,0.03,0.1939,0.7756000000000001,0.017239351899999998,0.0065176696,23.5613929817,0.6986565879000001,3.406213515,0.13159733740000001,9.153346319299999,0.0890238364,36.1381921679,0.9257954313
5,HKUST-1_v2_EQeq,0.001,0.03,0.1938,0.7752,0.0363849783,0.0058699765000000004,23.4591013796,1.1030823797,3.415636645,0.0735054038,9.244380469600001,0.36282847479999997,36.1555034725,1.5452862347999998
6,HKUST-1_v2_EQeq,0.005,0.03,0.193,0.772,0.1903788043,0.0238064754,23.0017442612,1.4352903948,3.3946412501,0.1421404728,9.1288872233,0.35268307460000003,35.7156515389,1.9539204176
7,HKUST-1_v2_EQeq,0.01,0.03,0.192,0.768,0.37470725920000003,0.0241491147,23.213828849400002,0.9084929937999999,3.3354573810000003,0.0872491076,8.8983349158,0.22850699859999998,35.8223284054,1.2483982147
8,HKUST-1_v2_EQeq,0.02,0.03,0.19,0.76,0.729440077,0.0163543492,22.8555809277,1.2636335676000001,3.2845394155000003,0.11082773480000001,8.8581004265,0.1001244272,35.7276608467,1.4909400788
9,HKUST-1_v2_EQeq,0.03,0.03,0.188,0.752,1.0733154184,0.0768235947,22.3477599523,0.2813329243,3.2772654204,0.1067314765,8.711345850299999,0.1592996016,35.4096866414,0.6241875971
10,HKUST-1_v2_EQeq,0.04,0.03,0.18600000000000005,0.7440000000000001,1.4289599327000002,0.10547321300000001,22.2193271631,0.4253606006,3.1392248319,0.15448316869999998,8.6511388447,0.3304019246,35.438650772399996,1.0157189068999999
11,HKUST-1_v2_EQeq,0.05,0.03,0.184,0.736,1.8277857082,0.0732713708,21.765379764699997,0.7525276136,3.1468294631,0.0907594699,8.528988092999999,0.0926324941,35.268983029,1.0091909484000001
