,MOF,CH4_comp,CO2_comp,O2_comp,N2_comp,CH4_mass,CH4_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-801_EQeq,0.0,0.03,0.194,0.7759999999999999,0.0,0.0,68.6892228894,2.2146626549,0.4758229982,0.0254188634,1.5254494433,0.0690492936,70.6904953309,2.3091308119
1,MOF-801_EQeq,1e-05,0.03,0.193998,0.775992,7.75728e-05,0.0001699534,68.5631444425,2.2429817437,0.4791651473,0.016133907700000002,1.5168342991,0.0435905885,70.5592214617,2.3028761933
2,MOF-801_EQeq,5e-05,0.03,0.19399,0.77596,0.0003258057,0.0001809293,68.7386670863,1.3100518227,0.46802465039999996,0.0127613917,1.5183785230000002,0.062150721299999996,70.7253960654,1.385144865
3,MOF-801_EQeq,0.0001,0.03,0.19397999999999999,0.7759199999999999,0.0004654367,0.0004602361,69.3759100228,1.3660978266,0.4743375986,0.0067928728,1.5002271186000002,0.047747568,71.3509401767,1.4210985034999999
4,MOF-801_EQeq,0.0005,0.03,0.1939,0.7756000000000001,0.0025443871,0.0005229119,70.175782667,1.6278955172,0.4711192329,0.0082490215,1.5018526175,0.0327409716,72.1512989045,1.6694084222
5,MOF-801_EQeq,0.001,0.03,0.1938,0.7752,0.0057869291,0.0005771748,68.7888772002,2.469701117,0.4691387001,0.0271033135,1.5113076028,0.048507518799999996,70.77511043220001,2.5458891241
6,MOF-801_EQeq,0.005,0.03,0.193,0.772,0.0280968597,0.0023249067,68.5283377704,1.9482442012999999,0.4702527498,0.0119667147,1.4929123736,0.0471564051,70.5195997535,2.0096922278
7,MOF-801_EQeq,0.01,0.03,0.192,0.768,0.053773448700000004,0.0048710762,68.8191734722,0.6976675088,0.4698813999,0.0203127223,1.5043450492,0.059057457,70.84717337,0.7819087643000001
8,MOF-801_EQeq,0.02,0.03,0.19,0.76,0.1116117109,0.0081213325,68.6433529719,3.1228701996,0.4579363116,0.0264456289,1.4840534046,0.0737741749,70.69695439899999,3.2312113359
9,MOF-801_EQeq,0.03,0.03,0.188,0.752,0.1621736467,0.010991753100000001,69.2650222629,0.8072762304000001,0.44441298630000003,0.0249365748,1.4356677206,0.0800677339,71.30727661649999,0.9232722922
10,MOF-801_EQeq,0.04,0.03,0.18600000000000005,0.7440000000000001,0.21625738649999998,0.0101978672,70.2857343062,1.3348284856000001,0.4451556861,0.011945248600000001,1.4219322549000002,0.056330671,72.3690796337,1.4133022724000002
11,MOF-801_EQeq,0.05,0.03,0.184,0.736,0.2702945826,0.0085724622,68.9229126736,1.4230005588999999,0.43404613509999995,0.0122467294,1.4101202963,0.030875447200000003,71.0373736876,1.4746951977
