,MOF,CH4_comp,CO2_comp,O2_comp,N2_comp,CH4_mass,CH4_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-801_EQeq,0.0,0.01,0.198,0.792,0.0,0.0,56.664581436899994,1.6011886531,0.7223064907,0.0436813879,2.4031104830000003,0.1485804992,59.789998410600006,1.7934505402
1,MOF-801_EQeq,1e-05,0.01,0.197998,0.791992,0.0001241164,0.0002705055,55.5211524713,0.9492550609,0.7210686577,0.018380256799999998,2.3961208377000003,0.1442482089,58.638466083100006,1.1121540320999999
2,MOF-801_EQeq,5e-05,0.01,0.19799,0.79196,0.0003102911,0.0002596082,56.19996768,0.9584552056,0.712558556,0.025458767099999998,2.405955106,0.046677770099999995,59.318791633100005,1.030851351
3,MOF-801_EQeq,0.0001,0.01,0.19798,0.79192,0.001117048,0.000304022,57.1873197833,2.2474831076,0.7034295378000001,0.0396021444,2.3830355715000002,0.1088321926,60.2749019406,2.3962214666
4,MOF-801_EQeq,0.0005,0.01,0.1979,0.7916000000000001,0.004778483,0.00048667260000000005,56.8828252284,0.7703283843000001,0.7151580053000001,0.022730334799999998,2.3638817762,0.0758778987,59.9666434929,0.8694232904000001
5,MOF-801_EQeq,0.001,0.01,0.1978,0.7912,0.0095104224,0.0027694242,57.0383063776,2.0722722693,0.71327031,0.021302238900000003,2.3663742078,0.11352979490000001,60.1274613178,2.2098737272999998
6,MOF-801_EQeq,0.005,0.01,0.197,0.7879999999999999,0.0478624031,0.0049724089,56.050613866800006,1.3356889031,0.7052862872,0.0359640012,2.3486291782,0.15085165,59.1523917353,1.5274769632
7,MOF-801_EQeq,0.01,0.01,0.196,0.784,0.09642296119999999,0.006887484100000001,57.209999436400004,2.1454262126,0.6917939076999999,0.0196967195,2.3334307634,0.097713593,60.3316470687,2.2697240092
8,MOF-801_EQeq,0.02,0.01,0.194,0.7759999999999999,0.18771060469999998,0.0106096874,56.4686343401,1.7616492575,0.6847073139000001,0.0183969218,2.2720139966,0.0846358704,59.6130662553,1.8752917371000002
9,MOF-801_EQeq,0.03,0.01,0.192,0.768,0.2936129592,0.0165908566,56.105291829799995,2.7656200066000003,0.6835004267,0.0174657313,2.3009749687,0.11671056949999999,59.383380184399996,2.9163871639999996
10,MOF-801_EQeq,0.04,0.01,0.19,0.76,0.3749402582,0.0136861243,57.679038491499995,1.7229564246,0.6636022615999999,0.024800254900000002,2.2423486417,0.071968473,60.959929653,1.8334112768000002
11,MOF-801_EQeq,0.05,0.01,0.188,0.752,0.4749936254,0.0178395529,55.8504542265,2.6755238145,0.6707198012,0.0136321889,2.207346232,0.0625063921,59.2035138851,2.7695019484
