,MOF,H2S_comp,CO2_comp,O2_comp,N2_comp,H2S_mass,H2S_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-801_EQeq,0.0,0.01,0.198,0.792,0.0,0.0,56.9709482333,2.177505027,0.7141986847,0.0310146952,2.397177412,0.0392140357,60.08232433,2.2477337579
1,MOF-801_EQeq,1e-05,0.01,0.197998,0.791992,0.6258328998,0.16825045219999998,55.8973879177,2.4645382223,0.7205735245999999,0.043479929699999996,2.4135136759,0.0677262166,59.657308018,2.7439948208
2,MOF-801_EQeq,5e-05,0.01,0.19799,0.79196,2.9188176710000002,0.3690582053,55.1955951992,2.2754538741,0.7118777479,0.0452746614,2.3507694184,0.1595566441,61.177060036499995,2.8493433849
3,MOF-801_EQeq,0.0001,0.01,0.19798,0.79192,5.8974895945000005,1.1590394479000001,51.939426765,2.6119978565,0.7011086009,0.0348815316,2.3434275817,0.13099735070000001,60.8814525421,3.9369161867
4,MOF-801_EQeq,0.0005,0.01,0.1979,0.7916000000000001,22.4497282765,2.4482659763999997,39.4919140316,3.5244266282,0.6497075863,0.021573479399999998,2.1463629316,0.08744358199999999,64.737712826,6.081709666
5,MOF-801_EQeq,0.001,0.01,0.1978,0.7912,33.3220422982,2.5641481336000003,30.2043620482,2.238610329,0.5916532195,0.0103294177,1.9028631963,0.0194823425,66.0209207622,4.832570222799999
6,MOF-801_EQeq,0.005,0.01,0.197,0.7879999999999999,55.4267846382,0.5351061243999999,18.7718595316,1.5116277927000001,0.42052280979999995,0.0190234029,1.2791863598,0.062105877000000004,75.89835333939999,2.127863197
7,MOF-801_EQeq,0.01,0.01,0.196,0.784,66.8839300784,1.5545937425999998,14.884022334500001,0.7433059529,0.3322034265,0.0129278011,0.9703144771,0.0374066506,83.07047031649999,2.3482341472
8,MOF-801_EQeq,0.02,0.01,0.194,0.7759999999999999,0.0,0.0,,,,,,,,
9,MOF-801_EQeq,0.03,0.01,0.192,0.768,0.0,0.0,,,,,,,,
10,MOF-801_EQeq,0.04,0.01,0.19,0.76,0.0,0.0,,,,,,,,
11,MOF-801_EQeq,0.05,0.01,0.188,0.752,0.0,0.0,,,,,,,,
