,MOF,H2S_comp,CO2_comp,O2_comp,N2_comp,H2S_mass,H2S_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,HKUST-1_v2_EQeq,0.0,0.01,0.198,0.792,0.0,0.0,10.1436898864,0.6875964833,4.0207007812999995,0.0745905166,10.7313198337,0.2302457028,24.8957105014,0.9924327027
1,HKUST-1_v2_EQeq,1e-05,0.01,0.197998,0.791992,0.1165615796,0.0265540555,10.1025459309,0.372725642,4.0902996888,0.1841426623,10.7222019458,0.4027538813,25.031609145100003,0.9861762411
2,HKUST-1_v2_EQeq,5e-05,0.01,0.19799,0.79196,0.591083418,0.0313116415,10.087997791900001,0.6369670224,4.0605424362,0.21986333760000001,10.5295684736,0.2820687414,25.269192119699998,1.1702107429000002
3,HKUST-1_v2_EQeq,0.0001,0.01,0.19798,0.79192,1.12582287,0.1111778763,9.660191580800001,0.2543024404,3.9649885917,0.22054050170000003,10.6261023023,0.29376709510000004,25.3771053448,0.8797879135
4,HKUST-1_v2_EQeq,0.0005,0.01,0.1979,0.7916000000000001,5.2787253114,0.3262321407,8.8839119788,0.2914546417,3.7003143616000003,0.19940840769999998,10.1351836413,0.30648044550000003,27.9981352931,1.1235756356
5,HKUST-1_v2_EQeq,0.001,0.01,0.1978,0.7912,9.0317616695,0.5395137017,7.9005487113,0.28058182,3.4825904634,0.0744731759,9.509088674500001,0.4584976768,29.923989518699997,1.3530663744
6,HKUST-1_v2_EQeq,0.005,0.01,0.197,0.7879999999999999,24.4303914931,1.074628798,4.6865465756,0.3604227336,2.6991481294999997,0.0366186056,7.8121484326,0.2566644262,39.6282346308,1.7283345634
7,HKUST-1_v2_EQeq,0.01,0.01,0.196,0.784,33.3841519847,0.7819554022,3.7145490416,0.4314942629,2.4341432631999997,0.0830903816,7.1298988548,0.17112354489999998,46.6627431443,1.4676635916
8,HKUST-1_v2_EQeq,0.02,0.01,0.194,0.7759999999999999,46.720592653900006,0.6919873247,2.8755305903,0.1337414131,2.2605592897,0.0494784583,6.5498275125,0.1251390896,58.4065100464,1.0003462856999998
9,HKUST-1_v2_EQeq,0.03,0.01,0.192,0.768,56.5844842708,1.6761528640999999,2.4804576918,0.17380046289999998,2.091273586,0.10946503269999999,6.1903222194000005,0.1601211365,67.346537768,2.1195394962000003
10,HKUST-1_v2_EQeq,0.04,0.01,0.19,0.76,66.5649374672,1.1502105870000001,2.3167911286000002,0.1609708906,2.0096064594,0.0742968173,6.0322788298,0.1958127364,76.923613885,1.5812910313
11,HKUST-1_v2_EQeq,0.05,0.01,0.188,0.752,76.8116159028,2.2810001696,2.4038526476,0.1949453589,1.9854700211,0.056750108099999995,5.829659099400001,0.10713810900000001,87.03059767090001,2.6398337456
