,MOF,acetone_comp,CO2_comp,O2_comp,N2_comp,acetone_mass,acetone_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.03,0.194,0.7759999999999999,0.0,0.0,2.633445357,0.1224942707,2.5320242606,0.08209459599999999,8.0021212147,0.4806970255,13.1675908323,0.6852858922
1,MOF-177_EQeq,1e-05,0.03,0.193998,0.775992,5.248720033000001,4.4064759107,2.6705597441999998,0.21344767809999998,2.5287155632,0.11655497880000001,8.017061638,0.1587143551,18.4650569784,4.8951929227
2,MOF-177_EQeq,5e-05,0.03,0.19399,0.77596,10.722759915700001,1.2722821251,2.6073455622,0.0933956379,2.5189636128,0.1015174508,8.0294103552,0.1950058271,23.878479445900002,1.6622010409
3,MOF-177_EQeq,0.0001,0.03,0.19397999999999999,0.7759199999999999,12.3970159658,1.4164052434999999,2.5235388814,0.017621786,2.5734700497,0.0988635734,7.9937362832000005,0.2514978599,25.4877611801,1.7843884628
4,MOF-177_EQeq,0.0005,0.03,0.1939,0.7756000000000001,19.3626542925,2.227284058,2.4881006278,0.0902612871,2.5762563213,0.0740903997,7.9621784503,0.20638731010000003,32.3891896919,2.5980230549
5,MOF-177_EQeq,0.001,0.03,0.1938,0.7752,26.0565183264,5.3653988483,2.5529909434999998,0.1218654507,2.5492643158000003,0.0354566054,8.0417590724,0.2166133385,39.2005326581,5.7393342429
6,MOF-177_EQeq,0.005,0.03,0.193,0.772,63.408102666400005,2.9590596144,2.6020777136,0.1715261041,2.5327208285,0.09163508710000001,7.9627882635,0.242099295,76.505689472,3.4643201006
7,MOF-177_EQeq,0.01,0.03,0.192,0.768,123.026534032,4.3415864341,2.849906041,0.1163981647,2.5457814762999997,0.0750824574,7.7380721007,0.16005883029999998,136.16029365,4.6931258865
8,MOF-177_EQeq,0.02,0.03,0.19,0.76,1056.0839320256,8.928960996699999,4.5028132331999995,0.2782913398,1.1911310827,0.0370067054,2.7372989847,0.1315133946,1064.5151753262,9.3757724365
9,MOF-177_EQeq,0.03,0.03,0.188,0.752,1133.2232728253,10.8666236647,3.6374493925,0.27173416710000003,0.8418022886,0.0675832404,1.7701352555,0.11566132550000001,1139.4726597619,11.3216023977
10,MOF-177_EQeq,0.04,0.03,0.18600000000000005,0.7440000000000001,1166.7769694324002,7.220547166,3.1674136373,0.2029386366,0.7362722540000001,0.060088822,1.4444950086000001,0.05876872,1172.1251503322999,7.542343344600001
11,MOF-177_EQeq,0.05,0.03,0.184,0.736,1187.9469227717,8.2877300869,2.7160547994999997,0.18043997760000002,0.6195971334,0.0450701491,1.1369967044,0.0626106229,1192.419571409,8.575850836499999
