,MOF,ammonia_comp,CO2_comp,O2_comp,N2_comp,ammonia_mass,ammonia_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.05,0.19,0.76,0.0,0.0,4.3486089406,0.188348987,2.4526155218,0.1475729657,7.7644465214,0.1619625276,14.5656709838,0.4978844803
1,MOF-177_EQeq,1e-05,0.05,0.189998,0.759992,0.0086194914,0.0148477575,4.2343924071,0.17520894260000003,2.4907526134999998,0.0408191158,7.7827409173,0.0994902334,14.5165054293,0.3303660493
2,MOF-177_EQeq,5e-05,0.05,0.18999,0.7599600000000001,0.0304926094,0.033156063199999995,4.3225091457,0.20143569030000003,2.4486102564,0.0487025002,7.781063931,0.19116792670000002,14.5826759425,0.4744621804
3,MOF-177_EQeq,0.0001,0.05,0.18997999999999998,0.7599199999999999,0.0746095762,0.0832639453,4.3699197823,0.21746277320000001,2.5149583474,0.10286234720000001,7.7598729225,0.1088179141,14.719360628399999,0.5124069797999999
4,MOF-177_EQeq,0.0005,0.05,0.1899,0.7596,0.437091629,0.41485896170000003,4.2944937696,0.07394242969999999,2.4613226203,0.0990400981,7.7171859987,0.24055951899999997,14.9100940176,0.8284010085
5,MOF-177_EQeq,0.001,0.05,0.1898,0.7592,0.5772278765,0.3075550072,4.3553134751,0.1944126257,2.4350271827000003,0.1480005966,7.7171859987,0.23700678379999998,15.084754533,0.8869750133
6,MOF-177_EQeq,0.005,0.05,0.189,0.7559999999999999,1.5818156983000002,0.3039916941,4.2355896454,0.3020929975,2.4480878305,0.048279742699999996,7.6795300338,0.3038323492,15.945023208,0.9581967834999999
7,MOF-177_EQeq,0.01,0.05,0.188,0.752,2.8550906769999997,1.0125664026999999,4.284197520299999,0.2243285942,2.4616709043,0.0583040219,7.6731269953,0.2558716875,17.2740860969,1.5510707063
8,MOF-177_EQeq,0.02,0.05,0.18600000000000005,0.7440000000000001,3.5094305627999995,0.8532520886,4.2659994981,0.1557875252,2.4123887263999997,0.0737227521,7.612298129,0.23371563120000002,17.800116916300002,1.3164779971
9,MOF-177_EQeq,0.03,0.05,0.184,0.736,4.2065898574,0.6766438106,4.1915312761,0.091580513,2.3643255424,0.13054191380000002,7.4877437836,0.136068306,18.2501904595,1.0348345434000001
10,MOF-177_EQeq,0.04,0.05,0.182,0.728,4.2870384439,0.8751302862,4.1058090141,0.1361916318,2.3380301047,0.09048950359999999,7.462131629400001,0.053706854400000004,18.1930091921,1.155518276
11,MOF-177_EQeq,0.05,0.05,0.18,0.72,4.8714955713,0.4717764096,4.2868314445,0.1458202824,2.3512648946,0.11688338529999999,7.2971771598,0.1426461128,18.8067690702,0.8771261901
