,MOF,ammonia_comp,CO2_comp,O2_comp,N2_comp,ammonia_mass,ammonia_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MgMOF-74_EQeq,0.0,0.05,0.19,0.76,0.0,0.0,39.8989227786,1.9468906218000002,2.7126196591000005,0.0507623041,9.404956054500001,0.17761864230000002,52.0164984922,2.1752715682
1,MgMOF-74_EQeq,1e-05,0.05,0.189998,0.759992,0.0478512507,0.0050508539,40.376678051599995,2.3204578997,2.7202188029000003,0.0308593805,9.2969899242,0.14725933,52.44173802939999,2.5036274641
2,MgMOF-74_EQeq,5e-05,0.05,0.18999,0.7599600000000001,0.254581323,0.0355280884,40.6725841832,2.1533868544,2.7101018705,0.0660545558,9.360431046799999,0.0623245339,52.997698423500005,2.3172940325
3,MgMOF-74_EQeq,0.0001,0.05,0.18997999999999998,0.7599199999999999,0.5076520669,0.0283037544,40.3898336316,1.5062132806,2.7243388206,0.06501284730000001,9.3920113403,0.2135664789,53.0138358594,1.8130963612
4,MgMOF-74_EQeq,0.0005,0.05,0.1899,0.7596,2.3856674713,0.2167864275,40.2972410089,1.0000641172,2.7372939874,0.0696234685,9.248577494700001,0.1278559154,54.66877996229999,1.4143299286000002
5,MgMOF-74_EQeq,0.001,0.05,0.1898,0.7592,4.4555020696,0.3097258508,40.289058112199996,1.5836287396000002,2.7371108755,0.0441669922,9.2121479429,0.1263569732,56.6938190002,2.0638785558
6,MgMOF-74_EQeq,0.005,0.05,0.189,0.7559999999999999,17.7788105861,1.4252215443,39.922401397399994,1.3248495559,2.6637287822999998,0.0444782909,9.0382559462,0.0988257921,69.403196712,2.8933751832
7,MgMOF-74_EQeq,0.01,0.05,0.188,0.752,28.3838074737,1.5419782535,38.2463553296,0.9329622206,2.6031645219999997,0.0396300854,8.835188247,0.1365840543,78.0685155723,2.6511546138
8,MgMOF-74_EQeq,0.02,0.05,0.18600000000000005,0.7440000000000001,338.6486612419,99.9609933178,8.9165877411,21.2143248964,0.0963168584,0.2630863662,0.5963385367,1.6323244179,348.2579043781,123.0707289983
9,MgMOF-74_EQeq,0.03,0.05,0.184,0.736,375.5071834729,21.0950617553,2.4825649497,2.7816823884,0.0021973428,0.0058595807,0.0205191755,0.0190649671,378.0124649409,23.9016686915
10,MgMOF-74_EQeq,0.04,0.05,0.182,0.728,380.4677306420,25.0695771577,2.5092537818,4.7215764723,0.0018311190,0.0023162027,0.0272520299,0.0604929732,383.0060675727,29.8539628059
11,MgMOF-74_EQeq,0.05,0.05,0.18,0.72,379.9759640209,31.2704718945,0.2412066148,0.3299993144,0.0014648952,0.0014648952,0.0141069331,0.0235076687,380.2327424640,31.6254437728
