,MOF,acetone_comp,CO2_comp,O2_comp,N2_comp,acetone_mass,acetone_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,HKUST-1_v2_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,28.1013215943,2.0751434693,3.1309589283999997,0.0891700599,8.5972998878,0.28860682260000003,39.8295804105,2.4529203518
1,HKUST-1_v2_EQeq,1e-05,0.04,0.191998,0.767992,34.148835518,2.8856941213,19.231275810499998,2.7479903529,2.6116948704,0.0958536923,7.436578289600001,0.26879079829999997,63.4283844885,5.9983289648
2,HKUST-1_v2_EQeq,5e-05,0.04,0.19199,0.7679600000000001,90.9248596124,2.8624574817000004,11.6867018743,0.6095096076,2.110285164,0.11937292619999999,6.0272133365,0.1592590975,110.7490599872,3.7505991130000003
3,HKUST-1_v2_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,126.4480126578,3.4247071292,9.8545456247,1.64637198,1.9122341161,0.0787136258,5.4970732848,0.21076268620000002,143.7118656834,5.3605554212
4,HKUST-1_v2_EQeq,0.0005,0.04,0.1919,0.7676000000000001,302.0426521084,8.0238530912,7.7627960205,0.5150872202000001,1.2835294958,0.05517167059999999,3.4186290364,0.1155052157,314.5076066611,8.7096171977
5,HKUST-1_v2_EQeq,0.001,0.04,0.1918,0.7672,400.66560989870004,7.9191482125,5.6955964009,0.7209286140000001,0.7736885678000001,0.0579415662,1.7800143312999999,0.126844826,408.9149091987,8.824863218700001
6,HKUST-1_v2_EQeq,0.005,0.04,0.191,0.764,467.43236141010004,8.3857747785,2.5020525856,0.5160725936,0.3023667501,0.0828664144,0.5437445193,0.1129682643,470.78052526510004,9.0976820508
7,HKUST-1_v2_EQeq,0.01,0.04,0.19,0.76,476.7825806584,4.1797387491,1.7307739063,0.2316665513,0.2261551198,0.0750595015,0.37991199439999995,0.0823960917,479.1194216789,4.5688608936
8,HKUST-1_v2_EQeq,0.02,0.04,0.188,0.752,489.8204469371,7.7713345504,1.1529400122,0.3349837828,0.1540764413,0.041647031099999995,0.2403938372,0.0587917957,491.3678572278,8.20675716
9,HKUST-1_v2_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,490.7405586718,5.0775391523,0.9315355225,0.1420642134,0.1454799016,0.030928178900000002,0.1974095087,0.0355148225,492.0149836046,5.2860463671
10,HKUST-1_v2_EQeq,0.04,0.04,0.184,0.736,496.2165285097,10.1166045272,1.0060947346,0.3127849875,0.1456452197,0.0312166746,0.2153558277,0.0388950618,497.5836242917,10.4995012511
11,HKUST-1_v2_EQeq,0.05,0.04,0.182,0.728,509.15509352199996,6.644342512200001,0.6708055946,0.124583372,0.10216656730000001,0.0217969227,0.1301108126,0.0454124352,510.05817649650004,6.8361352421
