,MOF,acetone_comp,CO2_comp,O2_comp,N2_comp,acetone_mass,acetone_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,NU-125_v2_EQeq,0.0,0.02,0.196,0.784,0.0,0.0,5.2104086118,0.1982639315,3.5343904827999997,0.0718212141,10.6390301043,0.2526764059,19.383829198900003,0.5227615515
1,NU-125_v2_EQeq,1e-05,0.02,0.195998,0.783992,1.0291589347,0.11643445029999999,5.1590738285,0.22513269019999999,3.5190176567,0.086012953,10.573844793300001,0.1924256414,20.2810952132,0.6200057349
2,NU-125_v2_EQeq,5e-05,0.02,0.19599,0.78396,5.204245891,0.33669527969999996,5.1334783343,0.059462282000000005,3.5001937882,0.0941518724,10.5181809323,0.3217113406,24.3560989458,0.8120207747
3,NU-125_v2_EQeq,0.0001,0.02,0.19598,0.78392,10.1746869125,0.6830878660999999,5.013984763,0.2675534538,3.5194359649,0.0684205675,10.378014203200001,0.3474914364,29.0861218436,1.3665533238
4,NU-125_v2_EQeq,0.0005,0.02,0.1959,0.7836000000000001,45.1114350093,3.2431113555,4.3854572056,0.10492339369999999,3.2350909720999996,0.0909062718,9.556422937899999,0.1555330637,62.2884061249,3.5944740847000003
5,NU-125_v2_EQeq,0.001,0.02,0.1958,0.7832,97.0679250833,12.0055649574,4.1684706844,0.08993518199999999,3.0229041422000003,0.071500116,8.91454904,0.2936583253,113.17384894989999,12.460658580699999
6,NU-125_v2_EQeq,0.005,0.02,0.195,0.78,500.5834372241,5.5291398378,3.3804745702999996,0.1342875109,1.660160633,0.0274621796,4.3407740871,0.132115669,509.9648465145,5.8230051973000005
7,NU-125_v2_EQeq,0.01,0.02,0.194,0.7759999999999999,610.3698158363,14.513604662799999,2.6888210469,0.14637841710000002,1.2195775308,0.0620542965,2.9363602239,0.10085834240000001,617.2145746379,14.822895718800002
8,NU-125_v2_EQeq,0.02,0.02,0.192,0.768,737.5448622914,17.2917459956,1.9580553075,0.33571920850000003,0.7557783241,0.0802170718,1.6925292757,0.1767474568,741.9512251987,17.8844297327
9,NU-125_v2_EQeq,0.03,0.02,0.19,0.76,798.2789033611,16.5379787444,1.678374205,0.1365661085,0.5797751527,0.0401521392,1.1015585138,0.0679873841,801.6386112325999,16.7826843762
10,NU-125_v2_EQeq,0.04,0.02,0.188,0.752,827.5193146361,7.9100194124000005,1.5051013368000001,0.2521698689,0.4758255673,0.05981587730000001,0.8492400909000001,0.1156874655,830.3494816311,8.337692624099999
11,NU-125_v2_EQeq,0.05,0.02,0.18600000000000005,0.7440000000000001,841.4568935561999,7.2840956949,1.3526787308000001,0.19202000100000002,0.4098374501,0.0649873783,0.6986363879,0.0930838995,843.918046125,7.6341869737
