,MOF,acetone_comp,CO2_comp,O2_comp,N2_comp,acetone_mass,acetone_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.02,0.196,0.784,0.0,0.0,1.7309671291,0.1068204966,2.5567524205,0.042820515700000006,8.0842935429,0.23533693879999998,12.3720130925,0.3849779511
1,MOF-177_EQeq,1e-05,0.02,0.195998,0.783992,5.5347150737,3.8316169481999998,1.7065434679,0.0680907638,2.5403830752000003,0.0541981741,8.0422164323,0.16777788600000001,17.8238580491,4.1216837721
2,MOF-177_EQeq,5e-05,0.02,0.19599,0.78396,9.7450044951,4.933029188,1.6687107377000001,0.0707307472,2.57172863,0.0980009375,8.0967947134,0.2674901637,22.082238576199998,5.3692510364
3,MOF-177_EQeq,0.0001,0.02,0.19598,0.78392,12.8037293551,3.4315920951,1.6948105325,0.0666439232,2.559712834,0.0913168351,8.0243793963,0.104743294,25.0826321179,3.6942961474000002
4,MOF-177_EQeq,0.0005,0.02,0.1959,0.7836000000000001,20.3265049819,2.1634050006,1.6907399223,0.0660702004,2.6041190367,0.2061075984,8.0687433064,0.16698028269999998,32.6901072473,2.6025630821
5,MOF-177_EQeq,0.001,0.02,0.1958,0.7832,24.444833566999996,1.7502044615,1.7477284653,0.09624961970000001,2.5854858458,0.1661850982,8.1126498565,0.12331351689999999,36.8906977346,2.1359526963
6,MOF-177_EQeq,0.005,0.02,0.195,0.78,67.5182148195,10.0015297849,1.7561091333,0.14835246359999998,2.5567524205,0.049556778600000004,8.0088291598,0.1000706985,79.83990553310001,10.2995097256
7,MOF-177_EQeq,0.01,0.02,0.194,0.7759999999999999,118.7985476799,7.3016188051999995,1.8195627630000002,0.0746738938,2.5436917727,0.10246061349999999,7.8792438555999995,0.2365426793,131.04104607120001,7.7152959918
8,MOF-177_EQeq,0.02,0.02,0.192,0.768,1055.60769498,10.158595163,3.0230266987,0.338403169,1.2287457485,0.0669883218,2.7827300679,0.1256962427,1062.6421974951,10.689682896499999
9,MOF-177_EQeq,0.03,0.02,0.19,0.76,1132.2524697702002,6.5794852641,2.4895373138,0.21936646780000002,0.8956121576999999,0.08630557609999999,1.8510879572999999,0.1280411686,1137.488707199,7.0131984765999995
10,MOF-177_EQeq,0.04,0.02,0.188,0.752,1164.5986668742999,7.955721753400001,2.1282107959,0.17780242329999998,0.7312221368999999,0.0496521484,1.4249809863999998,0.1256814494,1168.8830807935,8.3088577745
11,MOF-177_EQeq,0.05,0.02,0.18600000000000005,0.7440000000000001,1185.5963911559,15.529499895899999,1.9366526684,0.1435136692,0.6424097315999999,0.0500293851,1.2098693814,0.055131632400000005,1189.3853229372999,15.7781745826
