,MOF,argon_comp,CO2_comp,O2_comp,N2_comp,argon_mass,argon_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MgMOF-74_EQeq,0.0,0.02,0.196,0.784,0.0,0.0,15.8170985864,0.589649544,2.8527002612,0.0513541554,9.8694027817,0.2169540404,28.5392016293,0.8579577398
1,MgMOF-74_EQeq,1e-05,0.02,0.195998,0.783992,0.0001714507,0.0002799778,15.760888381,0.8730624278,2.8246383627999996,0.0400305812,9.6713045702,0.1619351863,28.257002764699997,1.0753081731
2,MgMOF-74_EQeq,5e-05,0.02,0.19599,0.78396,0.0009715538000000001,0.0008553462,16.217494013499998,0.7398964293000001,2.8270645955,0.0533044365,9.8405877677,0.2575361854,28.886117930500003,1.0515923973999999
3,MgMOF-74_EQeq,0.0001,0.02,0.19598,0.78392,0.0018288070999999998,0.0010599786999999999,16.282453623800002,0.9047861771,2.8830510583,0.07963967799999999,9.685411503400001,0.20233863440000002,28.8527449926,1.1878244681999999
4,MgMOF-74_EQeq,0.0005,0.02,0.1959,0.7836000000000001,0.0078867306,0.0007752233,15.503315973,0.5203576122,2.8314135031,0.0353664408,9.7233639627,0.1791612952,28.0659801694,0.7356605715000001
5,MgMOF-74_EQeq,0.001,0.02,0.1958,0.7832,0.016973616,0.0046372748,16.0304833526,0.2857537933,2.8483513536,0.057114623499999996,9.7224822793,0.1320839722,28.6182906015,0.4795896638
6,MgMOF-74_EQeq,0.005,0.02,0.195,0.78,0.0792102078,0.0113922628,15.6605534792,0.3911907746,2.8433615544,0.06334957179999999,9.7124230742,0.2126178417,28.295548315599998,0.6785504509
7,MgMOF-74_EQeq,0.01,0.02,0.194,0.7759999999999999,0.1659070947,0.011295521299999998,16.1011080452,1.0235606704,2.8078836241000005,0.037941739700000005,9.5616151499,0.2811544336,28.6365139139,1.353952365
8,MgMOF-74_EQeq,0.02,0.02,0.192,0.768,0.332728593,0.0117212305,16.2280058884,0.8366615445000001,2.777532827,0.045897208200000005,9.499576705399999,0.3222916723,28.8378440138,1.2165716555
9,MgMOF-74_EQeq,0.03,0.02,0.19,0.76,0.4928063651,0.021025068799999998,15.8329608168,0.5247548853,2.7522633851,0.0660013622,9.4583379719,0.2160768088,28.5363685389,0.8278581251
10,MgMOF-74_EQeq,0.04,0.02,0.188,0.752,0.6628854261,0.0179869827,16.0768111367,0.7310961189,2.7525838309,0.044888005999999994,9.310656015700001,0.0907078058,28.8029364094,0.8846789134
11,MgMOF-74_EQeq,0.05,0.02,0.18600000000000005,0.7440000000000001,0.8188483822,0.0429237357,16.1662564915,0.6370309147,2.7293743977999996,0.1098425686,9.2541080537,0.2821566964,28.9685873252,1.0719539154
