,MOF,argon_comp,CO2_comp,O2_comp,N2_comp,argon_mass,argon_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.02,0.196,0.784,0.0,0.0,1.7268965188999998,0.0517251284,2.5160031993,0.050801723,7.9954132695,0.2363390028,12.2383129877,0.33886585420000004
1,MOF-177_EQeq,1e-05,0.02,0.195998,0.783992,0.0,0.0,1.7400661402000002,0.1480057729,2.554140291,0.0768958574,8.0245318496,0.1835917548,12.3187382808,0.4084933851
2,MOF-177_EQeq,5e-05,0.02,0.19599,0.78396,0.0013044158,0.0021301021,1.7379111112,0.11036017669999999,2.5471746121,0.09306809070000001,8.1080762575,0.1455634446,12.3944663966,0.3511218141
3,MOF-177_EQeq,0.0001,0.02,0.19598,0.78392,0.0017392210999999998,0.0010650511,1.7472495699000001,0.078084906,2.5619766797,0.0633895911,8.1481714752,0.302413859,12.4591369459,0.4449534072
4,MOF-177_EQeq,0.0005,0.02,0.1959,0.7836000000000001,0.007391689599999999,0.007581089,1.7031912006,0.1391155869,2.5537920069999998,0.12146074800000001,8.0905441281,0.3501549285,12.3549190253,0.6183123524
5,MOF-177_EQeq,0.001,0.02,0.1958,0.7832,0.0123919502,0.0085425682,1.7379111112,0.1438169765,2.5513540194,0.18784874510000002,8.0262088359,0.2754955554,12.3278659167,0.6157038452
6,MOF-177_EQeq,0.005,0.02,0.195,0.78,0.0802215726,0.01077405,1.756348581,0.1640662093,2.5189636128,0.1191874264,8.0144699319,0.34640529729999997,12.3700036983,0.640432983
7,MOF-177_EQeq,0.01,0.02,0.194,0.7759999999999999,0.1532688583,0.0217837007,1.7858006431,0.19159763219999998,2.5146100635,0.051928189699999995,8.0416066191,0.198935141,12.495286184000001,0.4642446636
8,MOF-177_EQeq,0.02,0.02,0.192,0.768,0.3156686272,0.046882413399999996,1.7357560823,0.1185824493,2.5182670449,0.1022283084,7.7487438316,0.1914866843,12.318435586,0.4591798554
9,MOF-177_EQeq,0.03,0.02,0.19,0.76,0.4498060536,0.049161845999999995,1.6938527419,0.0743969696,2.4721194225,0.0789568224,7.7696299336,0.15314508710000002,12.3854081516,0.35566072509999996
10,MOF-177_EQeq,0.04,0.02,0.188,0.752,0.6037271197,0.0363940064,1.7177975078,0.1089357909,2.4254493743,0.1136847017,7.6722122755,0.2369871701,12.4191862773,0.4960016691
11,MOF-177_EQeq,0.05,0.02,0.18600000000000005,0.7440000000000001,0.7546045490000001,0.0649797531,1.7597008481999998,0.17921437629999998,2.4273649359,0.125669225,7.6116883158,0.1166107302,12.553358648900002,0.4864740846
