,MOF,argon_comp,CO2_comp,O2_comp,N2_comp,argon_mass,argon_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-801_EQeq,0.0,0.01,0.198,0.792,0.0,0.0,55.6340401256,1.0496567519,0.7014799508,0.0145880599,2.4253798179,0.0810035755,58.7608998943,1.1452483873000001
1,MOF-801_EQeq,1e-05,0.01,0.197998,0.791992,3.86334e-05,0.0001545338,57.2742088108,0.5685585096,0.6948884902,0.0257464797,2.3762084762,0.0515339839,60.345344410600006,0.645993507
2,MOF-801_EQeq,5e-05,0.01,0.19799,0.79196,0.0003090675,0.0001892644,56.829934405100005,1.8705840091,0.7137963890000001,0.015432506200000001,2.3566753977,0.0632870183,59.9007152593,1.949492798
3,MOF-801_EQeq,0.0001,0.01,0.19798,0.79192,0.0005408682,0.0002891062,56.5118660991,1.7922243297,0.7117849104,0.0535655686,2.4019455421,0.1056244966,59.626137419799996,1.9517035011000001
4,MOF-801_EQeq,0.0005,0.01,0.1979,0.7916000000000001,0.0018157718,0.0018704332,56.908994058999994,1.729260323,0.7277529558,0.0236144016,2.4331009377,0.0828049484,60.0716637243,1.8375501062000001
5,MOF-801_EQeq,0.001,0.01,0.1978,0.7912,0.0038247108,0.0014537678,57.257401188,2.1933902939,0.7115992354,0.026731174500000003,2.3857989197,0.0675401694,60.3586240539,2.2891154056
6,MOF-801_EQeq,0.005,0.01,0.197,0.7879999999999999,0.018775853000000002,0.0045933197,57.2501249765,2.5473327263999996,0.7096805943000001,0.038463854900000004,2.3504714102,0.0583131604,60.329052833999995,2.6487030614
7,MOF-801_EQeq,0.01,0.01,0.196,0.784,0.0387107094,0.0074617571,57.256167210600005,0.6806797456999999,0.7101447817000001,0.030053223599999998,2.3777527001,0.1213675125,60.382775401800004,0.8395622389
8,MOF-801_EQeq,0.02,0.01,0.194,0.7759999999999999,0.0785031551,0.006365028199999999,57.1455347563,1.2770400298,0.6890706752,0.0188313416,2.3179614322,0.0636352775,60.231070018800004,1.3658716771000001
9,MOF-801_EQeq,0.03,0.01,0.192,0.768,0.1206136074,0.0101499399,58.305047978800005,1.2597260644,0.6958168648999999,0.022050284399999998,2.2954753641,0.1287727347,61.4169538152,1.4206990234
10,MOF-801_EQeq,0.04,0.01,0.19,0.76,0.1567745095,0.012510556200000002,56.143289822700005,2.1578936954,0.6846144764000001,0.0264998909,2.2662705672,0.0939596171,59.2509493758,2.2908637596
11,MOF-801_EQeq,0.05,0.01,0.188,0.752,0.1911969068,0.0148211501,55.9998505907,0.5818468042,0.6833456976000001,0.0161460118,2.2673000497999998,0.0720191612,59.1416932449,0.6848331273
