,MOF,H2_comp,CO2_comp,O2_comp,N2_comp,H2_mass,H2_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,ZIF-8_v2_EQeq,0.0,0.01,0.198,0.792,0.0,0.0,1.9162412289,0.027393783900000003,2.6672891249,0.0533012678,8.1518496712,0.1393492556,12.735380025,0.2200443073
1,ZIF-8_v2_EQeq,1e-05,0.01,0.197998,0.791992,0.0,0.0,1.9166439698,0.0709881544,2.6475916348,0.0686497901,8.2590332503,0.30445774719999996,12.8232688549,0.4440956917
2,ZIF-8_v2_EQeq,5e-05,0.01,0.19799,0.79196,4.6131e-06,1.84523e-05,1.9093946335,0.0981035844,2.6713897177,0.0763515972,8.2219805537,0.24697077760000002,12.802769518,0.4214444115
3,ZIF-8_v2_EQeq,0.0001,0.01,0.19798,0.79192,4.6131e-06,1.84523e-05,1.9141268391,0.1400696162,2.6601130876,0.0770172488,8.2371093364,0.1760092484,12.811353876199998,0.39311456570000003
4,ZIF-8_v2_EQeq,0.0005,0.01,0.1979,0.7916000000000001,2.30653e-05,2.91756e-05,1.9418152763999998,0.08553244060000001,2.6484703333,0.0412650569,8.153644611499999,0.1915595043,12.743953286500002,0.31838617739999997
5,ZIF-8_v2_EQeq,0.001,0.01,0.1978,0.7912,5.9969799999999996e-05,8.555959999999999e-05,1.8998295369999998,0.07121343,2.6486900079,0.0342379323,8.196851389199999,0.17708324539999998,12.7454309039,0.2826201673
6,ZIF-8_v2_EQeq,0.005,0.01,0.197,0.7879999999999999,0.0003967236,0.0002286145,1.9227857686,0.053749693200000004,2.6634082068000002,0.029372575699999997,8.1587730125,0.2151647632,12.745363711500001,0.2985156466
7,ZIF-8_v2_EQeq,0.01,0.01,0.196,0.784,0.000918,0.0001181521,1.9091932630000001,0.056525945099999995,2.63053024,0.0517641312,8.049345758,0.2255895337,12.589987261,0.3339977621
8,ZIF-8_v2_EQeq,0.02,0.01,0.194,0.7759999999999999,0.0018498392000000001,0.0002566788,1.9290282526,0.043228566100000004,2.6264296472999997,0.0381714443,8.0589615097,0.1218285342,12.616269248800002,0.2034852234
9,ZIF-8_v2_EQeq,0.03,0.01,0.192,0.768,0.002901618,0.0005996275,1.9539981888,0.0834014087,2.5592824413,0.0359217063,8.0780648031,0.20629132120000002,12.594247051199998,0.3262140637
10,ZIF-8_v2_EQeq,0.04,0.01,0.19,0.76,0.0042532461,0.000566938,1.9440303514,0.0522772589,2.5352646838,0.08489614529999999,8.030947619700001,0.0714057317,12.514495900999998,0.2091460739
11,ZIF-8_v2_EQeq,0.05,0.01,0.188,0.752,0.0053603818,0.0007617007,1.9279207152000002,0.0864242947,2.4859843461,0.0760622789,7.7511292449,0.1580328828,12.170394688,0.3212811571
