,MOF,H2_comp,CO2_comp,O2_comp,N2_comp,H2_mass,H2_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-801_EQeq,0.0,0.01,0.198,0.792,0.0,0.0,56.694835158100005,1.7238571319,0.7163958382,0.0262189857,2.4063343891,0.113833626,59.8175653854,1.8639097436
1,MOF-801_EQeq,1e-05,0.01,0.197998,0.791992,0.0,0.0,56.7485344493,1.8811905504,0.7178812378,0.0185701765,2.372524012,0.1201613284,59.838939699099996,2.0199220553
2,MOF-801_EQeq,5e-05,0.01,0.19799,0.79196,1.9494999999999997e-06,7.798200000000001e-06,56.9046964136,0.9891036397,0.7090616778,0.0290030898,2.3907566913,0.12941196929999998,60.0045167322,1.147526497
3,MOF-801_EQeq,0.0001,0.01,0.19798,0.79192,0.0,0.0,57.0210306944,1.956357101,0.7264222854000001,0.0340141773,2.4330467544,0.0543203696,60.1804997342,2.0446916479
4,MOF-801_EQeq,0.0005,0.01,0.1979,0.7916000000000001,7.798200000000001e-06,1.45891e-05,56.8274664504,0.8400041926999999,0.7040484542000001,0.0235850227,2.3495502941999997,0.0887227948,59.881072997,0.9523265993000001
5,MOF-801_EQeq,0.001,0.01,0.1978,0.7912,1.5596400000000002e-05,1.5596400000000002e-05,57.162427481099996,1.1935706672,0.7102995108,0.0192507903,2.4349431698,0.1163953316,60.30768575810001,1.3292323855
6,MOF-801_EQeq,0.005,0.01,0.197,0.7879999999999999,0.0001208717,6.115479999999999e-05,57.5899793658,1.9598985731999998,0.7035533211,0.024043929900000004,2.3428857487,0.0458593672,60.6365393073,2.0298630251
7,MOF-801_EQeq,0.01,0.01,0.196,0.784,0.0002280966,6.115479999999999e-05,56.2902182321,1.7855464562,0.6992209056,0.027133683,2.367512057,0.0989358511,59.3571792913,1.9116771450999999
8,MOF-801_EQeq,0.02,0.01,0.194,0.7759999999999999,0.0004581428,0.0001067809,56.797553136800005,0.7857304164,0.7010467093000001,0.022355997000000002,2.3376841522,0.0877348883,59.8367421411,0.8959280826
9,MOF-801_EQeq,0.03,0.01,0.192,0.768,0.0006842899,7.23173e-05,56.6495184028,1.0918181324,0.6836861017,0.028735726800000003,2.3088586384,0.050561290700000004,59.6427474328,1.1711874672
10,MOF-801_EQeq,0.04,0.01,0.19,0.76,0.0009162857000000001,0.00016029,57.0409445361,3.0759737049,0.6792917945999999,0.0379600208,2.2676793329,0.08840406279999999,59.9888319493,3.2024980785
11,MOF-801_EQeq,0.05,0.01,0.188,0.752,0.0012652541,0.000209755,58.1703316902,2.7156235779,0.6700080472,0.0322284977,2.2832028474,0.1413016441,61.124807838900004,2.8893634747
