,MOF,H2S_comp,CO2_comp,O2_comp,N2_comp,H2S_mass,H2S_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,ZIF-8_v2_EQeq,0.0,0.05,0.19,0.76,0.0,0.0,9.6040616909,0.1232604316,2.5187158631,0.0624614582,7.7596552114,0.2168032623,19.8824327654,0.4025251521
1,ZIF-8_v2_EQeq,1e-05,0.05,0.189998,0.759992,0.01357016,0.008448814399999999,9.690852356,0.2378008565,2.53174989,0.0477614795,7.812285425800001,0.24344129399999997,20.0484578318,0.5374524444
2,ZIF-8_v2_EQeq,5e-05,0.05,0.18999,0.7599600000000001,0.0733100596,0.014723279799999999,9.5207950086,0.14174534689999999,2.508610831,0.0590873434,7.7431802235000005,0.14462431550000002,19.8458961227,0.36018028560000004
3,ZIF-8_v2_EQeq,0.0001,0.05,0.18997999999999998,0.7599199999999999,0.1440464682,0.0055058545999999995,9.7244812216,0.3631757289,2.5403171999,0.0467140239,7.8463251868,0.0817228024,20.2551700765,0.4971184098
4,ZIF-8_v2_EQeq,0.0005,0.05,0.1899,0.7596,0.7321647231999999,0.0452623641,9.6187617339,0.2612540862,2.5499096579,0.077961072,7.778373874700001,0.1980612899,20.6792099897,0.5825388122
5,ZIF-8_v2_EQeq,0.001,0.05,0.1898,0.7592,1.5109671225999999,0.0580220358,9.6633652892,0.0780356624,2.5207661595,0.0514036503,7.714397073300001,0.15550136960000002,21.4094956446,0.3429627181
6,ZIF-8_v2_EQeq,0.005,0.05,0.189,0.7559999999999999,7.4259970828999995,0.413796809,9.8756097465,0.1379694768,2.4823231026,0.0603383595,7.530287480599999,0.2042191287,27.3142174126,0.8163237740000001
7,ZIF-8_v2_EQeq,0.01,0.05,0.188,0.752,14.941214068099999,0.6147472594,9.9570640946,0.20098809,2.4149562219,0.0516699923,7.378358603500001,0.0991434105,34.6915929881,0.9665487522
8,ZIF-8_v2_EQeq,0.02,0.05,0.18600000000000005,0.7440000000000001,30.6006327523,0.7204528523999999,10.3986694976,0.34904615850000004,2.3620878656,0.0574628175,7.032832592,0.1142592301,50.3942227075,1.2412210584999999
9,ZIF-8_v2_EQeq,0.03,0.05,0.184,0.736,46.0675735353,1.1284321159000001,10.760632886500002,0.196736356,2.2898149186000003,0.0635774067,6.7211540265,0.1974823106,65.8391753669,1.5862281891999999
10,ZIF-8_v2_EQeq,0.04,0.05,0.182,0.728,63.04173794850001,0.9582308517,11.164984755799999,0.2510452412,2.1905952194,0.047688227300000004,6.3604992323000005,0.0770583835,82.757817156,1.3340227037
11,ZIF-8_v2_EQeq,0.05,0.05,0.18,0.72,80.77715714039999,1.9590643681,11.32920236,0.2350773861,2.0600352757,0.023370552200000002,5.9269570401,0.1545606789,100.09335181620001,2.3720729853
