MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
IRMOF-1_v2_EQeq,0.15,0.02,0.0,0.0,0.0,0.8300000000000001,1.3049198087,0.0894703312,1.4199979216,0.0789728842,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.1731297374,0.4079662857,8.8980474677,.5764095011
IRMOF-1_v2_EQeq,0.15,0.02,0.0,0.0,0.82999,1.3547893555,0.1620760272,1.4742835565,0.1086464315,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0011065506,0.0044262025,6.2076927151,0.2919647901,9.0378721777,.5671134513,
IRMOF-1_v2_EQeq,0.15,0.02,0.0,0.0005,0.82995,1.4275157780,0.1273125785,1.5199977753,0.1471911774,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0033196519,0.0054209689,6.2777282227,0.3404009925,9.2285614279,.6203257173,
IRMOF-1_v2_EQeq,0.15,0.02,2e-05,4e-05,4e-05,0.8299,1.4337494714,0.1184583995,1.6128547822,0.1722359407,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0011065506,0.0044262025,6.1840443619,0.3429578129,9.2317551661,.6380783556
IRMOF-1_v2_EQeq,0.15,0.02,2e-05,4e-05,5e-05,0.82989,1.4108925957,0.1674739209,1.5442834540,0.0844669935,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0077458545,0.0165613335,6.4096132694,0.4759174044,9.3725351736,.7444196523
IRMOF-1_v2_EQeq,0.15,0.02,2e-05,5e-05,0.0,0.8299300000000001,1.3994641579,0.0895185762,1.4328550457,0.2013421388,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.2868237431,0.3042094686,9.1191429467,.5950701836
IRMOF-1_v2_EQeq,0.15,0.02,2e-05,5e-05,0.8299200000000001,1.4202431358,0.1746670545,1.5428548847,0.1567525331,0.0000000000,0.0000000000,0.0005208725,0.0020834901,0.0000000000,0.0000000000,6.0685312521,0.5632646605,9.0321501451,.8967677382,
IRMOF-1_v2_EQeq,0.15,0.02,2e-05,5e-05,2e-05,0.82991,1.4036199535,0.0506427642,1.5614262861,0.1244086240,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0066393038,0.0177048102,6.1176470625,0.1955346519,9.0893326059,.3882908503
IRMOF-1_v2_EQeq,0.15,0.02,2e-05,5e-05,3.000000000000001e-05,0.8299000000000001,1.4140094424,0.0432881519,1.5471405927,0.2569201628,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0033196519,0.0132786076,6.0876318450,0.1416800671,9.0521015320,.4551669894
IRMOF-1_v2_EQeq,0.15,0.02,2e-05,5e-05,4e-05,0.82989,1.4337494714,0.1184583995,1.6128547822,0.1722359407,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0011065506,0.0044262025,6.1840443619,0.3429578129,9.2317551661,.6380783556
IRMOF-1_v2_EQeq,0.15,0.02,2e-05,5e-05,5e-05,0.8298800000000001,1.4410221136,0.1747906076,1.5457120233,0.1410165099,0.0000000000,0.0000000000,0.0005208725,0.0020834901,0.0066393038,0.0129044871,6.3732311875,0.4991642843,9.3671255007,.8299593790
IRMOF-1_v2_EQeq,0.15,0.02,3.000000000000001e-05,0.0,0.0,0.8299700000000001,1.4212820846,0.0890349499,1.4899978192,0.2250801550,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.2377079326,0.3628918895,9.1489878364,.6770069944
IRMOF-1_v2_EQeq,0.15,0.02,3.000000000000001e-05,0.0,0.82996,1.4067368002,0.2766336778,1.5085692206,0.1074375323,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0567070755,0.7274915454,8.9720130963,1.1115627555,
