MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,0.0,0.82996,1.9867371805,0.1172125025,3.8638962484,0.2238804781,0.0000000000,0.0000000000,0.0002936878,0.0007193852,0.0000000000,0.0000000000,8.6118672331,0.3325047289,14.4627943498,.6743170947,
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,0.82995,1.9817578893,0.1200587792,3.8385235714,0.0769814774,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0124783080,0.0076413719,8.5623781643,0.4411635160,14.3951379330,.6458451445,,
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,0.05,0.82994,1.9958170644,0.0928893197,3.8570496530,0.1740399985,0.0000184523,0.0000738090,0.0002936878,0.0007193852,0.0249566160,0.0205986593,8.6072516723,0.5416076986,14.4853871458,.8299288703,
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,0.004999999999999989,0.8299300000000001,2.0002105567,0.0976616651,3.7877782173,0.1815999785,0.0000000000,0.0000000000,0.0002936878,0.0007193852,0.0442979935,0.0077927009,8.5603268039,0.5782562556,14.3929072592,.8660299853,
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,0.0005,0.8299200000000001,2.0195419224,0.0883566616,3.9094059708,0.0879636295,0.0000000000,0.0000000000,0.0001468439,0.0005873756,0.0533447668,0.0138672128,8.5098120550,0.1979230574,14.4922515589,.3886979369,
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,0.82991,2.0295005048,0.1309807705,3.8510085394,0.1507047643,0.0000000000,0.0000000000,0.0005873756,0.0010988790,0.0783013828,0.0333313336,8.5808404076,0.4308937259,14.5402382102,.7470094733,
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,0.0,0.8299799999999999,1.9879087784,0.1822258533,3.8429537213,0.2901591009,0.0000000000,0.0000000000,0.0007342194,0.0018574446,0.0000000000,0.0000000000,8.5790454673,0.5756743671,14.4106421864,1.0499167659
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,0.0,0.82995,2.0057756468,0.0772410974,3.8651044711,0.2357407347,0.0000000000,0.0000000000,0.0002936878,0.0011747511,0.0000000000,0.0000000000,8.6213547748,0.3751017743,14.4925285805,.6892583575
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,0.82994,2.0031395515,0.1301528762,3.8449674259,0.2043226512,0.0000000000,0.0000000000,0.0001468439,0.0005873756,0.0152859273,0.0045848231,8.4849393105,0.4345453608,14.3484790591,.7741930869,
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,2e-05,0.8299300000000001,2.0101691390,0.0425097964,3.9363896114,0.1741667004,0.0000000000,0.0000000000,0.0004405317,0.0011747511,0.0283881508,0.0101374254,8.5751991666,0.2643420806,14.5505865995,.4923307539
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,3.000000000000001e-05,0.8299200000000001,1.9923022707,0.0671653701,3.8626880257,0.2008768931,0.0000000000,0.0000000000,0.0001468439,0.0005873756,0.0499132321,0.0108065317,8.5418645607,0.2517705369,14.4469149331,.5312067074
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,4e-05,0.82991,1.9867371805,0.1168753346,3.8663126939,0.1493077378,0.0000000000,0.0000000000,0.0007342194,0.0016085942,0.0545925976,0.0222345102,8.6210983548,0.1924168915,14.5294750462,.4824430683
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,5e-05,0.8299000000000001,1.9925951701,0.1256480739,3.7547534630,0.1201653607,0.0000000000,0.0000000000,0.0005873756,0.0017124793,0.0751818058,0.0301422822,8.7393079958,0.3132382610,14.5624258103,.5909064571
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,0.0,0.82994,1.9685774127,0.0653999352,3.7748905083,0.1397133685,0.0000000000,0.0000000000,0.0010279072,0.0021977581,0.0000000000,0.0000000000,8.5769941069,0.1303199226,14.3214899351,.3376309844
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,0.8299300000000001,2.0251070125,0.1484558355,3.8977264845,0.2407649674,0.0000000000,0.0000000000,0.0014684389,0.0016085942,0.0131022234,0.0087348156,8.6834084259,0.3663107317,14.6208125852,.7658749444,
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,2e-05,0.8299200000000001,1.9829294873,0.0751331417,3.8208029715,0.0824822814,0.0000000000,0.0000000000,0.0005873756,0.0010988790,0.0258924891,0.0164600188,8.6831520058,0.1806668024,14.5133643293,.3558411233
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,3.000000000000001e-05,0.82991,2.0139768323,0.0738060199,3.9879404474,0.2209811127,0.0000000000,0.0000000000,0.0007342194,0.0009287223,0.0505371475,0.0093795051,8.7059733899,0.3582311932,14.7591620365,.6633265532
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,0.8299700000000001,1.9691632117,0.1505127189,3.9090032299,0.2621889694,0.0000000000,0.0000000000,0.0010279072,0.0007193852,0.0140380965,0.0044117481,8.3992950153,0.3900734688,14.2925274606,.8079062904,
