MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
MOF-801_EQeq,0.15,0.02,0.0,0.0,0.0,0.8300000000000001,0.4224723967,0.0226032505,63.8182461326,1.1128919879,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.9154879044,0.1255077913,66.1562064337,1.2610030297
MOF-801_EQeq,0.15,0.02,0.0,0.0,0.82999,0.4140551324,0.0369447009,63.4669455394,6.2899092708,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3041492521,0.1162343817,1.8708408680,0.0869135209,66.0559907919,6.5300018743,
MOF-801_EQeq,0.15,0.02,0.0,0.0005,0.82995,0.4279188618,0.0223989632,64.5448460513,2.4374427235,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.0838244815,1.1392810968,1.8471085840,0.1061837794,68.9036979786,3.7053065629,
MOF-801_EQeq,0.15,0.02,2e-05,4e-05,4e-05,0.8299,0.3988297867,0.0289726967,64.4015344721,3.5019284208,0.0000000000,0.0000000000,0.0001861747,0.0003040220,1.4177811258,0.6784788695,1.8544775124,0.1247912726,68.0728090717,4.3344752816
MOF-801_EQeq,0.15,0.02,2e-05,4e-05,5e-05,0.82989,0.4255669792,0.0485041028,63.4255860219,3.3324145055,0.0000000000,0.0000000000,0.0001241164,0.0003040220,2.0367584724,0.7637537291,1.8929476530,0.1826388331,67.7809832429,4.3276151925
MOF-801_EQeq,0.15,0.02,2e-05,5e-05,0.0,0.8299300000000001,0.4362123428,0.0409152019,64.2856257008,1.2732214463,0.0000077982,0.0000311927,0.0005585240,0.0004644012,0.0000000000,0.0000000000,1.9122369066,0.1130620405,66.6346412724,1.4276942826
MOF-801_EQeq,0.15,0.02,2e-05,5e-05,0.8299200000000001,0.4143026990,0.0267280217,64.9514628716,3.7928598314,0.0000000000,0.0000000000,0.0005585240,0.0008232953,0.6514093865,0.7122398499,1.8530687467,0.1525807792,67.8708022278,4.6852317775,
MOF-801_EQeq,0.15,0.02,2e-05,5e-05,2e-05,0.82991,0.4235864464,0.0486806837,65.0699246996,3.6124509680,0.0000000000,0.0000000000,0.0001241164,0.0003040220,0.8769834525,0.7026670380,1.8072296777,0.0882282444,68.1778483926,4.4523309561
MOF-801_EQeq,0.15,0.02,2e-05,5e-05,3.000000000000001e-05,0.8299000000000001,0.4188826811,0.0509734752,62.9576958423,1.5861356985,0.0000000000,0.0000000000,0.0001241164,0.0003040220,1.2284623889,0.7634160239,1.8390894561,0.1831483915,66.4442544848,2.5839776111
MOF-801_EQeq,0.15,0.02,2e-05,5e-05,4e-05,0.82989,0.4071232677,0.0273378994,63.6907635045,3.1306365878,0.0000000000,0.0000000000,0.0003102911,0.0006798138,1.2330767035,0.4208998311,1.8452663519,0.1072327825,67.1765401187,3.6867869146
MOF-801_EQeq,0.15,0.02,2e-05,5e-05,5e-05,0.8298800000000001,0.4159118819,0.0366365106,63.7639511281,2.8934763226,0.0000000000,0.0000000000,0.0006826404,0.0009120659,2.2921278271,1.0531074744,1.8824360935,0.1306676456,68.3551095710,4.1148000191
MOF-801_EQeq,0.15,0.02,3.000000000000001e-05,0.0,0.0,0.8299700000000001,0.4117032498,0.0355445632,64.8250014662,2.4636827161,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8460249181,0.0561251082,67.0827296341,2.5553523875
MOF-801_EQeq,0.15,0.02,3.000000000000001e-05,0.0,0.82996,0.4195015975,0.0489117920,62.7343884885,3.8679863742,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5284049425,0.4657316286,1.8738751326,0.2011519843,65.5561701611,4.5837817791,
MOF-801_EQeq,0.15,0.02,0.0,5e-05,0.82994,0.4180161980,0.0321798486,63.6720410892,3.0738484490,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8357061926,1.0659196485,1.8466751177,0.1815486856,67.7724385975,4.3534966317,
