MOF	argon_mass	argon_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	argon_comp	O2_comp	N2_comp
AXUHEH	0.0	0.0	4.433803307200001	0.2569727182	16.9138717322	1.7739896891999998	21.347675039400002	2.0309624074	1e-06	0.1666665	0.8333325
AXUHEH	0.0	0.0	5.3460906085	0.3006377042	15.3876458199	1.0239814778	20.7337364284	1.324619182	1e-06	0.19999979999999998	0.7999991999999999
AXUHEH	0.0	0.0	6.609731803	0.32878648309999997	14.6010426978	0.19692824399999997	21.2107745008	0.5257147271	1e-06	0.24999975	0.74999925
AXUHEH	0.0004526707	0.0018106826	4.5396808477	0.21477095289999998	16.1310778263	0.8076715922	20.6712113447	1.0242532277	1e-05	0.166665	0.8333250000000001
AXUHEH	0.0009053413	0.0022176242999999997	5.3268731097	0.2765660669	15.6593699008	0.6064527761	20.987148351800002	0.8852364673	1e-05	0.199998	0.799992
AXUHEH	0.001358012	0.0022176242999999997	6.5727471826	0.5016114631	14.388044031600002	0.6582171579	20.962149226199998	1.1620462453	1e-05	0.24999749999999998	0.7499925000000001
AXUHEH	0.0031686946000000003	0.0054320479000000005	4.5835547601	0.48303442560000004	15.9990250019	0.9681942810999999	20.5857484566	1.4566607546	0.0001	0.16665	0.8332499999999999
AXUHEH	0.0027160239	0.0044352485	5.3573310324	0.300800343	15.0473558494	0.8834671767	20.4074029057	1.1887027682	0.0001	0.19998	0.79992
AXUHEH	0.0009053413	0.0036213652	6.4958771874000005	0.5244823705	14.0744185737	0.5335003224	20.5712011024	1.0616040581	0.0001	0.249975	0.749925
AXUHEH	0.037571664399999996	0.0170819457	4.4755016536	0.40980922369999995	16.1320301303	0.6266485287	20.6451034483	1.0535396981	0.001	0.1665	0.8325
AXUHEH	0.0380243351	0.0147100552	5.3656707016	0.39201527020000004	15.851735313199999	0.626116378	21.2554303499	1.0328417034000001	0.001	0.1998	0.7992
AXUHEH	0.025802227400000002	0.0153107108	6.6989300049	0.21102864640000002	14.6185016049	0.7306477403	21.3432338372	0.9569870975	0.001	0.24975	0.74925
AXUHEH	0.056583831900000006	0.011088121299999998	4.4697001446	0.2735566865	16.064416544700002	0.8663480252	20.5907005212	1.1509928329999999	0.002	0.16633333333333333	0.8316666666666667
AXUHEH	0.0556784906	0.0168403218	5.5650975759	0.3241893313	15.8218964538	1.5439163668	21.4426725203	1.8849460199	0.002	0.1996	0.7984
AXUHEH	0.0583945146	0.0112349902	6.6430904801	0.278734815	14.4251838884	0.4090776099	21.1266688831	0.6990474151	0.002	0.2495	0.7484999999999999
AXUHEH	0.1009455562	0.0344267863	4.4087842993	0.356409372	15.7818996849	2.1962897455	20.2916295404	2.5871259038	0.003	0.16616666666666666	0.8308333333333333
AXUHEH	0.09279748439999999	0.0239530796	5.335212779	0.547026856	15.354632613800002	0.7554395711	20.7826428772	1.3264195067	0.003	0.1994	0.7976
AXUHEH	0.08646009519999999	0.0236777477	6.5216213838999995	0.2659910452	14.266783986099998	0.9333754065000001	20.8748654652	1.2230441994	0.003	0.24925	0.74775
AXUHEH	0.1299164781	0.030648177000000002	4.41639878	0.5416872701	15.5552513277	0.44280305189999997	20.1015665858	1.015138499	0.004	0.166	0.8300000000000001
AXUHEH	0.1272004542	0.038982277	5.2808236315	0.3188142363	14.9702192236	1.003063433	20.3782433093	1.3608599463	0.004	0.1992	0.7968
AXUHEH	0.12403175960000001	0.0220650827	6.538663316799999	0.21329177289999998	14.1350485964	0.8860156190999999	20.7977436728	1.1213724747	0.004	0.249	0.747
AXUHEH	0.1430439271	0.0554701668	4.5958829668	0.3671274173	16.1885335022	1.106543945	20.9274603961	1.5291415291	0.005	0.16583333333333333	0.8291666666666666
AXUHEH	0.164319448	0.0272506231	5.288075517799999	0.278838566	15.278448292	1.0717459605	20.7308432578	1.3778351496	0.005	0.19899999999999998	0.7959999999999999
AXUHEH	0.1625087653	0.0205255072	6.615533312	0.6078491158	14.006804988199999	0.5480985593	20.7848470655	1.1764731823	0.005	0.24875	0.74625
AXUHEH	0.1964590645	0.0461102337	4.461360475299999	0.0721699334	15.671432418399998	1.2959383211	20.3292519582	1.4142184882	0.006	0.16566666666666666	0.8283333333333333
AXUHEH	0.1874056514	0.032817842	5.3261479211000005	0.4172034854	15.276543684000002	0.9481216298	20.7900972565	1.3981429572	0.006	0.1988	0.7952
AXUHEH	0.1946483819	0.0380889474	6.7787007546	0.3724180793	14.093782088800001	0.9607136152	21.0671312253	1.3712206419	0.006	0.2485	0.7455
AXUHEH	0.2376520941	0.0476488279	4.3551203404	0.22375800769999998	16.1583772082	1.5716300665	20.7511496427	1.8430369021000002	0.006999999999999999	0.1655	0.8275
AXUHEH	0.2276933397	0.0093210593	5.3225219779	0.3578892239	15.1390944702	0.3600028303	20.6893097878	0.7272131135	0.006999999999999999	0.1986	0.7944
AXUHEH	0.2136605494	0.0443155093	6.8515822123	0.5467047000999999	14.0671175762	0.6884308459999999	21.1323603379	1.2794510554	0.006999999999999999	0.24825	0.74475
AXUHEH	0.2607382976	0.0165457162	4.4214751004	0.37468750009999996	15.8333241021	1.6563538098	20.5155375001	2.0475870261	0.008	0.16533333333333333	0.8266666666666667
AXUHEH	0.2331253876	0.0183317644	5.3384761279	0.47043786530000004	15.5000176944	1.2809303698999999	21.0716192099	1.7696999996	0.008	0.1984	0.7936
AXUHEH	0.23991544739999998	0.045627765	6.5854379837	0.3244811952	14.271545506199999	0.853691322	21.0968989373	1.2238002822	0.008	0.248	0.7440000000000001
