MOF	argon_mass	argon_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	argon_comp	O2_comp	N2_comp
RAVXOD	0.0	0.0	3.0041966413	0.2115862996	11.4627801804	0.5609291517	14.466976821700001	0.7725154513	1e-06	0.1666665	0.8333325
RAVXOD	0.0	0.0	3.5256470907999997	0.348209416	11.3135232521	0.8838927244	14.8391703429	1.2321021404	1e-06	0.19999979999999998	0.7999991999999999
RAVXOD	0.0	0.0	4.5711509039	0.3447657682	10.759791441600001	0.8077753114	15.330942345499999	1.1525410796	1e-06	0.24999975	0.74999925
RAVXOD	0.0005415891	0.0021663565	3.0905266242000002	0.19721165969999999	11.561145433399998	1.0629588102	14.6522136467	1.2623368264000001	1e-05	0.166665	0.8333250000000001
RAVXOD	0.0	0.0	3.5681613538	0.1986114205	10.9724730698	0.8200106887	14.540634423599998	1.0186221092	1e-05	0.199998	0.799992
RAVXOD	0.0	0.0	4.4297259068	0.2663154091	10.5353363662	0.6739723359	14.965062273	0.940287745	1e-05	0.24999749999999998	0.7499925000000001
RAVXOD	0.0021663565	0.0053064679	2.94346198	0.37763689380000004	11.4999994654	0.6942261754000001	14.4456278019	1.0771695370999999	0.0001	0.16665	0.8332499999999999
RAVXOD	0.0016247673000000002	0.0026532340000000004	3.6401753093	0.3229595329	11.1988270883	0.6981238040000001	14.8406271649	1.0237365709000001	0.0001	0.19998	0.79992
RAVXOD	0.0048743020000000005	0.0079597019	4.4618285135	0.2748098758	10.7844777021	0.9878634232	15.2511805176	1.2706330009	0.0001	0.249975	0.749925
RAVXOD	0.0249130993	0.0169197849	2.9655867495	0.30354189309999996	11.795854801700001	0.819053237	14.7863546505	1.139514915	0.001	0.1665	0.8325
RAVXOD	0.020580386399999998	0.0126319203	3.6341018432	0.3254810781	11.458222717	0.7971870826999999	15.1129049466	1.1353000811	0.001	0.1998	0.7992
RAVXOD	0.0265378667	0.0079597019	4.4505492192	0.11176713460000001	10.2083383629	0.5336720738	14.685425448800002	0.6533989103	0.001	0.24975	0.74925
RAVXOD	0.043327129299999996	0.019972819699999998	2.9326165047000003	0.25730990000000004	11.536838961700001	1.1971587992000001	14.5127825957	1.4744415188999997	0.002	0.16633333333333333	0.8316666666666667
RAVXOD	0.0352032925	0.0184458606	3.6176167207999996	0.2121264059	11.1475556244	0.7169242359	14.8003756377	0.9474965023999999	0.002	0.1996	0.7984
RAVXOD	0.0427855401	0.013441888400000001	4.5004384053	0.1548047136	10.4741903981	0.9342411034	15.017414343499999	1.1024877054	0.002	0.2495	0.7484999999999999
RAVXOD	0.0568668571	0.0239771723	2.9976893562	0.2657013056	11.5725390921	1.0211820418000002	14.6270953054	1.3108605197	0.003	0.16616666666666666	0.8308333333333333
RAVXOD	0.07311453059999999	0.010275931	3.5421322132	0.1684871718	11.2580741133	1.3701741856	14.8733208571	1.5489372884000001	0.003	0.1994	0.7976
RAVXOD	0.0687818177	0.0159194038	4.4331964588	0.2434091932	10.2911322825	0.6292977129	14.793110559	0.8886263098999999	0.003	0.24925	0.74775
RAVXOD	0.0785304218	0.026752528799999998	2.9838071479000003	0.3462799749	11.489365383900001	0.9035093884000001	14.5517029536	1.2765418921	0.004	0.166	0.8300000000000001
RAVXOD	0.0877374367	0.0307515807	3.5221765387	0.35286743299999995	10.9572815249	0.6878239317	14.5671955003	1.0714429454	0.004	0.1992	0.7968
RAVXOD	0.0806967782	0.013441888400000001	4.3642192363	0.2691496486	10.3602538116	0.2789769112	14.805169826099998	0.5615684482	0.004	0.249	0.747
RAVXOD	0.10290193199999999	0.0290647219	3.0410712570999996	0.23253670129999998	11.787879240599999	0.8912194602	14.931852429700001	1.1528208834	0.005	0.16583333333333333	0.8291666666666666
RAVXOD	0.1039851102	0.023879105699999997	3.4714197145999997	0.1558032451	10.9880444033	0.865720145	14.5634492281	1.0454024957999999	0.005	0.19899999999999998	0.7959999999999999
RAVXOD	0.1094010014	0.0195572922	4.5438203063	0.2099863263	10.4362115359	0.5573889397999999	15.0894328436	0.7869325583	0.005	0.24875	0.74625
RAVXOD	0.1343141007	0.0448702578	2.9651529304000004	0.23882908670000003	11.55658797	0.48369864549999997	14.656055001099999	0.76739799	0.006	0.16566666666666666	0.8283333333333333
RAVXOD	0.1408131701	0.038449013	3.5959257704	0.2112017006	11.4756929936	0.5241380197	15.212431934100001	0.7737887333	0.006	0.1988	0.7952
RAVXOD	0.12077437279999999	0.049233995499999995	4.4822180069	0.4485999018	10.2653066562	0.6559353024	14.8682990359	1.1537691997	0.006	0.2485	0.7455
RAVXOD	0.140271581	0.0383573585	2.99161589	0.1795696311	11.665967092999999	0.5976748394	14.797854564000001	0.8156018290000001	0.006999999999999999	0.1655	0.8275
RAVXOD	0.1418963483	0.0363470458	3.6280283770999997	0.1216117797	11.350742537	0.3390353264	15.1206672624	0.49699415189999996	0.006999999999999999	0.1986	0.7944
RAVXOD	0.1581440218	0.0228753292	4.3624839603	0.1280288025	10.7761223524	0.5145506542	15.2967503345	0.6654547859000001	0.006999999999999999	0.24825	0.74475
RAVXOD	0.16247673470000001	0.054482895999999996	2.9647191114	0.21550633379999998	11.310484943099999	0.8045941837999999	14.437680789200002	1.0745834136	0.008	0.16533333333333333	0.8266666666666667
RAVXOD	0.17709964079999999	0.025540966000000002	3.6119770737	0.2174883147	11.136921543	0.8281356865	14.9259982575	1.0711649672	0.008	0.1984	0.7936
RAVXOD	0.16464309119999998	0.0230795773	4.4726739887	0.37524717420000003	10.6599070341	0.6765296577	15.297224114	1.0748564092	0.008	0.248	0.7440000000000001
RAVXOD	0.1846818884	0.02094767	2.9742631295999997	0.2530083641	11.5717795149	0.6213713271	14.7307245329	0.8953273612	0.009000000000000001	0.16516666666666666	0.8258333333333333
RAVXOD	0.1895561905	0.0290647219	3.4401847459	0.3518483454	11.018807281600001	0.7565656259	14.648548218	1.1374786931999998	0.009000000000000001	0.1982	0.7928
RAVXOD	0.18738983399999998	0.043381254400000006	4.5711509039	0.2722033665	10.3750655679	0.4515020675	15.133606305799999	0.7670866884	0.009000000000000001	0.24775	0.74325
RAVXOD	0.2128445225	0.0574799324	2.9482339891000002	0.193939903	11.2166771536	0.652831785	14.3777556652	0.9042516204000001	0.01	0.165	0.8250000000000001
RAVXOD	0.2117613442	0.0259511059	3.5048237783999996	0.2107199646	11.2159175763	0.7026545233	14.9325026989	0.9393255937999999	0.01	0.198	0.792
RAVXOD	0.2128445225	0.0455192684	4.4600932374	0.2287407147	10.097819873999999	0.7309588267	14.7707576339	1.0052188098000001	0.01	0.2475	0.7424999999999999
RAVXOD	0.2523805279	0.0568436414	2.9838071479000003	0.1533683652	11.6978693373	1.008907312	14.934057013099999	1.2191193186	0.012	0.16466666666666666	0.8233333333333333
RAVXOD	0.2599627755	0.0638983355	3.4406185649000003	0.2891643705	11.0472914283	0.9216417428	14.747872768699999	1.2747044488	0.012	0.1976	0.7904
RAVXOD	0.23667444350000003	0.0336657649	4.4284244497000005	0.3170572991	10.3401250147	0.7632991681	15.0052239079	1.1140222321	0.012	0.247	0.741
RAVXOD	0.30220672649999997	0.0257696274	2.9005138980000003	0.20565766559999998	11.423282163800001	0.5296198288	14.6260027883	0.7610471218000001	0.013999999999999999	0.16433333333333333	0.8216666666666667
RAVXOD	0.3238702912	0.0686430821	3.5924552183	0.1956595875	11.2083218039	0.6684219321	15.124647313399999	0.9327246017	0.013999999999999999	0.1972	0.7888
