MOF	argon_mass	argon_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	argon_comp	O2_comp	N2_comp
NAYZOE	0.0	0.0	2.6056052748	0.18374738870000001	10.0612513675	0.411229127	12.6668566423	0.5949765157	1e-06	0.1666665	0.8333325
NAYZOE	0.0	0.0	3.2049743329	0.21714681719999998	9.7555529864	0.43546886020000003	12.9605273193	0.6526156774	1e-06	0.19999979999999998	0.7999991999999999
NAYZOE	0.0	0.0	3.9640331933999997	0.2252160966	9.236890946499999	0.6521913506	13.2009241399	0.8774074472	1e-06	0.24999975	0.74999925
NAYZOE	0.0003322671	0.0013290682000000002	2.5720704163	0.1506360112	10.13860797	0.42122604	12.711010653399999	0.5731911194	1e-05	0.166665	0.8333250000000001
NAYZOE	0.0013290682000000002	0.002486459	3.165318032	0.15556078269999998	9.7504269465	0.41925463700000004	12.917074046700002	0.5773018786999999	1e-05	0.199998	0.799992
NAYZOE	0.0	0.0	3.9249091918	0.4056651847	9.010646184299999	0.5908323275999999	12.935555376099998	0.9964975123	1e-05	0.24999749999999998	0.7499925000000001
NAYZOE	0.0019936023000000002	0.0038748664	2.5936285396	0.1507262709	10.204780485399999	0.1178040217	12.8004026273	0.272405159	0.0001	0.16665	0.8332499999999999
NAYZOE	0.0019936023000000002	0.0013290682000000002	3.0718994976999996	0.1132384749	9.9114312005	0.7110619881999999	12.9853243005	0.8256295312999999	0.0001	0.19998	0.79992
NAYZOE	0.0009968012	0.0026581364000000003	3.8176508746	0.2885160637	9.1082739447	0.30515375149999996	12.9269216205	0.5963279516	0.0001	0.249975	0.749925
NAYZOE	0.013290682199999999	0.009159970600000001	2.5606259805000002	0.0494035733	10.1665681878	0.1607449108	12.7404848505	0.2193084547	0.001	0.1665	0.8325
NAYZOE	0.0129584151	0.0082466514	3.1155480436	0.253065654	9.7366798394	0.3955753272	12.8651862981	0.6568876325999999	0.001	0.1998	0.7992
NAYZOE	0.0199360233	0.007576854599999999	3.9038833678	0.1657888149	9.2732392296	0.5926082246	13.1970586207	0.7659738940999999	0.001	0.24975	0.74925
NAYZOE	0.036549376099999996	0.0134557902	2.5912331926	0.1315910292	10.1465300317	0.7615354837	12.7743126004	0.9065823031	0.002	0.16633333333333333	0.8316666666666667
NAYZOE	0.0325621714	0.0119984757	3.1565350929	0.1632085683	9.876480928300001	0.47022190869999997	13.0655781926	0.6454289527	0.002	0.1996	0.7984
NAYZOE	0.036217109	0.010380354599999999	3.9177231507	0.2623485243	9.3825170808	0.6491626261	13.336457340499999	0.921891505	0.002	0.2495	0.7484999999999999
NAYZOE	0.053162728799999996	0.0201563175	2.5797887568	0.15191155480000001	10.2476528194	0.1909955543	12.880604305	0.36306342659999996	0.003	0.16616666666666666	0.8308333333333333
NAYZOE	0.056153132300000005	0.0212650915	3.1384369153	0.10734248789999999	9.9163242386	0.2830426409	13.110914286199998	0.41165022030000004	0.003	0.1994	0.7976
NAYZOE	0.05415953	0.0146499254	3.9193200487	0.2207560309	9.1422922097	0.6659265242	13.1157717884	0.9013324804999999	0.003	0.24925	0.74775
NAYZOE	0.07642142269999999	0.0102949182	2.6290264458	0.0777339311	10.166335186	0.326237822	12.8717830545	0.4142666713	0.004	0.166	0.8300000000000001
NAYZOE	0.0657888769	0.0149483252	3.1296539762	0.1674113162	9.6709733276	0.9405130884	12.8664161807	1.1228727298	0.004	0.1992	0.7968
NAYZOE	0.0694438145	0.006776944799999999	3.7952943022000003	0.1808016439	9.0849737632	0.2893218353	12.9497118799	0.476900424	0.004	0.249	0.747
NAYZOE	0.0927025083	0.0395607152	2.6215742551	0.1885196565	10.0493682749	0.2897928166	12.7636450383	0.5178731883	0.005	0.16583333333333333	0.8291666666666666
NAYZOE	0.0990155824	0.020866794299999998	3.0394292378	0.1879853389	9.6423141044	0.3261013357	12.7807589246	0.5349534689	0.005	0.19899999999999998	0.7959999999999999
NAYZOE	0.1013414518	0.0228274963	3.9858574663999997	0.27917768390000003	9.2555310917	0.8009741638	13.3427300099	1.102979344	0.005	0.24875	0.74625
NAYZOE	0.1113094634	0.0302344763	2.6319540922	0.1023538415	10.273283018999999	0.42717920090000006	13.0165465746	0.5597675187	0.006	0.16566666666666666	0.8283333333333333
NAYZOE	0.1166257363	0.0307701539	3.0426230339	0.1525722573	9.7781541624	0.5346452962	12.9374029326	0.7179877074	0.006	0.1988	0.7952
NAYZOE	0.1119739975	0.0205468961	3.8607671212	0.1340337774	9.175844471	0.5567766437	13.1485855897	0.7113573172	0.006	0.2485	0.7455
NAYZOE	0.1272582821	0.022691674900000004	2.5869747979	0.1056584024	9.934265378400001	0.46310867710000003	12.648498458399999	0.5914587544	0.006999999999999999	0.1655	0.8275
NAYZOE	0.11363533279999999	0.0160866675	3.0202664616000003	0.1242163596	9.521619164299999	0.4794246611	12.655520958699999	0.6197276882	0.006999999999999999	0.1986	0.7944
NAYZOE	0.1382230949	0.037497629	3.8501211344	0.2364955114	8.9570557669	0.4367888589	12.945399996199999	0.7107819993000001	0.006999999999999999	0.24825	0.74475
NAYZOE	0.1564977829	0.03944893	2.6447292763999997	0.1265664118	10.3378245217	0.5057408385000001	13.139051580999999	0.6717561803000001	0.008	0.16533333333333333	0.8266666666666667
NAYZOE	0.1461975042	0.0399826489	3.0921268725999997	0.2025159409	9.796561305800001	0.8059667159999999	13.0348856826	1.0484653058	0.008	0.1984	0.7936
NAYZOE	0.1372262937	0.0207607093	3.872211557	0.1851407203	9.1073419375	0.2960924137	13.116779788199999	0.5019938433	0.008	0.248	0.7440000000000001
NAYZOE	0.1561655159	0.027799456299999997	2.5763288111000002	0.13327695550000002	9.9822637523	0.2928253495	12.714758079300001	0.45390176130000004	0.009000000000000001	0.16516666666666666	0.8258333333333333
