MOF	argon_mass	argon_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	argon_comp	O2_comp	N2_comp
NIBHOW	0.0	0.0	2.3683337435	0.2616185817	9.4187308749	0.8538252003	11.787064618399999	1.115443782	1e-06	0.1666665	0.8333325
NIBHOW	0.0	0.0	2.917322499	0.3774620146	9.0299744804	0.4470593138	11.9472969794	0.8245213284	1e-06	0.19999979999999998	0.7999991999999999
NIBHOW	0.0	0.0	3.4550691637999997	0.2415233204	8.127797193500001	0.5322334157	11.5828663573	0.7737567361	1e-06	0.24999975	0.74999925
NIBHOW	0.0	0.0	2.3364811536000003	0.2762902431	9.3301534686	0.8232784195999999	11.6666346222	1.0995686626999999	1e-05	0.166665	0.8333250000000001
NIBHOW	0.0	0.0	2.9117014537	0.3936337379	9.0332551251	0.44725186659999994	11.944956578800001	0.8408856045	1e-05	0.199998	0.799992
NIBHOW	0.0	0.0	3.4962901625	0.23918631989999997	8.2442600797	0.6916949706000001	11.7405502422	0.9308812905	1e-05	0.24999749999999998	0.7499925000000001
NIBHOW	0.0023391452	0.009356580699999999	2.3702074253	0.35727922700000003	9.1382357548	0.9413449625	11.5107823253	1.3079807702	0.0001	0.16665	0.8332499999999999
NIBHOW	0.0	0.0	2.8011542299000003	0.15586509769999998	8.861021279400001	0.9570602631999999	11.6621755093	1.1129253609	0.0001	0.19998	0.79992
NIBHOW	0.0	0.0	3.5112796166000004	0.3042988394	8.3918890902	0.46654412359999997	11.9031687068	0.770842963	0.0001	0.249975	0.749925
NIBHOW	0.0116957259	0.014794053100000001	2.3683337435	0.1596042552	9.4006873292	0.1490438436	11.780716798599999	0.32344215190000003	0.001	0.1665	0.8325
NIBHOW	0.0210523067	0.0402441754	2.8648594097	0.15514266	8.723234202899999	0.9735613646	11.609145919300001	1.1689482	0.001	0.1998	0.7992
NIBHOW	0.0187131615	0.031729709	3.438206028	0.0925530515	8.1163149372	0.4470111627	11.573234126700001	0.5712939232	0.001	0.24975	0.74925
NIBHOW	0.0304088874	0.0458376971	2.3702074253	0.2096515093	9.093947051599999	0.509757714	11.494563364300001	0.7652469204000001	0.002	0.16633333333333333	0.8316666666666667
NIBHOW	0.0327480326	0.04995047230000001	2.6493860074	0.3486055282	8.8167325762	0.6854113934	11.498866616199999	1.0839673939	0.002	0.1996	0.7984
NIBHOW	0.025730597	0.0343782728	3.4775533449	0.22245582100000003	8.685506789	0.2848687883	12.1887907309	0.5417028821000001	0.002	0.2495	0.7484999999999999
