MOF	argon_mass	argon_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	argon_comp	O2_comp	N2_comp
ZIF-8	0.0	0.0	2.2242054348	0.1194710379	8.5698784506	0.3325165934	10.7940838854	0.4519876313	1e-06	0.1666665	0.8333325
ZIF-8	0.0	0.0	2.6551337965	0.08066709080000001	8.357370337799999	0.3161319643	11.0125041343	0.39679905509999996	1e-06	0.19999979999999998	0.7999991999999999
ZIF-8	0.0	0.0	3.388114748	0.16999213170000002	7.853504948099999	0.3978210533	11.241619696099999	0.567813185	1e-06	0.24999975	0.74999925
ZIF-8	0.0	0.0	2.2461728959	0.1674753797	8.7817455134	0.3618817322	11.0279184093	0.5293571119	1e-05	0.166665	0.8333250000000001
ZIF-8	0.0004570776	0.0018283104999999998	2.7320199102999996	0.139215866	8.3737171157	0.3164022314	11.106194103599998	0.4574464079	1e-05	0.199998	0.799992
ZIF-8	0.0	0.0	3.3456443231999997	0.2063408764	7.7211280995000005	0.104225365	11.0667724227	0.3105662414	1e-05	0.24999749999999998	0.7499925000000001
ZIF-8	0.0022853880999999998	0.0028908127000000002	2.2388504089	0.11468520230000001	8.5192354916	0.3866834268	10.760371288599998	0.5042594418	0.0001	0.16665	0.8332499999999999
ZIF-8	0.0	0.0	2.7137136927	0.19346614920000002	8.2156982626	0.3240988603	10.929411955299999	0.5175650095000001	0.0001	0.19998	0.79992
ZIF-8	0.0022853880999999998	0.0028908127000000002	3.3562619294	0.11837995529999999	7.6512536371	0.136941869	11.009800954600001	0.25821263699999997	0.0001	0.249975	0.749925
ZIF-8	0.0150835617	0.013120596200000001	2.1912542432	0.05330851019999999	8.6500097149	0.3922975298	10.8563475198	0.4587266362	0.001	0.1665	0.8325
ZIF-8	0.014169406499999999	0.0113443684	2.7074895787	0.1786596802	8.3496777364	0.5731432579	11.071336721600002	0.7631473065000001	0.001	0.1998	0.7992
ZIF-8	0.015997716999999998	0.0104229736	3.3789616392000004	0.1461271959	7.6595872886	0.4771264986	11.0545466448	0.6336766681	0.001	0.24975	0.74925
ZIF-8	0.0319954339	0.0220157739	2.2117572068999998	0.137370325	8.6567407411	0.6150594398	10.9004933819	0.7744455387000001	0.002	0.16633333333333333	0.8316666666666667
ZIF-8	0.0338237444	0.0199025687	2.6686803975	0.2614281698	8.4176290485	0.2064897945	11.120133190399999	0.48782053299999995	0.002	0.1996	0.7984
ZIF-8	0.0278817353	0.0240823961	3.4283884267	0.1759439894	7.9990233239999995	0.36242526630000005	11.455293485999999	0.5624516518	0.002	0.2495	0.7484999999999999
ZIF-8	0.047993150899999996	0.0187346078	2.2329924193	0.1586024321	8.568275825399999	0.4321961581	10.8492613956	0.6095331979999999	0.003	0.16616666666666666	0.8308333333333333
ZIF-8	0.0379374431	0.010660790600000001	2.679664128	0.1562694906	8.3237152068	0.20942235010000002	11.041316777899999	0.3763526313	0.003	0.1994	0.7976
ZIF-8	0.0484502285	0.0190442917	3.3723714008999996	0.1054895688	7.726577025499999	0.6400666299000001	11.1473986549	0.7646004904000001	0.003	0.24925	0.74775
ZIF-8	0.0681045665	0.017678921299999997	2.2955996834	0.1094215777	8.7596292844	0.5210692561	11.1233335343	0.6481697551	0.004	0.166	0.8300000000000001
ZIF-8	0.0630767126	0.015991186	2.7034622108999997	0.1822019591	8.2326860906	0.38980907530000003	10.9992250141	0.5880022203999999	0.004	0.1992	0.7968
ZIF-8	0.062619635	0.0320084906	3.4009291002999995	0.1927831588	7.7996567385	0.4672477038	11.263205473800001	0.6920393531999999	0.004	0.249	0.747
ZIF-8	0.08867305980000001	0.0267146135	2.2318940462	0.0838544666	8.656099691	0.18944522260000002	10.976666797	0.3000143027	0.005	0.16583333333333333	0.8291666666666666
ZIF-8	0.0854735164	0.0197338998	2.6998009673000003	0.16870984690000002	8.345831435800001	0.33496079999999995	11.131105919500001	0.5234045467	0.005	0.19899999999999998	0.7959999999999999
ZIF-8	0.09095844789999999	0.024766691299999997	3.3493055667	0.1604543886	7.6810624674	0.2224305336	11.121326482	0.4076516135	0.005	0.24875	0.74625
ZIF-8	0.09004429259999999	0.0193057816	2.2293311758	0.0848081837	8.6128288083	0.47007554020000003	10.9322042767	0.5741895054999999	0.006	0.16566666666666666	0.8283333333333333
ZIF-8	0.1133552516	0.0248004104	2.7452003869	0.1319592618	8.2147366874	0.5169718429	11.073292325899999	0.6737315151000001	0.006	0.1988	0.7952
ZIF-8	0.10604200960000001	0.0308112364	3.4488913902999996	0.2112635858	7.791643612100001	0.38821076090000006	11.346577012000001	0.6302855831	0.006	0.2485	0.7455
ZIF-8	0.11472648449999999	0.0387196283	2.227500554	0.0546691213	8.4554510053	0.4275905175	10.797678043800001	0.5209792671	0.006999999999999999	0.1655	0.8275
ZIF-8	0.1115269411	0.0381762442	2.7100524492	0.1766617338	8.3339720086	0.28639519199999997	11.155551398900002	0.50123317	0.006999999999999999	0.1986	0.7944
ZIF-8	0.1115269411	0.0205227346	3.2350747691	0.2492164113	7.538428817000001	0.7309191443999999	10.8850305272	1.0006582903	0.006999999999999999	0.24825	0.74475
ZIF-8	0.1403228317	0.0397000272	2.2234731861	0.1021112874	8.6750106694	0.28699434879999997	11.038806687200001	0.42880566340000004	0.008	0.16533333333333333	0.8266666666666667
ZIF-8	0.1343808225	0.0533352992	2.5844717966	0.1592771381	8.1477469505	0.3604389421	10.8665995696	0.5730513794	0.008	0.1984	0.7936
