,MOF,CH4_comp,CO2_comp,O2_comp,N2_comp,CH4_mass,CH4_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,ZIF-8_v2_EQeq,0.0,0.05,0.19,0.76,0.0,0.0,9.5585519685,0.0762899076,2.5358504828,0.05162929769999999,7.7669631827,0.1309004869,19.861365634000002,0.2588196922
1,ZIF-8_v2_EQeq,1e-05,0.05,0.189998,0.759992,0.00033039870000000005,0.0001468439,9.4936099975,0.2553334463,2.4914762113999998,0.11560720630000001,7.8020286239,0.1479360336,19.7874452315,0.5190235301
2,ZIF-8_v2_EQeq,5e-05,0.05,0.18999,0.7599600000000001,0.0014684389000000002,0.0006965417,9.6377912417,0.235858533,2.5443445677,0.07576647780000001,7.7736942089,0.1105472289,19.9572984572,0.4228687814
3,ZIF-8_v2_EQeq,0.0001,0.05,0.18997999999999998,0.7599199999999999,0.0029735887,0.0014939156,9.601443875,0.1453992283,2.551520605,0.11976240380000001,7.7761943043,0.304253865,19.932132372999998,0.5709094127000001
4,ZIF-8_v2_EQeq,0.0005,0.05,0.1899,0.7596,0.014060302299999999,0.0037481165000000003,9.6111096567,0.1831348856,2.4876685181,0.0490696241,7.854658838300001,0.292053483,19.9674973154,0.5280061092
5,ZIF-8_v2_EQeq,0.001,0.05,0.1898,0.7592,0.025807813399999997,0.0049176262,9.6276220338,0.23289030460000001,2.5496167584,0.0739772712,7.7465777891,0.1767632659,19.9496243947,0.4885484679
6,ZIF-8_v2_EQeq,0.005,0.05,0.189,0.7559999999999999,0.132673453,0.006853850999999999,9.6300384793,0.2157118414,2.5166655668,0.0583880992,7.723884615,0.1940375571,20.0032621141,0.4749913487
7,ZIF-8_v2_EQeq,0.01,0.05,0.188,0.752,0.2704864421,0.0149870717,9.6506789507,0.2259040838,2.4887668912,0.0642305255,7.7376030875,0.23009738170000002,20.147535371500002,0.5352190627000001
8,ZIF-8_v2_EQeq,0.02,0.05,0.18600000000000005,0.7440000000000001,0.5328964703,0.0189314749,9.6116130828,0.2174153798,2.4401455773,0.024384651400000002,7.5961233273,0.22210809210000002,20.1807784577,0.4828395982
9,ZIF-8_v2_EQeq,0.03,0.05,0.184,0.736,0.8111656384999999,0.037806526800000004,9.5940938534,0.29591838530000003,2.4449784188,0.0431293864,7.5350312513999995,0.08433023390000001,20.385269162100002,0.4611845324
10,ZIF-8_v2_EQeq,0.04,0.05,0.182,0.728,1.079706399,0.036169828700000003,9.5253258438,0.2895886351,2.3853733743000003,0.08440436119999999,7.424898841799999,0.146386092,20.4153044589,0.556548917
11,ZIF-8_v2_EQeq,0.05,0.05,0.18,0.72,1.3388858617000001,0.0363133683,9.5358977926,0.2043200712,2.3901329909,0.0317576524,7.2930989383,0.2978875385,20.558015583499998,0.5702786304
