,MOF,CH4_comp,CO2_comp,O2_comp,N2_comp,CH4_mass,CH4_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,HKUST-1_v2_EQeq,0.0,0.05,0.19,0.76,0.0,0.0,32.350742057199994,0.5232635608,3.0073010119999997,0.1071148835,8.2434390016,0.3749628246,43.601482070799996,1.0053412689
1,HKUST-1_v2_EQeq,1e-05,0.05,0.189998,0.759992,0.0002486445,0.000663052,32.1993504862,0.9079830091,3.0649970185,0.1173735013,8.1900342298,0.17749482719999998,43.454630378999994,1.2035143896
2,HKUST-1_v2_EQeq,5e-05,0.05,0.18999,0.7599600000000001,0.0012432225,0.001889989,32.4432591284,1.9566369094,3.0173854143,0.0722089952,8.153707406699999,0.0782904283,43.6155951719,2.1090263219
3,HKUST-1_v2_EQeq,0.0001,0.05,0.18997999999999998,0.7599199999999999,0.002983734,0.0017698645,32.911981980300006,2.3465240655,3.0456548043000002,0.1444073924,8.1758508486,0.2788377677,44.1364713672,2.7715390901
4,HKUST-1_v2_EQeq,0.0005,0.05,0.1899,0.7596,0.0169907074,0.0022848853,32.768319108200004,1.2284816725,3.0003576531,0.0877301737,8.2199930042,0.332486669,44.0056604729,1.6509834005000001
5,HKUST-1_v2_EQeq,0.001,0.05,0.1898,0.7592,0.0324066663,0.007233043299999999,31.4798995519,1.5784069497,3.0767346013999997,0.0312166746,8.2482150381,0.3213301173,42.8372558577,1.9381867849
6,HKUST-1_v2_EQeq,0.005,0.05,0.189,0.7559999999999999,0.1461200836,0.0342476144,32.488040118600004,1.1460820695,2.9811807569999997,0.09823065619999999,8.1480629999,0.2976445992,43.763403959099996,1.5762049393000002
7,HKUST-1_v2_EQeq,0.01,0.05,0.188,0.752,0.319259536,0.0132568952,32.576238210999996,2.3271882318,2.983660528,0.09745973460000001,8.0937898578,0.1798814808,43.9729481328,2.6177863424
8,HKUST-1_v2_EQeq,0.02,0.05,0.18600000000000005,0.7440000000000001,0.6139861482,0.037816495,31.805641475700003,0.5787404743,2.8968685412,0.1308149677,8.069186033400001,0.1499218356,43.38568219850001,0.8972937726000001
9,HKUST-1_v2_EQeq,0.03,0.05,0.184,0.736,0.9194044737999999,0.0322816791,31.719034586,1.4260531862,2.8562002960000004,0.08496512519999999,7.8615008098,0.2106847553,43.3561401656,1.7539847458000002
10,HKUST-1_v2_EQeq,0.04,0.05,0.182,0.728,1.2314533194,0.0631959341,30.847055507399997,1.3353250888,2.8099112364,0.0485100799,7.802741087999999,0.1432638436,42.6911611512,1.5902949463999998
11,HKUST-1_v2_EQeq,0.05,0.05,0.18,0.72,1.6111334686,0.0809076276,31.049365564699997,0.3591186212,2.7851135259,0.0736257718,7.7504941433,0.20815261920000003,43.1961067025,0.7218046398000001
