,MOF,CH4_comp,CO2_comp,O2_comp,N2_comp,CH4_mass,CH4_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.05,0.19,0.76,0.0,0.0,4.3519612078,0.2675178005,2.4470429787,0.043564738799999995,7.7690201204,0.2483875523,14.5680243069,0.5594700915999999
1,MOF-177_EQeq,1e-05,0.05,0.189998,0.759992,0.00017461060000000003,0.000427707,4.414696494599999,0.19451405,2.475253978,0.05631440099999999,7.7894488625,0.1505306304,14.6795739457,0.40178678840000004
2,MOF-177_EQeq,5e-05,0.05,0.18999,0.7599600000000001,0.00043652660000000006,0.0005521674,4.449655852799999,0.2601049728,2.4263200841,0.07654010139999999,7.801950033,0.1667880897,14.6783624965,0.5039853313
3,MOF-177_EQeq,0.0001,0.05,0.18997999999999998,0.7599199999999999,0.0015714957999999998,0.0025061343,4.2779718811,0.0851895413,2.4486102564,0.1108747038,7.8202444289,0.2022140007,14.5483980622,0.4007843801
4,MOF-177_EQeq,0.0005,0.05,0.1899,0.7596,0.0070717313,0.0026710292999999998,4.3524401032,0.2996430826,2.4505258181,0.09882062039999999,7.831525973,0.1501397985,14.6415636256,0.5512745308
5,MOF-177_EQeq,0.001,0.05,0.1898,0.7592,0.0132704093,0.0036459774,4.3110156581,0.2199970245,2.4660244534999998,0.052374772,7.854393967899999,0.2370224736,14.6447044888,0.5130402475
6,MOF-177_EQeq,0.005,0.05,0.189,0.7559999999999999,0.0668758783,0.0064487852,4.4589943115,0.1398964625,2.4595812006,0.045708867400000006,7.7572812164,0.1469845892,14.7427326068,0.3390387043
7,MOF-177_EQeq,0.01,0.05,0.188,0.752,0.1244100869,0.0073874957,4.3514823125,0.1376072178,2.4447791331,0.0596308491,7.7158139189999995,0.139520675,14.6364854515,0.34414623759999996
8,MOF-177_EQeq,0.02,0.05,0.18600000000000005,0.7440000000000001,0.2541457986,0.017420858100000002,4.3294531279,0.2309963868,2.4395548738999997,0.0443758028,7.6165668213,0.2367673849,14.6397206217,0.5295604326
9,MOF-177_EQeq,0.03,0.05,0.184,0.736,0.3885086925,0.0256683592,4.3854838801,0.16229535550000002,2.3927106837,0.0680536485,7.4281345437,0.21145091219999998,14.5948378,0.46746827539999997
10,MOF-177_EQeq,0.04,0.05,0.182,0.728,0.5277606845,0.018171256299999997,4.4012874257,0.2678193971,2.3540511661,0.0498009503,7.471126374,0.2951669107,14.7542256503,0.6309585144
11,MOF-177_EQeq,0.05,0.05,0.18,0.72,0.6532184353,0.01148455,4.4206826861,0.2553576537,2.324621173,0.0589454496,7.355261866699999,0.2222064232,14.753784161099999,0.5479940765
