,MOF,CH4_comp,CO2_comp,O2_comp,N2_comp,CH4_mass,CH4_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-801_EQeq,0.0,0.02,0.196,0.784,0.0,0.0,65.3614837675,2.5172348743,0.5396642343,0.041954321600000004,1.7373874082,0.11372233699999999,67.63853541,2.6729115328999997
1,MOF-801_EQeq,1e-05,0.02,0.195998,0.783992,6.20582e-05,6.20582e-05,64.9246983279,1.9177052362,0.5438419206,0.024014757400000003,1.7484137091,0.0909441415,67.2170160158,2.0327261933000003
2,MOF-801_EQeq,5e-05,0.02,0.19599,0.78396,0.0003723493,0.0003313002,65.42713987399999,1.5284820849,0.553466072,0.0290989497,1.7763722902,0.0425431705,67.7573505855,1.6004555053
3,MOF-801_EQeq,0.0001,0.02,0.19598,0.78392,0.0006360968,0.0002669225,65.2344266489,1.7060429397999999,0.5466579906,0.029992235899999997,1.7628806493,0.0792035633,67.5446013856,1.8155056615
4,MOF-801_EQeq,0.0005,0.02,0.1959,0.7836000000000001,0.0036148914,0.00037492620000000005,65.400588085,1.4367679675,0.5394785593,0.026472412,1.7779977891,0.1026548851,67.7216793248,1.5662701908
5,MOF-801_EQeq,0.001,0.02,0.1958,0.7832,0.007121180899999999,0.0004431843,65.6065346536,2.0153366344999997,0.5415209837,0.0241990808,1.7827388275999998,0.0381014538,67.9379156458,2.0780803534
6,MOF-801_EQeq,0.005,0.02,0.195,0.78,0.0339303325,0.0048484909,65.4619465461,1.468689964,0.5449250244,0.0178484185,1.755511721,0.06294000400000001,67.79631362399999,1.5543268774
7,MOF-801_EQeq,0.01,0.02,0.194,0.7759999999999999,0.0673176555,0.0029492349,64.21184236399999,1.523726348,0.5431301666,0.0304047411,1.7411531474000002,0.0614538438,66.5634433335,1.6185341678
8,MOF-801_EQeq,0.02,0.02,0.192,0.768,0.1325873897,0.012072836399999998,64.5650577497,1.5288403968000002,0.5286784664999999,0.015549961200000002,1.7267945737000001,0.09956914609999999,66.9531181796,1.6560323405000001
9,MOF-801_EQeq,0.03,0.02,0.19,0.76,0.2019529665,0.0099053358,65.5711322683,1.1745000187999999,0.5207563355,0.0255257849,1.7004343999,0.0483788575,67.99427597020001,1.258309997
10,MOF-801_EQeq,0.04,0.02,0.188,0.752,0.2678898265,0.0071794684,64.5125924358,2.8349505828,0.5118748838,0.0400780806,1.6827706452000002,0.0635129938,66.9751277913,2.9457211256
11,MOF-801_EQeq,0.05,0.02,0.18600000000000005,0.7440000000000001,0.3330664734,0.023780650499999997,65.2716161739,1.6792327591,0.5115963714,0.0117669031,1.6718798025,0.0392560135,67.7881588212,1.7540363262
