MOF	ammonia_mass	ammonia_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	ammonia_comp	O2_comp	N2_comp
ZIF-8	0.0001948605	0.0007794421	2.267041984	0.2588538003	8.8016180669	0.36890192270000005	11.0688549114	0.6285351651	1e-06	0.1666665	0.8333325
ZIF-8	0.0001948605	0.0007794421	2.6675820244	0.10252527859999999	8.3823712923	0.4285437993	11.0501481772	0.53184852	1e-06	0.19999979999999998	0.7999991999999999
ZIF-8	0.0	0.0	3.3372234632	0.1942737367	7.8599154493	0.44645631329999996	11.1971389125	0.64073005	1e-06	0.24999975	0.74999925
ZIF-8	0.0023383262	0.0009546177000000001	2.2150523261000004	0.18129626129999998	8.6516123402	0.6820020059	10.8690029925	0.8642528849	1e-05	0.166665	0.8333250000000001
ZIF-8	0.0015588841	0.0015588841	2.6888172368000003	0.1391156912	8.3673066146	0.2794640308	11.0576827355	0.4201386061	1e-05	0.199998	0.799992
ZIF-8	0.0021434657	0.0025851169	3.280840313	0.2203496832	7.7813868103	0.7214465819	11.064370589000001	0.944381382	1e-05	0.24999749999999998	0.7499925000000001
ZIF-8	0.015393980900000001	0.0055663297999999995	2.2882771963	0.07896751440000001	8.6269319108	0.6330349591	10.930603088	0.7175688033	0.0001	0.16665	0.8332499999999999
ZIF-8	0.0173425861	0.004161082	2.6847898689	0.1064307809	8.4554510053	0.28289854579999996	11.1575834603	0.39349040869999996	0.0001	0.19998	0.79992
ZIF-8	0.0144196783	0.0051407735	3.340152458	0.1442474189	7.7692068581	0.47665169049999995	11.1237789944	0.6260398829	0.0001	0.249975	0.749925
ZIF-8	0.1502374592	0.0302981475	2.2135878287	0.0788452	8.5134660406	0.3942869912	10.877291328499998	0.5034303387	0.001	0.1665	0.8325
ZIF-8	0.1574472983	0.0149217869	2.6803963767	0.12837136359999998	8.178837881	0.1222810444	11.016681555999998	0.2655741949	0.001	0.1998	0.7992
ZIF-8	0.1516014828	0.0327597564	3.2877966757	0.31015724769999997	7.566635022000001	0.2195032725	11.0060331805	0.5624202765999999	0.001	0.24975	0.74925
ZIF-8	0.3045669892	0.0355608433	2.2231070618	0.2248206248	8.560903749	0.42215668869999995	11.088577800000001	0.6825381568000001	0.002	0.16633333333333333	0.8316666666666667
ZIF-8	0.3258067856	0.046253828899999995	2.6935768533999997	0.1988375477	8.2105698617	0.4138791513	11.229953500699999	0.6589705279	0.002	0.1996	0.7984
ZIF-8	0.3195712491	0.04388473440000001	3.2958514113999997	0.2193644065	7.6249705824000005	0.39851152450000005	11.2403932429	0.6617606654	0.002	0.2495	0.7484999999999999
ZIF-8	0.48948962049999994	0.0398698143	2.247271269	0.09740834529999999	8.515709716	0.28534724079999996	11.2524706055	0.4226254004	0.003	0.16616666666666666	0.8308333333333333
ZIF-8	0.47175731340000004	0.0625547788	2.6284067188	0.1591424258	8.347434061	0.4146687554	11.4475980932	0.63636596	0.003	0.1994	0.7976
ZIF-8	0.4898793415	0.0622017237	3.3657811626	0.1516232293	7.832029769299999	0.2519171983	11.6876902734	0.4657421513	0.003	0.24925	0.74775
ZIF-8	0.6635000628	0.0885447565	2.1879591241	0.1721547691	8.448399454	0.2700076903	11.299858640899998	0.5307072159	0.004	0.166	0.8300000000000001
ZIF-8	0.6806477884000001	0.044445287800000004	2.6489096825	0.17861465699999998	8.3323693834	0.274504216	11.6619268543	0.4975641608	0.004	0.1992	0.7968
ZIF-8	0.6354401483	0.07900290410000001	3.3156221263999996	0.1476602704	7.769527383200001	0.23807051210000002	11.7205896579	0.4647336866	0.004	0.249	0.747
ZIF-8	0.8445254837999999	0.035705764	2.2421455281	0.1024991262	8.5083376397	0.3466297331	11.5950086516	0.4848346233	0.005	0.16583333333333333	0.8291666666666666
ZIF-8	0.808086567	0.0716980795	2.7126153196	0.169360118	8.366024514400001	0.2771190763	11.886726400999999	0.5181772738	0.005	0.19899999999999998	0.7959999999999999
ZIF-8	0.813737522	0.1283383974	3.3130592560000003	0.1862187779	7.685229293200001	0.1901078401	11.812026071199998	0.5046650154	0.005	0.24875	0.74625
ZIF-8	1.0288635335	0.0748122289	2.2582549995	0.0920597094	8.5907125794	0.3820497339	11.877831112400001	0.5489216722	0.006	0.16566666666666666	0.8283333333333333
ZIF-8	1.0284738125	0.12464129289999999	2.6928446047000003	0.2041254079	8.2733927729	0.3277992066	11.9947111901	0.6565659074	0.006	0.1988	0.7952
ZIF-8	0.9472169765999999	0.0720130237	3.3551635564	0.2383736654	7.699332395700001	0.5126373191	12.001712928699998	0.8230240081999999	0.006	0.2485	0.7455
ZIF-8	1.1508462176	0.0655079212	2.2172490722	0.0964624765	8.611546708099999	0.5600173584	11.9796419979	0.7219877561	0.006999999999999999	0.1655	0.8275
