MOF	ammonia_mass	ammonia_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	ammonia_comp	O2_comp	N2_comp
JEWCAP	0.0683586779	0.1219807314	1.4799580181999998	0.10499608	6.6375175262	0.5566552721	8.1858342223	0.7836320834999999	1e-06	0.1666665	0.8333325
JEWCAP	0.2507629892	0.694031538	1.7729806698	0.0471822412	6.4126318553	0.5992764021	8.4363755143	1.3404901812999999	1e-06	0.19999979999999998	0.7999991999999999
JEWCAP	0.4362588989	0.4380592926	2.3409540915	0.18262657870000001	6.387770122899999	0.6290997258	9.1649831133	1.2497855971	1e-06	0.24999975	0.74999925
JEWCAP	4.402436259	1.6975897969999998	1.5612814854	0.1884992705	6.888395008200001	0.35581153460000003	12.8521127526	2.2419006021	1e-05	0.166665	0.8333250000000001
JEWCAP	2.9480109219	1.3713748522	1.7368369066	0.1156300722	6.6335622506	0.7638111887000001	11.318410079100001	2.2508161131	1e-05	0.199998	0.799992
JEWCAP	2.0061039133	0.8725583691	2.2221960125	0.1328132125	6.0182343723	0.456465092	10.2465342981	1.4618366736000001	1e-05	0.24999749999999998	0.7499925000000001
JEWCAP	8.9573913771	2.9714609233999996	1.5657994558000001	0.1376676658	6.8403666614	0.5495762456000001	17.3635574943	3.6587048348	0.0001	0.16665	0.8332499999999999
JEWCAP	11.8308604241	5.9920292509	1.8530132883000001	0.23550118329999997	6.5860989431	0.4398808845	20.2699726555	6.6674113187	0.0001	0.19998	0.79992
JEWCAP	9.8326572625	4.2948987470999995	2.4067873745	0.2505510365	6.25498587	0.5717014663000001	18.494430507	5.1171512499	0.0001	0.249975	0.749925
JEWCAP	18.5763848324	4.4639585402	1.5638631827	0.1240558644	6.9737159537	0.1969905871	27.1139639688	4.7850049917	0.001	0.1665	0.8325
JEWCAP	16.0574190797	2.9318589648000004	1.9091652062	0.0540925671	6.7002368967	0.6910096578	24.666821182600003	3.6769611897	0.001	0.1998	0.7992
JEWCAP	19.5619177309	5.2570314224	2.3938788877	0.2643688362	6.194526657000001	0.7196889448999999	28.150323275599998	6.2410892035000005	0.001	0.24975	0.74925
JEWCAP	20.1056955553	4.786892240299999	1.5593452122999998	0.11439862	6.7861228815	0.5769602632999999	28.4511636491	5.4782511236	0.002	0.16633333333333333	0.8316666666666667
JEWCAP	18.5200490376	5.7838623557	1.9123923279	0.1844423578	6.6635093374	0.3893051579	27.095950702899998	6.3576098714	0.002	0.1996	0.7984
JEWCAP	19.489780432699998	3.0620547825999997	2.2925472658	0.11025993939999999	6.127852010800001	0.2954242863	27.9101797093	3.4677390082999997	0.002	0.2495	0.7484999999999999
JEWCAP	20.9998545427	2.4865652277000003	1.6296964657	0.1010661156	6.961850126799999	0.3252075269	29.591401135199998	2.9128388702	0.003	0.16616666666666666	0.8308333333333333
JEWCAP	21.8005785533	2.42025964	1.9472452424000002	0.1219561703	6.6409077624	0.2875734019	30.388731558099998	2.8297892122	0.003	0.1994	0.7976
JEWCAP	21.66111311	2.953183065	2.3796795521000003	0.13713406820000001	6.1572340583	0.3814011589	30.198026720399998	3.4717182921	0.003	0.24925	0.74775
JEWCAP	22.74179854	1.2959305366	1.4670495313	0.10965377789999999	6.5923143763	0.23641614730000002	30.801162447600003	1.6420004618000001	0.004	0.166	0.8300000000000001
JEWCAP	21.205961109100002	3.418794185	1.8472044693	0.2068018559	6.5482413050999995	0.5597872198	29.601406883499997	4.1853832607	0.004	0.1992	0.7968
JEWCAP	22.9867218431	1.3509104095	2.3564442758	0.2298798197	6.3024491774	0.4977660159	31.6456152963	2.0785562450999997	0.004	0.249	0.747
JEWCAP	23.3474083344	1.7800955874000002	1.5677357288	0.23110878440000002	6.8047691809	0.3787804144	31.7199132441	2.3899847862	0.005	0.16583333333333333	0.8291666666666666
JEWCAP	21.8840517127	3.6994292105	1.8575312587000001	0.1625957022	6.649383352999999	0.4819173088	30.3909663244	4.3439422215	0.005	0.19899999999999998	0.7959999999999999
JEWCAP	21.4862660395	3.7028602201	2.3557988514	0.0792585298	6.1052504359	0.2587362123	29.9473153268	4.0408549622	0.005	0.24875	0.74625
JEWCAP	23.5634767182	2.3117846551	1.5554726663	0.09915196890000001	6.695716581699999	0.3113566913	31.8146659662	2.7222933152999995	0.006	0.16566666666666666	0.8283333333333333
JEWCAP	22.95649288	2.469899012	1.8691488969	0.0622290826	6.3708189417	0.4054447893	31.1964607186	2.9375728838999997	0.006	0.1988	0.7952
JEWCAP	23.3484388672	2.6007748731	2.3648347922	0.21458393920000002	6.2832378387	0.5664389383	31.9965114981	3.3817977506	0.006	0.2485	0.7455
JEWCAP	21.8919524644	3.4283287123000004	1.5232014490999999	0.0895257309	6.6516435105	0.7165768656999999	30.066797424	4.2344313089	0.006999999999999999	0.1655	0.8275
JEWCAP	22.456684456399998	4.8654128584	1.8349414066999998	0.192833957	6.5007779977	0.4717046702	30.7924038608	5.5299514856	0.006999999999999999	0.1986	0.7944
JEWCAP	22.9008441071	3.3371776879	2.3712890357	0.19548581129999998	6.1182463415	0.4382986787	31.3903794843	3.9709621779	0.006999999999999999	0.24825	0.74475
JEWCAP	23.878476253899997	3.2045676247	1.6219513736000002	0.164430006	6.7171880778999995	0.5949904853	32.2176157054	3.9639881160000003	0.008	0.16533333333333333	0.8266666666666667
JEWCAP	24.298933649400002	1.2325345001	1.8588221074000002	0.1317045266	6.5301600451	0.48023161439999995	32.6879158019	1.8444706411000003	0.008	0.1984	0.7936
JEWCAP	24.2254223074	2.1217707527000003	2.324818483	0.1836728451	5.8176453945	0.4583078912	32.367886184899994	2.7637514889999997	0.008	0.248	0.7440000000000001
JEWCAP	23.295194670900003	4.2116543101	1.5561180906	0.0495591762	6.5301600451	0.41511901170000004	31.381472806599998	4.676332498	0.009000000000000001	0.16516666666666666	0.8258333333333333
JEWCAP	24.554505791799997	2.3680622997	1.8439773475	0.1439513339	6.1792705939	0.7543595190000001	32.577753733200005	3.2663731526	0.009000000000000001	0.1982	0.7928
JEWCAP	24.7891237665	1.1405337251	2.3254639073	0.16858305920000002	5.9481694899	0.4290818379	33.0627571637	1.7381986222	0.009000000000000001	0.24775	0.74325
JEWCAP	24.9732456326	2.1248910628	1.4696312287	0.0798450174	6.5849688644	0.4355922213	33.027845725700004	2.6403283015	0.01	0.165	0.8250000000000001
JEWCAP	25.6039317258	1.1353572481999998	1.7852437322999999	0.1534644829	6.0894293334	0.2467249457	33.478604791500004	1.5355466768000001	0.01	0.198	0.792
JEWCAP	25.0034745956	2.2237292862	2.3293364534	0.24898326329999998	5.7481455514999995	0.5111105189999999	33.0809566005	2.9838230685000005	0.01	0.2475	0.7424999999999999
JEWCAP	26.1954575715	1.4838410009	1.5122292353	0.1091206245	6.2521606731	0.6342450566	33.9598474799	2.227206682	0.012	0.16466666666666666	0.8233333333333333
JEWCAP	26.6207241202	0.8735893268000001	1.7594267586	0.13851233470000002	6.1103357902	0.6564425026	34.490486669	1.6685441641	0.012	0.1976	0.7904
JEWCAP	25.3885503639	2.1677194368	2.2351044993	0.1191922453	5.5164794082	0.5254027666	33.1401342714	2.8123144487	0.012	0.247	0.741
JEWCAP	26.313625336199998	2.7166635058999997	1.4134793109000001	0.1217099874	6.3499124848	0.3285712462	34.0770171319	3.1669447395	0.013999999999999999	0.16433333333333333	0.8216666666666667
