MOF	ammonia_mass	ammonia_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	ammonia_comp	O2_comp	N2_comp
LODPUQ	0.0002194462	0.0005851898	8.555608150700001	0.1699187912	30.358794889400002	0.39611305259999996	38.914622486300004	0.5666170336	1e-06	0.1666665	0.8333325
LODPUQ	0.0001462975	0.0005851898	10.329264748	0.3567056514	29.105160380100003	0.7609902787	39.4345714256	1.1182811199	1e-06	0.19999979999999998	0.7999991999999999
LODPUQ	7.314869999999999e-05	0.0002925949	12.931269141700001	0.24105585489999998	27.5327929967	0.7480835007	40.4641352871	0.9894319505	1e-06	0.24999975	0.74999925
LODPUQ	0.0018287181	0.0015343805999999999	8.574987118500001	0.1676613046	30.5094379843	0.7019105105	39.086253820900005	0.8711061956999999	1e-05	0.166665	0.8333250000000001
LODPUQ	0.0027065029	0.0018849108	10.4423774469	0.1756487416	29.375884791799997	0.6223827854	39.8209687416	0.7999164378	1e-05	0.199998	0.799992
LODPUQ	0.0021213131	0.0011703796	12.8056494494	0.42699297140000003	27.5283410841	0.41621548950000004	40.3361118466	0.8443788405	1e-05	0.24999749999999998	0.7499925000000001
LODPUQ	0.022602956299999998	0.0077330348	8.6204795892	0.20105588649999998	30.348326878800002	0.4834867572	38.991409424299995	0.6922756784999999	0.0001	0.16665	0.8332499999999999
LODPUQ	0.0243585258	0.0041275591	10.4137900333	0.36153744130000004	29.120561591100003	0.43924312520000003	39.5587101502	0.8049081256	0.0001	0.19998	0.79992
LODPUQ	0.0234075923	0.0044374214000000006	12.683740623199999	0.22651495440000002	27.0222669171	0.24199327920000002	39.7294151326	0.472945655	0.0001	0.249975	0.749925
LODPUQ	0.234661113	0.0235334356	8.6322993852	0.31986111149999996	30.154006912199996	0.2860479949	39.0209674104	0.629442542	0.001	0.1665	0.8325
LODPUQ	0.2329786923	0.0193699152	10.3328381747	0.23535227239999998	29.3420743209	0.5238379865999999	39.9078911879	0.7785601742	0.001	0.1998	0.7992
LODPUQ	0.23868429289999998	0.024280970099999997	12.875743588399999	0.2205800599	27.1353695602	0.6820888843999999	40.2497974415	0.9269499144	0.001	0.24975	0.74925
