MOF	ammonia_mass	ammonia_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	ammonia_comp	O2_comp	N2_comp
SICZOV	0.1283858061	0.1451799762	2.7170673063	0.0705983422	10.5601544438	0.573339545	13.4056075562	0.7891178634	1e-06	0.1666665	0.8333325
SICZOV	0.1300531542	0.1391691449	3.186358996	0.1293716409	10.1970325738	0.6525780747	13.513444724000001	0.9211188605	1e-06	0.19999979999999998	0.7999991999999999
SICZOV	0.10587660630000001	0.20878234769999998	4.0178010151	0.1466466208	9.5900924693	0.31995649530000003	13.713770090699999	0.6753854638	1e-06	0.24999975	0.74999925
SICZOV	1.7228708240000001	1.0863980843	2.7480819107	0.11463779539999999	10.6193948697	0.7584719016	15.0903476044	1.9595077813	1e-05	0.166665	0.8333250000000001
SICZOV	1.7127000004	0.8950945964	3.3570959592	0.2504068096	10.2549016935	0.1510519718	15.3246976531	1.2965533778	1e-05	0.199998	0.799992
SICZOV	1.4272500003	0.7002449272	4.1161705682	0.2833495763	9.685535377699999	0.3596902326	15.2289559462	1.3432847361000002	1e-05	0.24999749999999998	0.7499925000000001
SICZOV	4.9872049952	3.1669456783	2.6622435108	0.1522883169	10.451272735	0.7998364128000001	18.100721241	4.119070408	0.0001	0.16665	0.8332499999999999
SICZOV	9.1692475778	2.3731378544	3.1722614486	0.0918585675	9.721463599	0.5318897615	22.0629726254	2.9968861833999996	0.0001	0.19998	0.79992
SICZOV	8.5158138452	3.0787019373	3.9197447407999997	0.17528615530000002	9.3580674677	0.4093183258	21.7936260537	3.6633064184	0.0001	0.249975	0.749925
SICZOV	19.4676233101	5.0049179207	2.6403139926	0.10975673679999999	10.3382771078	0.7616210192	32.446214410500005	5.8762956767	0.001	0.1665	0.8325
SICZOV	20.207425675899998	5.0738701659	3.1800934194	0.2488577877	9.9128979383	0.6350895304999999	33.3004170336	5.9578174841	0.001	0.1998	0.7992
SICZOV	23.482264140300003	4.2190715486000006	4.0118487173	0.1489099673	9.063785166699999	0.3505852471	36.5578980243	4.718566763	0.001	0.24975	0.74925
SICZOV	25.617803626799997	9.683187134199999	2.6685090874	0.0478240428	10.2362519298	0.31862781739999996	38.522564644	10.0496389944	0.002	0.16633333333333333	0.8316666666666667
SICZOV	24.695926845	4.8682998774	3.2010831011	0.1251014597	9.79743396	0.36233469079999997	37.6944439061	5.3557360279	0.002	0.1996	0.7984
SICZOV	25.498921705	4.7856304253	3.9852200166000005	0.2549974227	9.1627934711	0.2858765202	38.6469351927	5.3265043682	0.002	0.2495	0.7484999999999999
SICZOV	26.6964111328	5.509897614600001	2.6490857999	0.1291742496	10.3536357367	0.6432192469	39.6991326694	6.2822911111	0.003	0.16616666666666666	0.8308333333333333
SICZOV	27.5919438141	6.7775438085	3.1713216121	0.0633598208	9.8681933576	0.2532926827	40.6314587838	7.094196312	0.003	0.1994	0.7976
SICZOV	25.5129274293	6.228786126599999	4.0212470822	0.1305948192	9.316928283	0.3316152871	38.8511027945	6.6909962329	0.003	0.24925	0.74775
SICZOV	28.4908111916	2.8825773014	2.7186337005000003	0.1194344474	10.339648414	0.24236376699999998	41.5490933061	3.2443755158	0.004	0.166	0.8300000000000001
SICZOV	26.6540604903	7.578014119500001	3.2352304938	0.2295852968	9.930724918300001	0.5352955364	39.820015902399994	8.3428949527	0.004	0.1992	0.7968
SICZOV	28.807774071300003	6.8179989421	4.0951808865	0.1607532562	9.2000929986	0.4486129111	42.1030479564	7.4273651094	0.004	0.249	0.747
SICZOV	27.847548282600002	8.5998799035	2.6910651633	0.112011969	10.194289961499999	0.2302683969	40.732903407399995	8.9421602694	0.005	0.16583333333333333	0.8291666666666666
SICZOV	27.044053218200002	4.4415950557	3.2060955624000003	0.0927516992	9.7211893377	0.17851857149999997	39.9713381183	4.7128653264	0.005	0.19899999999999998	0.7959999999999999
SICZOV	27.6334607825	5.1890885483	4.0478757829	0.14180703949999998	9.2826456291	0.1950026284	40.9639821945	5.5258982162	0.005	0.24875	0.74625
SICZOV	28.646041302600004	8.6822076832	2.6750879429	0.2144841505	10.2025177984	0.3205361773	41.5236470439	9.217228011	0.006	0.16566666666666666	0.8283333333333333
SICZOV	28.850124713899998	5.0666578751	3.2064088413	0.2265766273	9.8917798235	0.3367436535	41.9483133787	5.6299781559	0.006	0.1988	0.7952
SICZOV	28.698562768800002	5.6232058079	3.9736286998000003	0.117141151	9.2524768937	0.3132173731	41.9246683623	6.0535643320000005	0.006	0.2485	0.7455
SICZOV	28.893642500100004	2.1553515663	2.6835464713	0.1324454574	10.4128761627	0.4588271543	41.9900651341	2.7466241780000002	0.006999999999999999	0.1655	0.8275
SICZOV	28.4994814019	5.024492174700001	3.219879831	0.1385046778	9.9219485589	0.1977391143	41.6413097918	5.3607359668	0.006999999999999999	0.1986	0.7944
SICZOV	30.605342091599997	1.5802033101	3.9532655757999997	0.1646953031	9.0714644812	0.21494383039999998	43.6300721486	1.9598424436000002	0.006999999999999999	0.24825	0.74475
SICZOV	30.2253534525	2.8913615813	2.74557568	0.2156432713	10.2170536436	0.2199198873	43.18798277609999	3.3269247399	0.008	0.16533333333333333	0.8266666666666667
SICZOV	29.135241244299998	4.8478073941	3.1782137464	0.1647143711	9.7933200415	0.26103330469999997	42.1067750322	5.2735550699000004	0.008	0.1984	0.7936
SICZOV	29.3650018168	4.3019105119	3.8981285014	0.060798696900000004	9.0355362599	0.3537906099	42.2986665781	4.7164998187	0.008	0.248	0.7440000000000001
SICZOV	29.5172307012	3.5481077969	2.7242727195	0.1752503177	10.3519901694	0.3257549246	42.5934935901	4.0491130392	0.009000000000000001	0.16516666666666666	0.8258333333333333
SICZOV	30.2228524303	4.1139336474	3.2330375419	0.12894002599999999	9.9085097586	0.3823189757	43.3643997308	4.625192649100001	0.009000000000000001	0.1982	0.7928
SICZOV	29.8270239839	5.6072164935	4.0240665917000005	0.12507635279999998	9.082983452899999	0.2980632903	42.9340740285	6.0303561366	0.009000000000000001	0.24775	0.74325
SICZOV	29.8471988963	5.773747556799999	2.6456397327000003	0.054873003	10.2261042643	0.2891467886	42.718942893299996	6.1177673484	0.01	0.165	0.8250000000000001
SICZOV	31.3939977576	2.555684456	3.2248922923000003	0.0867595733	9.788383339400001	0.1937224166	44.4072733893	2.8361664458999996	0.01	0.198	0.792
SICZOV	30.8992955671	3.0245845841000003	4.0535148019	0.1174423802	9.1874769819	0.115975862	44.1402873509	3.2580028263	0.01	0.2475	0.7424999999999999
SICZOV	31.7468086222	1.7831829834000001	2.596768235	0.08982748119999999	10.118593861699999	0.3194897322	44.462170718900005	2.1925001968	0.012	0.16466666666666666	0.8233333333333333
SICZOV	31.906707308	2.6730856598	3.1869855537	0.0863104502	9.7776871514	0.1767264125	44.8713800131	2.9361225225	0.012	0.1976	0.7904
SICZOV	30.3537392586	4.8121747566	3.91191277	0.215617783	9.1797976675	0.38781507880000005	43.4454496961	5.4156076184	0.012	0.247	0.741
SICZOV	30.677038061199998	2.1086586293000003	2.6572310495	0.0662375473	10.1583617402	0.450595094	43.4926308509	2.6254912706	0.013999999999999999	0.16433333333333333	0.8216666666666667
SICZOV	31.3129646384	2.7879441666000004	3.1757075157999997	0.0879103049	9.8489950715	0.3606066934	44.337667225699995	3.2364611649	0.013999999999999999	0.1972	0.7888
SICZOV	31.5328878569	2.5251140547	4.0228134764	0.1580167992	9.2234052032	0.36251898909999997	44.779106536499995	3.045649843	0.013999999999999999	0.2465	0.7395
