MOF	ammonia_mass	ammonia_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	ammonia_comp	O2_comp	N2_comp
HABQUY	0.0	0.0	2.7352356014	0.2784055158	10.911458073399999	0.466092795	13.6466936748	0.7444983108	1e-06	0.1666665	0.8333325
HABQUY	0.0	0.0	3.39687171	0.11427057560000001	10.2887448182	0.8277617235	13.685616528199999	0.9420322991	1e-06	0.19999979999999998	0.7999991999999999
HABQUY	0.0	0.0	4.2287948598	0.2094764461	9.6978660312	0.223693203	13.926660891	0.43316964909999994	1e-06	0.24999975	0.74999925
HABQUY	0.0004720365	0.0018881460999999999	2.8327958855	0.19337115370000002	10.788002452999999	0.6512267195	13.621270375	0.8464860193000001	1e-05	0.166665	0.8333250000000001
HABQUY	0.0004720365	0.0018881460999999999	3.364055978	0.0884424834	10.3407669979	0.6702274168	13.7052950124	0.7605580462999999	1e-05	0.199998	0.799992
HABQUY	0.0009440731	0.0023124973000000003	4.2004136863	0.2995819068	9.8484974171	0.5373889746	14.049855176500001	0.8392833787	1e-05	0.24999749999999998	0.7499925000000001
HABQUY	0.0018881460999999999	0.005504844599999999	2.7707120684	0.16728574289999998	10.6901696972	0.2961362038	13.4627699117	0.46892679130000003	0.0001	0.16665	0.8332499999999999
HABQUY	0.0018881460999999999	0.0035323979	3.2115071702	0.3397878889	10.3889069253	0.8389258691	13.6023022416	1.1822461559	0.0001	0.19998	0.79992
HABQUY	0.0061364749	0.006403015	4.2624975034	0.27590794399999996	9.8399564622	0.46655821049999996	14.108590440499999	0.7488691695	0.0001	0.249975	0.749925
HABQUY	0.023129789900000003	0.015339371499999999	2.6917769294	0.2511698784	10.5744785812	0.8402384934	13.2893853005	1.1067477433	0.001	0.1665	0.8325
HABQUY	0.0193534977	0.0172535647	3.4181575901	0.0906907845	10.2002294677	0.39102895369999996	13.637740555499999	0.49897330289999997	0.001	0.1998	0.7992
HABQUY	0.0269060821	0.0128754399	4.2864441186	0.5732661164	9.7475588595	1.1286652002	14.0609090602	1.7148067565	0.001	0.24975	0.74925
HABQUY	0.0481477259	0.0287283774	2.7813550085000003	0.2200113077	10.5876782387	0.6157482103	13.417180973099999	0.8644878954	0.002	0.16633333333333333	0.8316666666666667
HABQUY	0.050035872	0.023771152200000003	3.2416621671	0.21256295890000002	10.0992909102	0.9007039328	13.3909889493	1.1370380439	0.002	0.1996	0.7984
HABQUY	0.0575884565	0.0277820667	4.2101697147	0.3139516997	9.8865434888	0.9434253109999999	14.15430166	1.2851590774	0.002	0.2495	0.7484999999999999
HABQUY	0.0759978811	0.015909802	2.7653905983	0.1765466693	10.811295966300001	0.5349377288	13.652684445699999	0.7273942001	0.003	0.16616666666666666	0.8308333333333333
HABQUY	0.07930213679999999	0.0279420108	3.2895553975	0.2590875309	10.0798796491	0.385813842	13.448737183399999	0.6728433837000001	0.003	0.1994	0.7976
HABQUY	0.0726936254	0.0307947312	4.1321214874	0.394028416	9.5837278161	0.4697775433	13.788542928900002	0.8946006905	0.003	0.24925	0.74775
HABQUY	0.1085684016	0.039718445	2.6829078127	0.2585769652	10.6474649228	0.37941662229999995	13.4389411371	0.6777120325	0.004	0.166	0.8300000000000001
HABQUY	0.09251915960000001	0.0364905914	3.4154968551	0.3818213985	10.2802038633	0.29898887609999997	13.788219878	0.717300866	0.004	0.1992	0.7968
HABQUY	0.09771156140000001	0.0546095467	4.1321214874	0.40741598479999996	9.666031562999999	0.5312963927000001	13.8958646118	0.9933219242	0.004	0.249	0.747
HABQUY	0.1298100454	0.0191160225	2.7405570714999996	0.20579408920000003	10.7064751565	1.0037243077	13.576842273399999	1.2286344194	0.005	0.16583333333333333	0.8291666666666666
HABQUY	0.14397114119999999	0.059258917599999995	3.4225921485	0.1777721475	10.495280636	0.6316432704	14.0618439257	0.8686743355	0.005	0.19899999999999998	0.7959999999999999
HABQUY	0.1095124746	0.0153973656	4.1622764843	0.0817884536	9.5876100683	0.5796419677	13.8593990272	0.6768277869	0.005	0.24875	0.74625
HABQUY	0.1656848215	0.014441540800000001	2.7121758979000004	0.1895253673	10.7103574087	0.6737585803	13.5882181281	0.8777254884000001	0.006	0.16566666666666666	0.8283333333333333
HABQUY	0.1420829951	0.0496334682	3.4252528835000002	0.3715133154	9.8228745525	0.9171375311	13.390210431099998	1.3382843147	0.006	0.1988	0.7952
HABQUY	0.1538839083	0.0370961852	4.2873310303	0.4243258334	9.8368506605	0.4563890898	14.278065599100001	0.9178111084	0.006	0.2485	0.7455
HABQUY	0.16426871199999998	0.0763824534	2.7928848601999996	0.133024925	10.4649990687	0.4295560765	13.422152640899998	0.6389634549000001	0.006999999999999999	0.1655	0.8275
HABQUY	0.1671009311	0.0614300729	3.3099543659	0.2668764239	10.483633879400001	0.8787635465000001	13.9606891764	1.2070700433	0.006999999999999999	0.1986	0.7944
HABQUY	0.19164683059999998	0.1097482391	4.1232523706999995	0.5066245676	9.6862192746	0.5503713844	14.001118475899998	1.1667441911	0.006999999999999999	0.24825	0.74475
HABQUY	0.19731126899999998	0.0407813336	2.8141707404000003	0.1633073911	11.079171369	0.345756791	14.090653378399999	0.5498455157	0.008	0.16533333333333333	0.8266666666666667
HABQUY	0.1760696252	0.06223726	3.2842339274000003	0.1365498384	10.1660656482	0.5127066369	13.6263692008	0.7114937353	0.008	0.1984	0.7936
HABQUY	0.22940975289999999	0.1005515368	4.254515298399999	0.5005388789999999	9.7506646613	0.6172776137	14.2345897126	1.2183680295000001	0.008	0.248	0.7440000000000001
HABQUY	0.2185529128	0.0681827314	2.7645036867000004	0.1224580631	10.790331804300001	0.7986743022	13.7733884038	0.9893150967000001	0.009000000000000001	0.16516666666666666	0.8258333333333333
HABQUY	0.2166647666	0.08461970699999999	3.2673826056	0.3187654822	10.0923028562	0.2146488788	13.576350228399999	0.6180340679999999	0.009000000000000001	0.1982	0.7928
HABQUY	0.22610549719999998	0.0620795337	4.165824131	0.11933494619999999	9.6520554551	0.2783723735	14.043985083299999	0.45978685340000003	0.009000000000000001	0.24775	0.74325
HABQUY	0.2497073236	0.049453570999999995	2.8496472073000003	0.2374936832	10.698710652	0.4406080905	13.7980651829	0.7275553446999999	0.01	0.165	0.8250000000000001
HABQUY	0.2242173511	0.0349434585	3.2576265772000004	0.12168479880000001	9.9292482632	0.4042794858	13.411092191500002	0.5609077431	0.01	0.198	0.792
HABQUY	0.2704769309	0.0717495524	4.1871100112	0.1698985744	9.6171151851	0.32248034989999996	14.0747021272	0.5641284767	0.01	0.2475	0.7424999999999999
HABQUY	0.2926626477	0.0482309545	2.7050806045	0.21976805100000002	10.5845724369	0.6732608909000001	13.582315689100001	0.9412598964	0.012	0.16466666666666666	0.8233333333333333
HABQUY	0.3068237436	0.1392627764	3.2904423091000004	0.3604835013	10.0860912526	0.7057246876000001	13.6833573053	1.2054709653	0.012	0.1976	0.7904
HABQUY	0.3219289125	0.074432243	4.122365459	0.2545668264	9.8461680658	0.29815697010000003	14.2904624373	0.6271560395	0.012	0.247	0.741
HABQUY	0.3370340814	0.0672482264	2.7645036867000004	0.2215930668	10.6397004184	0.5346716905	13.7412381865	0.8235129837	0.013999999999999999	0.16433333333333333	0.8216666666666667
HABQUY	0.33609000840000003	0.0689625821	3.18489982	0.1648224589	10.1909120624	0.5897548749	13.7119018908	0.8235399159000001	0.013999999999999999	0.1972	0.7888
HABQUY	0.362524054	0.1171792058	4.1986398629	0.3078695141	9.4610486461	0.4560084924	14.022212563	0.8810572123	0.013999999999999999	0.2465	0.7395
HABQUY	0.39226235530000003	0.0864432802	2.7352356014	0.170268563	10.6008778962	0.6040884245	13.7283758529	0.8608002677	0.016	0.16399999999999998	0.8200000000000001
HABQUY	0.3686605289	0.06984864730000001	3.2416621671	0.2350566934	10.1171492703	0.5029337499000001	13.727471966300001	0.8078390906	0.016	0.1968	0.7872
HABQUY	0.4243608392	0.1097482391	4.1871100112	0.420901033	9.7421237064	0.5291177928999999	14.353594556800001	1.059767065	0.016	0.24600000000000002	0.738
HABQUY	0.4904459532	0.07718338549999999	2.7290272197000003	0.3885280557	10.3788130696	0.8200375404000001	13.5982862425	1.2857489816	0.018000000000000002	0.16366666666666665	0.8183333333333332
HABQUY	0.43144138719999997	0.0859262084	3.2931030441000004	0.1709325244	10.3260144395	0.44995018439999995	14.0505588708	0.7068089171999999	0.018000000000000002	0.1964	0.7856
HABQUY	0.4517389579	0.0825510783	4.245646181600001	0.3017898615	9.376415547899999	0.5982075754	14.0738006874	0.9825485152	0.018000000000000002	0.2455	0.7364999999999999
HABQUY	0.5216003641	0.2107419757	2.6616219325	0.08532809390000001	10.4898454829	1.0185183206	13.6730677795	1.3145883902	0.02	0.16333333333333333	0.8166666666666667
HABQUY	0.5824930763	0.1857306288	3.317936571	0.3131388589	10.107831865	0.6642822829	14.0082615123	1.1631517706	0.02	0.196	0.784
HABQUY	0.4838374418	0.0403860286	4.138329869100001	0.3046331805	9.538693690399999	0.5570348772	14.1608610013	0.9020540863	0.02	0.245	0.735
HABQUY	0.8119028292	0.1658185785	2.6891161944	0.1381533976	10.3679427634	0.34341938759999996	13.868961787	0.6473913636999999	0.03	0.16166666666666665	0.8083333333333332
HABQUY	0.8326724365000001	0.2174936159	3.3072936309	0.2747079162	9.774734625	0.6896243832	13.9147006924	1.1818259153	0.03	0.19399999999999998	0.7759999999999999
