MOF	ammonia_mass	ammonia_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	ammonia_comp	O2_comp	N2_comp
NIBHOW	0.0	0.0	2.3758284706	0.268296573	9.4663002228	0.33155617600000004	11.8421286934	0.599852749	1e-06	0.1666665	0.8333325
NIBHOW	0.0	0.0	2.7411964136	0.19166583010000002	8.9692825538	0.4270638357	11.7104789674	0.6187296658	1e-06	0.19999979999999998	0.7999991999999999
NIBHOW	0.0	0.0	3.3894903023	0.2528845737	8.0999117138	0.8848379776	11.4894020161	1.1377225513	1e-06	0.24999975	0.74999925
NIBHOW	0.0	0.0	2.3383548354	0.31589185350000004	9.3137502452	0.5078751608	11.6521050806	0.8237670143000001	1e-05	0.166665	0.8333250000000001
NIBHOW	0.0	0.0	2.7917858211	0.2819252928	8.8593809571	0.49898163409999996	11.651166778199999	0.7809069269	1e-05	0.199998	0.799992
NIBHOW	0.0	0.0	3.3857429387	0.2908977674	8.0425004319	0.5123060446	11.428243370599999	0.803203812	1e-05	0.24999749999999998	0.7499925000000001
NIBHOW	0.0009972202000000001	0.0039888808000000005	2.3627126983	0.3059097497	9.221892194199999	0.7314145626999999	11.5856021127	1.0413131932	0.0001	0.16665	0.8332499999999999
NIBHOW	0.0	0.0	2.8798488638	0.3796876354	8.8954680485	0.549603457	11.775316912300001	0.9292910924	0.0001	0.19998	0.79992
NIBHOW	0.0029916606	0.0048853613	3.5019112077999996	0.4028023597	8.0031326957	0.3792516062	11.5080355641	0.7869393272	0.0001	0.249975	0.749925
NIBHOW	0.0149583029	0.0063069743000000004	2.2671549285	0.2511013196	9.220251871799999	0.5783061036	11.502365103199999	0.8357143975	0.001	0.1665	0.8325
NIBHOW	0.009972202	0.014102823300000001	2.7786700488	0.46164111729999996	8.5854471263	0.37453986850000004	11.3740893771	0.8502838091	0.001	0.1998	0.7992
NIBHOW	0.019944403899999998	0.0274914636	3.4981638443	0.22596322359999998	8.2885487828	0.7392450718000001	11.806657030999999	0.9926997590000001	0.001	0.24975	0.74925
NIBHOW	0.0309138261	0.0247503544	2.2334286569	0.2757815145	8.9725631985	0.5243902975	11.236905681500001	0.8249221664	0.002	0.16633333333333333	0.8316666666666667
NIBHOW	0.0269249453	0.0256965669	2.8161436839999996	0.4068263206	8.916792239	0.5688301097	11.759860868299999	1.0013529972	0.002	0.1996	0.7984
NIBHOW	0.0368971473	0.0162029103	3.4082271198000003	0.4138080356	8.068745589299999	0.3908513315	11.513869856400001	0.8208622774	0.002	0.2495	0.7484999999999999
NIBHOW	0.0568415512	0.031281575299999996	2.4095547422	0.2581060382	9.2136905825	0.949382521	11.680086875899999	1.2387701345	0.003	0.16616666666666666	0.8308333333333333
NIBHOW	0.0448749088	0.0063069743000000004	2.7187122325	0.3086517503	8.629735829500001	0.5768153333	11.3933229708	0.8917740579000001	0.003	0.1994	0.7976
