MOF	ammonia_mass	ammonia_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	ammonia_comp	O2_comp	N2_comp
NU-125	0.0	0.0	3.0609701875999997	0.22369223629999999	11.435810668299998	0.5408926511	14.496780855899999	0.7645848874	1e-06	0.1666665	0.8333325
NU-125	0.0	0.0	3.6544449336000002	0.1753155529	10.9707244607	1.0758182607	14.6251693943	1.2511338136	1e-06	0.19999979999999998	0.7999991999999999
NU-125	0.0	0.0	4.5600821671	0.14601143130000002	10.3001031081	0.7788435627	14.8601852752	0.924854994	1e-06	0.24999975	0.74999925
NU-125	0.00027829259999999996	0.0011131703	3.0594015319	0.0900456357	11.1744285575	0.7162792281999999	14.234108382	0.8074380342	1e-05	0.166665	0.8333250000000001
NU-125	0.00027829259999999996	0.0011131703	3.7527473585	0.0714346209	10.9377655956	0.6784422247	14.6907912467	0.7509900159	1e-05	0.199998	0.799992
NU-125	0.0011131703	0.0027266992	4.4649170536	0.3269667918	10.0671022423	0.47257892560000003	14.5331324662	0.8022724165999999	1e-05	0.24999749999999998	0.7499925000000001
NU-125	0.0030612183	0.0051011872	2.9710339264999996	0.2302500673	11.3163347823	0.7676569365000001	14.2904299271	1.003008191	0.0001	0.16665	0.8332499999999999
NU-125	0.003896096	0.0051011872	3.7909179808999998	0.2712156892	11.0668544839	0.6221886764	14.8616685608	0.8985055528	0.0001	0.19998	0.79992
NU-125	0.0052875589	0.0115951529	4.5825662323000005	0.5800812578	10.173760791900001	0.5184243243	14.7616145831	1.110100735	0.0001	0.249975	0.749925
NU-125	0.0420221787	0.0222912178	2.9945637623000003	0.271126963	10.990865989300001	0.4936194503	14.0274519303	0.7870376311	0.001	0.1665	0.8325
NU-125	0.0347865718	0.010560460700000001	3.7747085385	0.1214805446	11.135976548199999	0.43915198	14.945471658499999	0.5711929853000001	0.001	0.1998	0.7992
NU-125	0.0528755891	0.0125694624	4.5679254457	0.2827721602	10.0652711942	0.6959102856	14.686072229	0.9912519082	0.001	0.24975	0.74925
NU-125	0.1035248377	0.0552563204	3.1514293339	0.149753456	11.6257819047	0.4525097344	14.880736076300002	0.6575195107999999	0.002	0.16633333333333333	0.8316666666666667
NU-125	0.1152131258	0.0647028739	3.6811120807999997	0.2914680704	11.034811142799999	0.3817570542	14.831136349400001	0.7379279984999999	0.002	0.1996	0.7984
NU-125	0.08293118719999999	0.0256633439	4.667273641	0.15847477599999998	10.0698488144	0.42277587299999997	14.8200536426	0.6069139929	0.002	0.2495	0.7484999999999999
NU-125	0.12717970650000002	0.0267276802	3.0003154999	0.1851811195	11.366230842	0.33866965159999995	14.4937260484	0.5505784513	0.003	0.16616666666666666	0.8308333333333333
NU-125	0.1285711694	0.0587876185	3.6063394916000004	0.187499385	10.664481672400001	0.4904475136	14.3993923334	0.7367345170999999	0.003	0.1994	0.7976
NU-125	0.1424857981	0.0641305901	4.6332861005	0.1895529308	10.3902822252	0.6451203557	15.1660541238	0.8988038765999999	0.003	0.24925	0.74775
NU-125	0.2192945487	0.203215328	3.0369174666000003	0.089509645	11.168477651300002	0.7095848719	14.4246896666	1.0023098448999999	0.004	0.166	0.8300000000000001
NU-125	0.1705933481	0.0325780656	3.5666002135	0.2826947986	10.676841246799999	1.0836509993	14.414034808399999	1.3989238634999999	0.004	0.1992	0.7968
NU-125	0.1920218764	0.119101419	4.6939407882	0.1439065295	9.9792119354	0.49471347200000004	14.865174599999998	0.7577214205	0.004	0.249	0.747
NU-125	0.2549159982	0.1161303943	3.0599244171	0.26197750670000003	11.2083029467	0.27000975190000004	14.523143362	0.6481176529	0.005	0.16583333333333333	0.8291666666666666
NU-125	0.23348747	0.045843158700000004	3.6649026383999996	0.2125616928	10.7976904189	1.1640037479	14.6960805273	1.4224085994	0.005	0.19899999999999998	0.7959999999999999
NU-125	0.2565857536	0.08826043619999999	4.5459642656	0.1510550206	10.1408019268	0.3419528215	14.943351945999998	0.5812682782999999	0.005	0.24875	0.74625
NU-125	0.2752313561	0.0978609022	3.1158731377	0.19854221739999997	11.3589066497	0.4944117978	14.750011143499998	0.7908149174	0.006	0.16566666666666666	0.8283333333333333
NU-125	0.3091830502	0.1399166947	3.6999359494	0.23753957609999998	10.7816687483	0.39079687770000004	14.7907877479	0.7682531484999999	0.006	0.1988	0.7952
NU-125	0.30333890620000004	0.0741951177	4.4931528565	0.3256630686	10.1902402244	0.5740226159	14.9867319871	0.9738808022	0.006	0.2485	0.7455
