MOF	ammonia_mass	ammonia_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	ammonia_comp	O2_comp	N2_comp
MgMOF-74	0.0085274632	0.0090180387	2.4667461579	0.1777671395	11.0723394428	0.7935467654999999	13.547613063900002	0.9803319437000001	1e-06	0.1666665	0.8333325
MgMOF-74	0.0035328062	0.004177586699999999	3.0048662486	0.115634475	10.322708237899999	0.6409837288	13.3311072927	0.7607957905	1e-06	0.19999979999999998	0.7999991999999999
MgMOF-74	0.0070656124	0.004786802	3.7146537438	0.0958105776	9.4079617931	1.0591761067	13.129681149300001	1.1597734863	1e-06	0.24999975	0.74999925
MgMOF-74	0.055793973600000005	0.0226416528	2.5164152603	0.1539964531	10.4968406937	0.15400231820000002	13.0690499276	0.3306404241	1e-05	0.166665	0.8333250000000001
MgMOF-74	0.0523829883	0.0438081247	2.9815194816000004	0.12349366980000001	10.0405695754	0.30912634440000003	13.0744720453	0.4764281389	1e-05	0.199998	0.799992
MgMOF-74	0.0421500324	0.016692575600000002	3.6727668971	0.17063214210000002	9.560252548400001	0.4594418893	13.2751694779	0.646766607	1e-05	0.24999749999999998	0.7499925000000001
MgMOF-74	0.6646548466	0.2632272064	2.4761306427000003	0.10535500240000001	10.4329186529	0.6952472545	13.5737041422	1.0638294633	0.0001	0.16665	0.8332499999999999
MgMOF-74	0.6216520678999999	0.0949628125	3.000517341	0.1717400235	10.2355418187	0.6632257539	13.8577112276	0.9299285898999999	0.0001	0.19998	0.79992
MgMOF-74	0.5375956448	0.17380833350000002	3.6317956098	0.1620734261	9.5007389243	0.5581344976	13.670130178900001	0.8940162572	0.0001	0.249975	0.749925
MgMOF-74	4.938132123	1.5624178177	2.4363038048	0.064568044	10.5080621178	0.1294477624	17.8824980456	1.7564336241	0.001	0.1665	0.8325
MgMOF-74	5.39642236	0.8562630349	2.8890479730000003	0.1158336545	9.893488767000001	0.5260454354	18.1789591	1.4981421248	0.001	0.1998	0.7992
MgMOF-74	5.3310045351	1.1086616191	3.6613224034	0.2143044919	9.587905343400001	0.34041124520000005	18.5802322819	1.6633773562	0.001	0.24975	0.74925
MgMOF-74	8.0560163137	2.9779332401	2.436074915	0.0530827149	10.3425461126	0.2721794355	20.834637341300002	3.3031953905	0.002	0.16633333333333333	0.8316666666666667
MgMOF-74	7.2942702074	1.5007830156	2.9238392336000003	0.12276181369999999	9.7315796481	0.7504481181999999	19.9496890891	2.3739929475	0.002	0.1996	0.7984
MgMOF-74	9.6382262016	0.7246820703	3.6024977061000003	0.14247470710000001	9.3384290403	0.30218223489999996	22.579152948	1.1693390123	0.002	0.2495	0.7484999999999999
MgMOF-74	12.4242702526	2.1483923033	2.4349304656	0.0941135483	10.347154911799999	0.24504617609999998	25.20635563	2.4875520277	0.003	0.16616666666666666	0.8308333333333333
MgMOF-74	11.0958133056	2.3662872505	2.9055280438	0.1117807778	9.7347857693	0.2335240312	23.736127118699997	2.7115920595	0.003	0.1994	0.7976
MgMOF-74	9.8198611679	3.0983049543	3.7057270387	0.17858691359999998	9.4225897209	0.2303148163	22.9481779275	3.5072066842000003	0.003	0.24925	0.74775
