MOF	ammonia_mass	ammonia_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	ammonia_comp	O2_comp	N2_comp
XAFFAN	0.028578967099999998	0.055938478	2.4909163479	0.2497568521	10.6075317296	0.5748439761999999	13.1270270446	0.8805393063	1e-06	0.1666665	0.8333325
XAFFAN	0.0830471161	0.1473961761	3.1510755118000002	0.27442452359999997	9.9433166301	0.7576477347	13.177439258	1.1794684344	1e-06	0.19999979999999998	0.7999991999999999
XAFFAN	0.0131127025	0.0335145501	3.9287366897000005	0.2624659018	9.7060574481	0.4220911493	13.6479068403	0.7180716012	1e-06	0.24999975	0.74999925
XAFFAN	0.30764417510000003	0.5625968700999999	2.6709597562000003	0.1903430495	10.5262331287	1.0202183668	13.50483706	1.7731582864	1e-05	0.166665	0.8333250000000001
XAFFAN	0.1808880505	0.32282044390000003	3.1573928244	0.1212265782	9.9411044233	0.3814533574	13.2793852982	0.8255003795	1e-05	0.199998	0.799992
XAFFAN	0.2541846955	0.43170527740000003	3.8586145200999997	0.24921297679999999	9.5052996786	0.5131843045000001	13.618098894200001	1.1941025587	1e-05	0.24999749999999998	0.7499925000000001
XAFFAN	2.8915190230000003	3.0966366783	2.6608520561	0.18259546969999998	10.4897317161	0.8906200166	16.042102795199998	4.1698521646	0.0001	0.16665	0.8332499999999999
XAFFAN	3.4748661747000003	2.2471329769	3.1352822304	0.259320872	9.8282818752	0.2797457773	16.4384302803	2.7861996262	0.0001	0.19998	0.79992
XAFFAN	1.9675778281999998	1.3086530336	3.7360586562	0.0564189421	9.1170573807	0.43723975509999996	14.820693865099999	1.8023117308	0.0001	0.249975	0.749925
XAFFAN	10.4027440198	3.0828615081999997	2.6715914875	0.1513731444	10.2873147915	0.3024014716	23.3616502988	3.5366361242	0.001	0.1665	0.8325
XAFFAN	13.792209516300002	5.9086938587999995	3.1150668302	0.16995332059999999	9.9687570086	0.665383493	26.876033355100002	6.7440306724	0.001	0.1998	0.7992
XAFFAN	12.9778770659	1.5486868605000002	3.9249463021	0.45122773200000005	9.4831776104	0.5614016948	26.386000978400002	2.5613162873	0.001	0.24975	0.74925
XAFFAN	17.5552189239	5.5022387049	2.6678010999	0.35024584729999997	10.134672520499999	0.626087753	30.357692544299997	6.4785723052	0.002	0.16633333333333333	0.8316666666666667
XAFFAN	15.0308555722	8.8994308966	3.1896111185000002	0.22810310239999998	9.7762950148	0.2560718986	27.996761705500003	9.3836058976	0.002	0.1996	0.7984
XAFFAN	16.5203240922	1.909960535	3.9634819088	0.2522941983	9.3133907365	0.3232018274	29.7971967375	2.4854565607	0.002	0.2495	0.7484999999999999
XAFFAN	14.968990514100001	5.359472568	2.6058914367	0.0850376916	10.2867617398	0.2919777808	27.8616436906	5.736488040399999	0.003	0.16616666666666666	0.8308333333333333
XAFFAN	15.277643358599999	8.0571079884	3.1018004738	0.2214125684	9.7519607397	0.4472899489	28.1314045721	8.7258105057	0.003	0.1994	0.7976
XAFFAN	14.376229114300001	2.8545076269	3.8238693008999998	0.2656157625	9.2536611522	0.5568502936999999	27.4537595674	3.6769736831	0.003	0.24925	0.74775
XAFFAN	18.3786293991	6.6154992735	2.6122087493	0.1286003763	10.35810541	0.5676304594	31.348943558400002	7.3117301092	0.004	0.166	0.8300000000000001
XAFFAN	25.3727432033	2.9102496335000003	3.1081177863	0.16488064800000002	9.8846931492	0.4951910217	38.3655541388	3.5703213032	0.004	0.1992	0.7968
XAFFAN	20.5388630878	10.5003310047	3.8617731764	0.2239788006	9.3454677355	0.4590475753	33.7461039997	11.183357380599999	0.004	0.249	0.747
XAFFAN	20.2877044006	6.1969925724	2.5755683364	0.293835858	10.4062209084	0.6288409488000001	33.2694936454	7.119669379199999	0.005	0.16583333333333333	0.8291666666666666
XAFFAN	27.300646700700003	7.0170385513	3.1207524115	0.2379875111	9.7663400841	0.5561555716	40.1877391963	7.8111816339999995	0.005	0.19899999999999998	0.7959999999999999
XAFFAN	21.8387017556	7.831751419500001	3.9268414958999998	0.3533044247	9.1297775699	0.4623538728	34.8953208214	8.647409717	0.005	0.24875	0.74625
XAFFAN	23.685575475700002	7.361677803099999	2.5136586731	0.1922955082	10.1850002258	0.6224561945	36.3842343746	8.1764295058	0.006	0.16566666666666666	0.8283333333333333
