MOF	ammonia_mass	ammonia_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	ammonia_comp	O2_comp	N2_comp
MOF-801	6.7125703328999995	2.0713006761000003	2.2734350003	0.138817464	11.2863806997	0.7744246127	20.2723860329	2.9845427528	1e-06	0.1666665	0.8333325
MOF-801	5.538578740599999	2.7151651969	2.6308592738	0.26335169420000004	10.798053738299998	0.79680402	18.9674917527	3.7753209111	1e-06	0.19999979999999998	0.7999991999999999
MOF-801	7.0150444573	1.4541030562000001	3.3645847737	0.1086061778	10.3746112747	0.4038667884	20.7542405057	1.9665760224000002	1e-06	0.24999975	0.74999925
MOF-801	14.195613823499999	6.269791021900001	1.9485038425	0.18528410280000002	8.677454964299999	1.4204440845	24.8215726303	7.875519209199999	1e-05	0.166665	0.8333250000000001
MOF-801	14.4616889381	2.2396641056	2.2449648417	0.1986384492	7.8890879975	0.5431203227	24.5957417773	2.9814228775	1e-05	0.199998	0.799992
MOF-801	13.444575431099999	4.8145574800999995	3.1462619816000004	0.2686792692	8.3205224974	0.9199974355	24.911359910100003	6.0032341848	1e-05	0.24999749999999998	0.7499925000000001
MOF-801	26.5773711086	8.9086507967	1.5706553248	0.1559847608	6.793230822000001	0.7106031426999999	34.9412572554	9.7752387002	0.0001	0.16665	0.8332499999999999
MOF-801	26.927279236799997	9.2283954378	1.7106851809	0.1434111112	5.7511505685	0.5101153796	34.3891149862	9.8819219286	0.0001	0.19998	0.79992
MOF-801	29.878893058899997	9.710628789600001	2.2359905526	0.29670962440000004	5.7237880037	0.5996227032	37.8386716152	10.606961117200001	0.0001	0.249975	0.749925
MOF-801	58.25002713479999	14.244814042	0.6740000586	0.0854429851	2.7164795794	0.2846562693	61.640506772799995	14.614913296400001	0.001	0.1665	0.8325
MOF-801	58.7510487992	14.2019672215	0.9297672985	0.1498250972	2.9575952495999998	0.6662779896	62.63841134729999	15.018070308299999	0.001	0.1998	0.7992
MOF-801	57.836214862700004	14.6623555137	1.0157966907	0.18605879449999999	2.4581607124000002	0.46012881759999996	61.3101722658	15.3085431258	0.001	0.24975	0.74925
MOF-801	70.268864881	19.2513363923	0.5800794811	0.047007104699999996	2.2941207817	0.2676654856	73.1430651438	19.5660089826	0.002	0.16633333333333333	0.8316666666666667
MOF-801	71.2534498611	17.0546197791	0.7428545181999999	0.0562107712	2.3344873377	0.2130692264	74.330791717	17.3238997767	0.002	0.1996	0.7984
MOF-801	67.1100566954	16.8067641479	0.8237778494	0.0996359441	1.9957062752	0.059073461900000006	69.92954082	16.9654735539	0.002	0.2495	0.7484999999999999
MOF-801	74.2954847529	16.9448113757	0.5059642313	0.1168261234	2.0256425466	0.3800393409	76.8270915308	17.44167684	0.003	0.16616666666666666	0.8308333333333333
MOF-801	76.6357269714	19.6926728995	0.6365556109	0.1557728095	1.9837859499000001	0.5297972541	79.2560685322	20.3782429631	0.003	0.1994	0.7976
MOF-801	78.126274658	18.5789123966	0.7409977687999999	0.061871530999999994	1.7914352466999999	0.1634414693	80.6587076735	18.8042253969	0.003	0.24925	0.74775
MOF-801	79.9501779818	15.1579397678	0.46882924189999997	0.09300237160000001	1.7728774675999999	0.3482384547	82.1918846913	15.599180594100002	0.004	0.166	0.8300000000000001
MOF-801	77.5806189137	18.4315818878	0.514319604	0.0736640637	1.5841841369	0.21509472170000002	79.6791226546	18.7203406732	0.004	0.1992	0.7968
MOF-801	78.0130424442	18.9685630073	0.5844118965	0.014860441399999999	1.3539051259000001	0.14764824070000002	79.9513594666	19.1310716894	0.004	0.249	0.747
MOF-801	88.95201544940001	16.5962495596	0.3956423668	0.06618790299999999	1.5030446500999999	0.2935757319	90.85070246629999	16.9560131945	0.005	0.16583333333333333	0.8291666666666666
MOF-801	84.0763598511	15.391959631199999	0.4761015106	0.055146119199999996	1.5065665644	0.19777014629999998	86.0590279261	15.6448758967	0.005	0.19899999999999998	0.7959999999999999
MOF-801	83.28793424050001	15.019958489	0.6116442221	0.0710986633	1.4025346347	0.1593426568	85.3021130973	15.250399809100001	0.005	0.24875	0.74625
MOF-801	88.89634637549999	20.1685507224	0.3823356623	0.0824193688	1.4525187259	0.23392285289999998	90.7312007637	20.4848929441	0.006	0.16566666666666666	0.8283333333333333
MOF-801	82.8416757923	19.3340130566	0.4479408103	0.0654195024	1.3327736401999999	0.1780611855	84.6223902428	19.5774937445	0.006	0.1988	0.7952
MOF-801	84.5744992409	15.591894303800002	0.5806983976	0.1117251414	1.2825186326	0.2868884041	86.4377162711	15.9905078493	0.006	0.2485	0.7455
MOF-801	86.9848219059	19.0156239722	0.3865133486	0.0655189686	1.5281044248	0.2581244144	88.8994396793	19.3392673552	0.006999999999999999	0.1655	0.8275
MOF-801	90.20341670040001	17.2466900782	0.45722455770000003	0.0911353219	1.3445585073	0.1498033424	92.00519976540001	17.4876287425	0.006999999999999999	0.1986	0.7944
MOF-801	89.24567804879999	20.086787073	0.5944692895	0.1063501335	1.4452039809000001	0.2884165228	91.2853513192	20.4815537293	0.006999999999999999	0.24825	0.74475
MOF-801	91.50266370870001	18.307335622300002	0.3673269374	0.0552138034	1.3641999523	0.226294578	93.2341905984	18.5888440037	0.008	0.16533333333333333	0.8266666666666667
MOF-801	95.0622727557	17.3773043348	0.4657346594	0.1191032385	1.4588852633000002	0.3362017891	96.9868926784	17.8326093624	0.008	0.1984	0.7936
MOF-801	90.42782236040001	18.8839607471	0.5689389843	0.1029877785	1.2696500996	0.2420083466	92.2664114443	19.2289568722	0.008	0.248	0.7440000000000001
