,MOF,argon_comp,CO2_comp,O2_comp,N2_comp,argon_mass,argon_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-801_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,71.7619116534,1.1802989242,0.4257217083,0.0140408132,1.3667194756,0.0484892374,73.5543528373,1.2428289748
1,MOF-801_EQeq,1e-05,0.04,0.191998,0.767992,0.0,0.0,72.1650392963,0.6251134599,0.4318180357,0.0174391734,1.3590796308000002,0.0626730958,73.9559369628,0.7052257290999999
2,MOF-801_EQeq,5e-05,0.04,0.19199,0.7679600000000001,3.86334e-05,0.0001545338,72.8558964222,1.4126391079,0.4210488888,0.014292013400000001,1.3510605029,0.0605002063,74.6280444473,1.4875858614
3,MOF-801_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,0.0002318007,0.0003785289,71.64630073869999,1.7581667280000002,0.4290329115,0.022498614700000003,1.3451545235,0.0510924642,73.4207199744,1.8321363358000002
4,MOF-801_EQeq,0.0005,0.04,0.1919,0.7676000000000001,0.0013908039000000002,0.0009894989,71.8819053153,3.0342303105,0.4251337376,0.013650721999999999,1.3587003477000001,0.0606418817,73.6671302045,3.1095124131
5,MOF-801_EQeq,0.001,0.04,0.1918,0.7672,0.0026270740999999997,0.0007165436,73.2698320049,1.2060919438,0.42538130420000003,0.0166088867,1.3628995532,0.0685864232,75.0607399364,1.2920037973
6,MOF-801_EQeq,0.005,0.04,0.191,0.764,0.0125172354,0.0020790392,73.3795283383,1.5572324953,0.43157046909999996,0.0078150309,1.353823851,0.049933545999999995,75.1774398938,1.6170601113999998
7,MOF-801_EQeq,0.01,0.04,0.19,0.76,0.0256912392,0.0066016855,72.2343122331,1.3685250017,0.42166780530000003,0.012495983700000001,1.359215089,0.038702731000000004,74.04088636659999,1.4263254019
8,MOF-801_EQeq,0.02,0.04,0.188,0.752,0.0520778805,0.0048904506,73.40552696510001,3.7622194972000003,0.41851133119999995,0.0093687685,1.33556408,0.0373049538,75.21168025680001,3.8137836701
9,MOF-801_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,0.0766873833,0.0028807184,72.2452052747,2.5734280496,0.414302699,0.0184356097,1.3557744497,0.0433934806,74.0919698067,2.6381378583
10,MOF-801_EQeq,0.04,0.04,0.184,0.736,0.10817363890000001,0.0029523634999999997,72.89397951699999,1.9839068374000002,0.4126316245,0.0189790517,1.3236708464,0.039277247200000004,74.7384556268,2.0451154998
11,MOF-801_EQeq,0.05,0.04,0.182,0.728,0.13247407419999999,0.0126453578,72.42783392609999,1.9272161468,0.403719227,0.0149393672,1.2809202253,0.059845297900000004,74.2449474526,2.0146461696999998
