MOF	o-xylene_comp	m-xylene_comp	p-xylene_comp	o-xylene_mass	o-xylene_error	m-xylene_mass	m-xylene_error	p-xylene_mass	p-xylene_error	total_mass	total_mass_error
UIO-66	0.15000000000000002	0.55	0.29999999999999993	149.7058321276	7.9772464409	75.8367556441	13.774358098099999	24.412685512800003	7.9652638169	249.9552732845	29.7168683559
UIO-66	0.15000000000000002	0.5750000000000001	0.2749999999999999	143.7788677971	9.5838547723	86.21695263379999	17.4000806558	25.2882459637	11.730982069000001	255.2840663946	38.714917497100004
UIO-66	0.15000000000000002	0.6000000000000001	0.2499999999999999	141.6412674559	8.492236572100001	90.8571391456	24.798827389099998	22.151395529400002	7.0486209838	254.6498021309	40.339684945
UIO-66	0.15000000000000002	0.625	0.225	149.59065882139998	10.0020349949	79.8386224942	12.3677837108	19.8653676176	5.1937323779	249.2946489332	27.5635510836
UIO-66	0.15000000000000002	0.65	0.2	146.548299163	7.3071172735	92.2903168359	18.524630875499998	16.292561887	3.0096245713	255.1311778859	28.8413727203
UIO-66	0.15000000000000002	0.675	0.17499999999999993	145.94039498709998	11.1631795607	97.1150239615	18.173301897	12.010467027899999	5.7350197159	255.06588597650003	35.0715011736
UIO-66	0.15000000000000002	0.7000000000000001	0.1499999999999999	145.29437006889998	8.2577558933	92.5770334819	20.7387361156	11.201009566199998	2.2542425658000003	249.072413117	31.250734574699997
UIO-66	0.0	0.65	0.35	0.0	0.0	143.8056334246	23.9957034207	92.9821677526	3.7763853218	236.7878011772	27.7720887425
UIO-66	0.15000000000000002	0.7250000000000001	0.12499999999999988	155.69038311120002	10.5786168911	87.0410095287	17.751309968599998	7.579539058300001	2.8874069975	250.3109316982	31.217333857199996
UIO-66	0.15000000000000002	0.75	0.09999999999999998	148.3983717785	8.070127535900001	100.6914795503	24.980981483	5.9869842225	4.0474340806999995	255.0768355513	37.0985430996
UIO-66	0.15000000000000002	0.775	0.07499999999999996	152.3438685949	13.094103816199999	97.7022456071	19.1837640736	4.8749940621	1.3813126484	254.92110826409998	33.659180538200005
UIO-66	0.15000000000000002	0.8	0.04999999999999993	140.29000880729998	9.7041473388	108.0272891826	13.6033430166	3.6713519045	3.1474619541	251.9886498944	26.454952309499998
UIO-66	0.15000000000000002	0.8250000000000001	0.024999999999999908	158.73679816770002	5.778854019400001	94.1148404434	16.9991301485	1.9157700647999998	0.6134540004	254.76740867590001	23.3914381683
UIO-66	0.15000000000000002	0.8500000000000001	0.0	159.6618344755	9.3986433817	84.95126288520001	18.5942345415	0.0	0.0	244.6130973607	27.992877923200002
UIO-66	0.17500000000000002	0.0	0.825	154.1752863792	12.1443611707	0.0	0.0	86.34023673620001	12.6483961224	240.51552311540001	24.7927572931
UIO-66	0.17500000000000002	0.025	0.8	175.03057667419998	16.334845833	4.1754378889999995	1.2022525729	71.4504370537	11.3815391637	250.6564516169	28.9186375696
UIO-66	0.17500000000000002	0.05	0.7749999999999999	176.9836564016	11.2473706882	8.1894709333	2.0667852538	69.5841428457	5.445467045	254.75727018060002	18.759622987
UIO-66	0.17500000000000002	0.07500000000000001	0.75	179.57100039259998	21.1032778648	11.689279498	3.3518962216	61.2511108195	9.5242902464	252.5113907101	33.9794643328
UIO-66	0.0	0.675	0.325	0.0	0.0	148.9332787886	18.278586613199998	83.66448506649999	9.468699749099999	232.59776385509997	27.7472863623
UIO-66	0.17500000000000002	0.1	0.725	168.79377992850002	13.1489558052	16.0731648496	7.134476171799999	69.68147240020001	6.134712867999999	254.5484171783	26.418144845
UIO-66	0.17500000000000002	0.125	0.7	176.74154913470002	14.0605937204	18.2837623566	3.5581398314999997	60.7214758269	13.369502963499999	255.7467873182	30.9882365154
UIO-66	0.17500000000000002	0.15000000000000002	0.6749999999999999	165.1812312965	7.4228470172000005	22.4214850432	3.8971726751999998	66.9821994215	13.7923801227	254.5849157612	25.1123998151
UIO-66	0.17500000000000002	0.17500000000000002	0.6499999999999999	173.2510679857	5.4174153034	27.6359159267	5.5445615272	55.0053921979	8.9022545161	255.89237611029998	19.864231346700002
UIO-66	0.17500000000000002	0.2	0.625	177.9103148686	12.4312546527	27.4116524115	3.3381958202999997	47.703242369899996	9.6500617228	253.02520965	25.4195121958
UIO-66	0.17500000000000002	0.225	0.6	167.9263302738	8.0116351139	32.480088963200004	6.632916408300001	55.075956124899996	7.1229608018	255.48237536189998	21.767512324000002
UIO-66	0.17500000000000002	0.25	0.575	152.7238593974	14.3182854708	41.505782985799996	5.0390958456	58.4204429421	5.648840519099999	252.65008532529998	25.006221835500003
UIO-66	0.17500000000000002	0.275	0.5499999999999999	155.68632771309998	6.5315448723000005	44.7168472054	13.684526135799999	54.795728115799996	6.519294120800001	255.1989030343	26.7353651289
UIO-66	0.17500000000000002	0.30000000000000004	0.5249999999999999	172.56895002439998	14.261387917999999	40.9948028245	5.4835968498000005	39.3661549455	4.874583394	252.92990779439998	24.619568161799997
UIO-66	0.17500000000000002	0.325	0.5	165.5158016401	8.8625563084	46.497978053100006	12.4854314351	42.081649516700004	5.8866992214	254.0954292099	27.234686964899996
UIO-66	0.0	0.7000000000000001	0.29999999999999993	0.0	0.0	149.4024883493	20.895681433	85.585121609	7.3081721535	234.98760995830003	28.2038535865
UIO-66	0.17500000000000002	0.35000000000000003	0.475	157.92612408649998	18.453639368399998	53.875152746000005	5.962654247300001	39.4505072261	5.7981667196	251.2517840586	30.214460335300004
UIO-66	0.17500000000000002	0.375	0.45	163.4191608198	15.698739211400001	50.948371933599994	7.5743448501	37.4426796243	6.3362402772	251.8102123777	29.6093243387
UIO-66	0.17500000000000002	0.4	0.4249999999999999	168.7410597531	17.5873662294	53.0563678686	8.0932219197	34.307045809499996	8.4715876036	256.1044734312	34.152175752699996
UIO-66	0.17500000000000002	0.425	0.3999999999999999	158.2396063601	9.9789855375	60.0965389789	13.6375677099	36.6997306915	5.7640715302	255.0358760305	29.3806247776
UIO-66	0.17500000000000002	0.45	0.375	165.3734571667	7.8832046665	57.7257532467	4.0211807829	30.4876718742	7.3897453142	253.5868822876	19.2941307636
UIO-66	0.17500000000000002	0.475	0.35	154.6088084366	12.6523633858	70.7443922436	10.728198620499999	27.767716365100004	4.18108862	253.1209170453	27.5616506263
UIO-66	0.17500000000000002	0.5	0.325	158.7258485929	13.3741617443	67.5596881117	9.479477100499999	26.072965497	8.362289737000001	252.3585022016	31.215928581799997
UIO-66	0.17500000000000002	0.525	0.29999999999999993	162.7561032297	19.306179109400002	66.5839593276	12.618076843599999	22.70657953	6.3353285381	252.0466420873	38.2595844911
UIO-66	0.17500000000000002	0.55	0.2749999999999999	154.7276316011	6.961960406	79.5600166443	16.4553706883	19.6281268284	6.360086420700001	253.9157750738	29.777417515
UIO-66	0.17500000000000002	0.5750000000000001	0.2499999999999999	162.47263090209998	13.0576228367	67.2705382268	15.000184312	20.976141158599997	5.568342722100001	250.7193102875	33.6261498708
UIO-66	0.0	0.7250000000000001	0.2749999999999999	0.0	0.0	157.0018988584	38.3202761003	75.0013436344	12.6319349911	232.00324249279998	50.9522110914
UIO-66	0.17500000000000002	0.6000000000000001	0.22499999999999987	156.60974186159999	11.015049061300001	81.9003868908	22.5305581969	15.0775646148	7.0457919470000006	253.58769336720002	40.5913992052
UIO-66	0.17500000000000002	0.625	0.2	146.61318553270002	7.9254567039	86.2712949684	25.4873448457	17.8003589025	7.7717582415	250.6848394036	41.1845597911
UIO-66	0.17500000000000002	0.65	0.17499999999999993	164.3665018172	13.0373710303	80.2295628715	15.251824318199999	11.463393823499999	2.0631920661	256.0594585122	30.3523874146
UIO-66	0.17500000000000002	0.675	0.1499999999999999	165.8150900203	13.4202252227	79.6317971908	19.0093433466	8.2498963651	1.7272675132	253.69678357619998	34.1568360825
UIO-66	0.17500000000000002	0.7000000000000001	0.12499999999999988	159.9704502713	12.2534073794	83.8279176101	14.718983168800001	7.6651079584	4.4581553396	251.4634758398	31.4305458878
UIO-66	0.17500000000000002	0.7250000000000001	0.09999999999999988	154.7746742191	3.7919237892	94.2981444377	14.929563536199998	6.9327030606	3.0615478559	256.00552171740003	21.7830351813
UIO-66	0.17500000000000002	0.75	0.07499999999999996	154.6603119925	5.0152092948	92.14472804389999	17.788219293900003	7.1423671425999995	4.2805518284	253.947407179	27.0839804171
UIO-66	0.17500000000000002	0.775	0.04999999999999993	160.3772067012	7.859234884299999	92.5656783672	10.216459679	3.9576630107	1.186400183	256.9005480791	19.2620947463
UIO-66	0.17500000000000002	0.8	0.024999999999999908	155.6790279965	11.7500291486	93.50206978969999	15.1917487745	1.9417246127	1.2824848828	251.12282239889998	28.2242628059
UIO-66	0.17500000000000002	0.8250000000000001	0.0	156.29504296870002	7.0302241531	89.9799565355	27.712453632600003	0.0	0.0	246.27499950419997	34.7426777857
UIO-66	0.0	0.07500000000000001	0.925	0.0	0.0	28.642871276199998	9.1217944001	195.3331162075	19.7458814795	223.97598748369998	28.8676758796
UIO-66	0.0	0.75	0.25	0.0	0.0	147.34072395270002	26.7959717065	78.6674235214	10.6171424065	226.00814747409999	37.413114113
UIO-66	0.2	0.0	0.8	176.0578090142	14.9900073759	0.0	0.0	68.4344374829	11.2848356878	244.49224649709998	26.2748430637
UIO-66	0.2	0.025	0.775	182.065475767	17.9540111874	4.8421453374	2.1472572805000003	69.3562294722	9.4461950624	256.2638505766	29.547463530300003
UIO-66	0.2	0.05	0.75	184.59198878650002	9.3372870404	6.8799828852	2.2907694362	61.786828909099995	11.994685356400002	253.25880058080003	23.622741833000003
UIO-66	0.2	0.07500000000000001	0.725	172.5328569813	20.7357940527	13.767265487000001	3.4990783289	64.2010074011	8.782524665499999	250.5011298694	33.0173970471
UIO-66	0.2	0.1	0.7	176.6215093508	8.6882796758	14.1302236174	1.6031673485	64.7829570291	15.5724108361	255.5346899973	25.8638578604
UIO-66	0.2	0.125	0.675	180.2385189207	14.5199353691	19.471994001400002	4.9490081970999995	53.5077336777	10.1592019382	253.21824659979998	29.6281455044
UIO-66	0.2	0.15000000000000002	0.6499999999999999	178.1159235525	16.5789933374	24.4597281308	8.5806084623	53.5312549867	10.4547184688	256.10690667	35.6143202685
UIO-66	0.2	0.17500000000000002	0.625	175.2122585093	15.418027882	25.067632306799997	8.829002212999999	52.8596810605	8.2937780982	253.1395718766	32.5408081932
UIO-66	0.2	0.2	0.6	178.4468440379	9.924306939	24.8908169494	5.0566717179000005	51.443941582	11.8823542612	254.7816025693	26.8633329181
UIO-66	0.2	0.225	0.575	168.1814148146	16.4928606559	40.1147814357	9.1211843293	45.5149495524	10.2060787281	253.8111458027	35.8201237133
UIO-66	0.0	0.775	0.225	0.0	0.0	152.3714453021	34.3919443527	71.85922118270001	13.523459001199999	224.2306664848	47.915403353900004
UIO-66	0.2	0.25	0.55	175.7410824222	17.3775551904	34.8123484134	6.2660783285	42.5334208656	1.8102879241	253.08685170119998	25.453921443000002
UIO-66	0.2	0.275	0.5249999999999999	165.8698378947	22.7966142412	40.1180257542	4.9629530554	46.6464056237	12.9884224047	252.6342692726	40.7479897013
UIO-66	0.2	0.30000000000000004	0.5	171.0729136635	14.685125265	42.4032425864	4.9686521771	39.0737607422	5.2223992759	252.54991699209998	24.876176718000004
UIO-66	0.2	0.325	0.475	177.1349227509	12.5585952529	43.7723449867	8.174262021	33.1102978287	10.6346361652	254.01756556630002	31.3674934391
UIO-66	0.2	0.35000000000000003	0.45	170.7870080971	3.2104176877999997	49.1558859711	14.993906965899999	34.7109634608	9.5553167949	254.65385752900002	27.7596414486
UIO-66	0.2	0.375	0.425	161.70737727969998	17.0925325569	56.5910528569	6.0735616613	32.760722512	8.0010053347	251.05915264860002	31.167099552899998
UIO-66	0.2	0.4	0.3999999999999999	159.7044161556	9.199891907	62.7142984558	10.2929776092	29.6250886972	2.6589144612	252.04380330860002	22.151783977399997
UIO-66	0.2	0.425	0.375	157.1255885006	12.2020071675	62.274693301199996	11.7576581626	33.311040034899996	7.776500539500001	252.7113218367	31.7361658696
UIO-66	0.2	0.45	0.35	169.6616351229	4.9063331905	57.2038235106	14.066857966099999	25.243231044699996	5.6403513720000005	252.1086896782	24.6135425286
UIO-66	0.2	0.475	0.325	170.1689654259	8.5300752095	58.379077881499995	18.2810681136	27.343116183499998	12.016635356400002	255.8911594909	38.8277786795
UIO-66	0.0	0.8	0.2	0.0	0.0	165.0064436381	31.564741271	70.1514930406	11.0216638297	235.1579366787	42.5864051007
UIO-66	0.2	0.5	0.30000000000000004	168.9997941522	6.7833496717	61.2997755967	12.887442234100002	23.8161364515	7.0726034125999995	254.1157062004	26.7433953184
UIO-66	0.2	0.525	0.2749999999999999	165.8779486909	6.8309547496	66.0421581408	13.6034241635	19.8969997228	7.6375387341	251.81710655450001	28.0719176472
UIO-66	0.2	0.55	0.25	164.0274705356	17.601363968599998	71.6325244286	9.0030068103	18.6256324169	4.583570611	254.2856273811	31.187941389899997
UIO-66	0.2	0.5750000000000001	0.22499999999999987	168.6810398611	17.873032792100002	71.1483098948	12.9841435845	14.973340883499999	3.3634178082	254.8026906394	34.2205941848
UIO-66	0.2	0.6000000000000001	0.2	159.7003607575	5.4047400467	78.97320053850001	15.591964649500001	15.6980405248	2.6677213884	254.3716018208	23.6644260846
UIO-66	0.2	0.625	0.17500000000000004	161.3955171654	3.3097968094	76.3136704612	17.5424328408	14.405585148800002	4.8968824477999995	252.1147727754	25.749112098
UIO-66	0.2	0.65	0.1499999999999999	167.564183223	11.472584223499998	74.2758329135	9.3906112694	11.5392297681	4.6412449343	253.3792459046	25.5044404272
UIO-66	0.2	0.675	0.125	165.7773748179	12.766209684100001	77.30399867850001	15.532634276700001	8.9559411752	2.4057220427	252.0373146716	30.7045660035
UIO-66	0.2	0.7000000000000001	0.09999999999999988	153.23565063819998	19.832753073699998	90.8628167029	5.4666630474	7.2851171559	3.5135117276	251.38358449700002	28.8129278487
UIO-66	0.2	0.7250000000000001	0.07499999999999996	160.0430418974	3.734864103	85.7619369664	15.5537956982	5.0359933669	0.7050918122	250.8409722307	19.9937516134
UIO-66	0.0	0.8250000000000001	0.17499999999999993	0.0	0.0	170.47677014209998	34.8787995199	53.0150028079	11.639866516400001	223.49177295	46.518666036300004
UIO-66	0.2	0.75	0.05000000000000005	157.09233423610002	10.231879009	95.77106502950001	9.316180218	3.8619556154000003	1.2911271774	256.725354881	20.8391864044
UIO-66	0.2	0.775	0.024999999999999908	165.0356425045	2.6336176193000003	84.1503217594	15.270599620599999	1.7332771501	1.2794312489	250.91924141400003	19.1836484888
UIO-66	0.2	0.8	0.0	173.1805040587	3.3864692631	77.5002799468	17.3327932107	0.0	0.0	250.6807840055	20.7192624738
UIO-66	0.225	0.0	0.775	176.18149865639998	14.1568759956	0.0	0.0	70.2188126492	12.9188818048	246.4003113056	27.075757800399998
UIO-66	0.225	0.025	0.75	179.7214556623	6.9591328176	3.6255259058999996	1.2498286937	69.07884024180001	8.298112594900001	252.42582181	16.507074106199997
UIO-66	0.225	0.05	0.725	175.3793409112	10.5644104202	7.0754530738999994	3.1498416752	68.6282855124	11.1824958361	251.0830794975	24.896747931500002
UIO-66	0.225	0.07500000000000001	0.7	184.139406358	15.866168846199999	10.1863489603	5.0521443197	57.5392049339	6.1324037914	251.8649602522	27.0507169573
UIO-66	0.225	0.1	0.675	183.7581989361	15.7054365342	13.335365588800002	5.436059051699999	54.581197556099994	8.4569204882	251.67476208099998	29.598416074099998
UIO-66	0.225	0.125	0.65	178.46630994880002	14.475397417	16.4782991203	4.1661984057999994	56.3039306711	21.9521345721	251.24853974020002	40.5937303949
UIO-66	0.225	0.15000000000000002	0.625	176.49335877069998	21.652706705900002	24.546919190100002	6.68224986	54.083194668800004	16.9215550079	255.1234726296	45.256511573800005
UIO-66	0.0	0.8500000000000001	0.1499999999999999	0.0	0.0	179.9728903448	25.5892754512	45.828431825900005	5.880468434400001	225.8013221707	31.4697438856
UIO-66	0.225	0.17500000000000002	0.6	176.68842341959999	25.026827741199998	24.909471780700002	9.1827852839	50.8911908203	8.5370077531	252.4890860206	42.746620778200004
UIO-66	0.225	0.2	0.575	180.24216877900002	11.841644970699999	21.8066866905	3.826010187	51.9451887878	6.022185296	253.9940442573	21.6898404537
UIO-66	0.225	0.225	0.55	167.6907116439	8.4381521176	35.620589255700004	9.0737206721	49.635639567	5.7335638921	252.9469404666	23.245436681799998
UIO-66	0.225	0.25	0.525	178.117140172	18.2558825574	37.1656959337	10.412307094600001	34.9445543916	9.1885071392	250.2273904973	37.8566967912
UIO-66	0.225	0.275	0.5	175.68917332650003	12.8664087881	37.4037478025	4.0897515476	42.13883063	5.3628340432	255.23175175900002	22.318994378899998
UIO-66	0.225	0.30000000000000004	0.475	180.6164820241	9.8071898221	39.9521599717	5.607041817100001	35.608828601199995	6.7875315237	256.177470597	22.2017631629
UIO-66	0.225	0.325	0.45	171.7919357475	20.9763691892	42.6376445969	8.07073522	39.0851158569	7.313655922300001	253.5146962013	36.3607603315
UIO-66	0.225	0.35000000000000003	0.4249999999999999	179.5507234021	8.942802949099999	38.6069844203	1.5323039330000001	32.426963248	7.2816219567	250.58467107040002	17.7567288388
UIO-66	0.225	0.375	0.4	179.1577553257	8.251652132	47.5864469045	7.496674457899999	26.697902345	4.4211165243	253.4421045752	20.1694431142
UIO-66	0.225	0.4	0.375	167.3589800789	16.9648777484	50.6206957667	7.856495273999999	29.1153251554	6.0905666163	247.09500100099999	30.911939638699998
UIO-66	0.0	0.875	0.125	0.0	0.0	180.180121188	42.9822939754	51.394465725100005	13.336428431300002	231.5745869131	56.3187224067
UIO-66	0.225	0.425	0.35	167.5508004093	10.2933187686	59.5673095262	5.0934143142	29.5906178133	5.6498175135	256.7087277488	21.0365505963
UIO-66	0.225	0.45	0.325	164.07248545459998	17.8485254438	62.1218047926	5.0124416095	27.644026722899998	5.5921192482	253.83831697009998	28.4530863015
UIO-66	0.225	0.475	0.29999999999999993	171.7136665641	11.912692553	61.8091335987	3.9589548217000003	21.4392676222	4.8304646088	254.962067785	20.7021119835
UIO-66	0.225	0.5	0.275	171.0424981777	8.236702242	61.755196803900006	11.5566868146	18.7971757567	4.4773442011	251.59487073830002	24.270733257699998
UIO-66	0.225	0.525	0.25	167.0373870092	16.9540428133	67.7446142653	30.964808990100003	16.7536606516	5.913404914400001	251.5356619261	53.8322567178
UIO-66	0.225	0.55	0.225	174.9733955609	22.6503667684	61.977432620100004	6.7800728913	17.5343247868	7.7231441038	254.4851529678	37.1535837635
UIO-66	0.225	0.5750000000000001	0.2	170.8896096691	6.8920359594	67.2559387936	16.082156305999998	13.945703003699998	2.9913806188	252.0912514664	25.9655728842
UIO-66	0.225	0.6000000000000001	0.17499999999999993	160.2887990225	12.1721185124	77.13367195810001	10.4008557303	15.1294737105	6.978441861	252.5519446911	29.5514161037
UIO-66	0.225	0.625	0.15000000000000002	168.1518104084	15.036975760499999	76.75287007600001	3.3468661752999997	9.768642955399999	3.6670699164	254.6733234398	22.0509118522
UIO-66	0.225	0.65	0.125	175.6368586909	12.1909917031	66.5993698404	16.3753523436	10.5671508423	3.2269295818	252.8033793736	31.7932736285
UIO-66	0.0	0.9	0.09999999999999998	0.0	0.0	197.35311000369998	36.4740502303	38.2209105207	6.9791035974	235.5740205244	43.45315382770001
UIO-66	0.225	0.675	0.09999999999999998	167.3472194244	8.8112461028	81.3431751911	16.9881334305	8.315593814400001	2.2500158582	257.0059884299	28.049395391500003
UIO-66	0.225	0.7000000000000001	0.07499999999999996	168.6421080393	14.750157469200001	75.316853607	9.842884469	5.278911713299999	0.3455770321	249.2378733596	24.938618970300002
UIO-66	0.225	0.7250000000000001	0.04999999999999993	158.451703681	5.1089419244	91.3218877684	19.9953735831	3.6677020462	1.5382813013999999	253.4412934956	26.6425968089
UIO-66	0.225	0.75	0.025000000000000026	174.62747010259997	9.500071073300001	77.3173814922	15.119612265999999	1.7993801392	0.9218290098999999	253.744231734	25.5415123492
UIO-66	0.225	0.775	0.0	166.838672502	10.5141613699	87.37476879280001	17.1023412264	0.0	0.0	254.2134412948	27.616502596300002
UIO-66	0.25	0.0	0.75	187.28923406619998	22.0608409585	0.0	0.0	58.5863087246	3.92555582	245.8755427908	25.986396778499998
UIO-66	0.25	0.025	0.725	183.9528580451	12.7140721249	4.0330934155	3.0932773348000002	65.7603079725	5.7589240492	253.74625943310002	21.5662735089
UIO-66	0.25	0.05	0.7	191.5048203964	16.9399334374	7.3313486943	2.8409452832	57.7241310875	12.507095863900002	256.5603001782	32.2879745845
UIO-66	0.25	0.07500000000000001	0.675	184.4764099405	14.653463616199998	10.0594149996	1.8478611819	58.8896525029	9.2781044596	253.425477443	25.7794292577
UIO-66	0.25	0.1	0.65	190.347815317	15.1724780948	12.965513281700002	3.1637994357	52.036840785	16.6027873609	255.35016938369998	34.9390648914
UIO-66	0.0	0.925	0.07499999999999996	0.0	0.0	184.66985243009998	32.3448196174	42.3468725528	7.8532561378	227.0167249829	40.1980757552
UIO-66	0.25	0.125	0.625	188.9028769722	8.5901286817	13.742527558599999	4.003329616499999	50.2338107875	2.7467908013	252.87921531830003	15.340249099500001
UIO-66	0.25	0.15000000000000002	0.6	183.4147067166	13.852281509100001	20.1788498911	5.136319862900001	49.2426714906	6.6494358248	252.8362280983	25.6380371968
UIO-66	0.25	0.17500000000000002	0.575	186.6837631291	23.509772544	20.6987519282	4.4630336954	43.6656880165	17.2612128362	251.0482030738	45.2340190756
UIO-66	0.25	0.2	0.55	187.300183641	14.142710810499999	21.6582591198	4.5236473647	41.8768519124	6.873079137	250.8352946732	25.539437312199997
UIO-66	0.25	0.225	0.525	186.2907950527	15.1320377578	31.623994423200003	6.3640901309	37.333589415300004	8.7045042254	255.2483788912	30.2006321141
UIO-66	0.25	0.25	0.5	183.57043400380002	13.822975299600001	30.6535376567	9.609738848200001	37.916350123	7.886253741900001	252.14032178349999	31.318967889699998
UIO-66	0.25	0.275	0.475	185.1958375643	20.4944692571	29.6133280427	4.351287280299999	40.4850392827	10.7422071628	255.2942048897	35.5879637002
UIO-66	0.25	0.30000000000000004	0.45	186.4424669418	18.525642235	34.9615870636	8.1393882797	32.0408893484	2.2984021622	253.4449433538	28.963432676900002
UIO-66	0.25	0.325	0.425	178.095646562	10.0864765962	45.2700035069	6.450032038200001	32.848319111100004	3.8002732091	256.21396918	20.3367818435
UIO-66	0.25	0.35000000000000003	0.3999999999999999	178.92821979299998	18.8733755839	43.7723449867	10.8078130469	31.171817534499997	6.562759422999999	253.8723823142	36.243948053800004
UIO-66	0.0	0.95	0.04999999999999993	0.0	0.0	191.798836759	23.9593357436	33.6642652098	8.265348016799999	225.4631019688	32.2246837604
UIO-66	0.25	0.375	0.375	183.7513047593	12.250179553099999	47.5365655078	13.318146840899999	23.295017795	9.6517676086	254.58288806209998	35.2200940026
UIO-66	0.25	0.4	0.35	183.53069110240003	11.3998553284	48.0471401292	5.8364213113	23.949964589	6.1534417674	255.5277958206	23.389718407100002
UIO-66	0.25	0.425	0.325	185.267212571	14.9478126425	45.5425262595	4.699238397099999	23.1782223296	5.3197026224	253.98796116009999	24.966753662
UIO-66	0.25	0.45	0.30000000000000004	176.71559458689998	14.112305601900001	55.3452345591	7.3594455271	21.7657271696	1.6532488811000001	253.82655631560002	23.125000010100003
UIO-66	0.25	0.475	0.2749999999999999	168.9312579242	14.021906486199999	62.1441094822	13.5750228254	20.4955764831	4.1672450053	251.5709438895	31.7641743169
UIO-66	0.25	0.5	0.25	173.8678940375	11.6013333197	63.0825286037	17.6282479844	13.907582261500002	3.801068548	250.8580049027	33.0306498521
UIO-66	0.25	0.525	0.225	175.0232769576	12.697369840599999	57.395643841	9.020397273	18.4954541377	4.2235156517000005	250.91437493630002	25.941282765300002
UIO-66	0.25	0.55	0.2	184.73757757849998	13.5799814473	53.2932031179	17.677797047000002	11.7618711241	5.161444972	249.7926518205	36.419223466300004
UIO-66	0.25	0.5750000000000001	0.17499999999999993	177.77891997	10.5452015283	65.6159357999	8.1438946951	9.7382274697	4.6935717926	253.13308323959998	23.382668016
UIO-66	0.25	0.6000000000000001	0.1499999999999999	171.855199958	8.273100955	68.9904325631	20.432995436	9.7645875573	2.8437874220999997	250.6102200784	31.5498838131
UIO-66	0.0	0.975	0.024999999999999908	0.0	0.0	220.50699994459998	30.8727075467	15.378880694000001	7.0481972513999995	235.8858806386	37.9209047981
UIO-66	0.25	0.625	0.125	172.91609210220003	5.9414065253	71.1272218247	17.1640192224	6.9185091672	2.0197364602000003	250.9618230941	25.1251622079
UIO-66	0.25	0.65	0.09999999999999998	168.9904667366	10.551021457300001	76.8960256291	9.8434259521	6.4059068467	3.1960987402999996	252.29239921240003	23.590546149699996
UIO-66	0.25	0.675	0.07499999999999996	168.01554903209998	15.3701829655	79.43957132060001	27.254346143899998	4.8263292848	1.8180389056	252.2814496375	44.442568015
UIO-66	0.25	0.7000000000000001	0.04999999999999993	173.25471784400003	4.2449872643	71.4127218513	21.4554664793	3.4020734702999995	0.216109726	248.0695131656	25.9165634696
UIO-66	0.25	0.7250000000000001	0.024999999999999908	169.1498438821	8.669074800499999	83.56188349439999	10.9240819332	1.6712295591	1.4374138764	254.38295693560002	21.0305706101
UIO-66	0.25	0.75	0.0	172.43714958599998	8.1373441698	75.5889708199	10.421401493400001	0.0	0.0	248.0261204059	18.5587456632
UIO-66	0.275	0.0	0.725	190.76957671990002	28.1793157525	0.0	0.0	58.972788163999994	10.184236763300001	249.7423648839	38.3635525158
UIO-66	0.275	0.025	0.7	192.1046137761	23.1195827229	2.9527353602999997	1.8244701987	57.127987566099996	12.421022353900002	252.1853367025	37.365075275500004
UIO-66	0.275	0.05	0.675	192.6512814407	5.8128194979	7.2360468388	2.6549246537999998	52.073744907700004	9.8664938569	251.96107318720001	18.3342380086
UIO-66	0.275	0.07500000000000001	0.6499999999999999	191.0165504645	7.959411413	10.4098013959	3.4302103923000002	53.6362897976	12.916767876199998	255.062641658	24.3063896815
UIO-66	0.0	0.1	0.9	0.0	0.0	25.591589741900002	6.2230487611	201.0828596409	15.8486726205	226.6744493828	22.0717213816
UIO-66	0.0	1.0	0.0	0.0	0.0	211.0745494921	25.076807070700003	0.0	0.0	211.0745494921	25.076807070700003
UIO-66	0.275	0.1	0.625	182.6068714141	18.0604305791	11.8648782359	4.094260193999999	56.3489455901	6.0067434177	250.82069524009998	28.161434190799998
UIO-66	0.275	0.125	0.6	192.7753766227	2.8807431307	17.3274994835	2.2743308932	46.8167323441	5.7776501766	256.91960845029996	10.9327242005
UIO-66	0.275	0.15000000000000002	0.575	181.0394600465	26.2810608336	23.973891437800003	9.758810906499999	46.840659193	5.8610942444	251.85401067729998	41.9009659845
UIO-66	0.275	0.17500000000000002	0.5499999999999999	186.69714594279998	10.164958890700001	23.8388466809	3.8312490983	46.5470483702	6.5117428242	257.0830409939	20.5079508132
UIO-66	0.275	0.2	0.5249999999999999	189.9386256482	15.400527094800001	25.896555679400002	4.9670840474	38.0980319581	6.7227255084	253.9332132857	27.0903366506
UIO-66	0.275	0.225	0.5	199.16911727509998	8.402684819	21.9222655365	1.5295176829	35.9198776359	9.3966178824	257.0112604475	19.328820384300002
UIO-66	0.275	0.25	0.475	183.6134212237	7.0059748730999996	35.6136950789	11.2069356338	36.0760104629	4.9903907974	255.3031267655	23.2033013043
UIO-66	0.275	0.275	0.45	191.7100235405	9.3242355263	34.558074952199995	3.5157911283999996	30.6953082571	5.2183522765	256.9634067498	18.0583789312
UIO-66	0.275	0.30000000000000004	0.4249999999999999	184.355559077	12.198229418699999	31.477189011799997	4.2813708831	35.6226169548	9.0945030929	251.4553650436	25.574103394699996
UIO-66	0.275	0.325	0.3999999999999999	176.9516187566	10.5234036083	49.676193548	8.700393819	26.654915125100004	7.3544152552	253.2827274297	26.5782126825
