MOF	o-xylene_comp	m-xylene_comp	p-xylene_comp	o-xylene_mass	o-xylene_error	m-xylene_mass	m-xylene_error	p-xylene_mass	p-xylene_error	total_mass	total_mass_error
UIO-67	0.07500000000000001	0.7000000000000001	0.22499999999999987	31.2116282576	8.3945340712	219.7951659699	31.1976361717	104.0451837253	32.3923304364	355.0519779528	71.9845006793
UIO-67	0.07500000000000001	0.7250000000000001	0.2	41.0911648707	28.2769955921	211.34676081290002	27.9757409489	101.62785029860001	15.4594302153	354.0657759822	71.71216675630001
UIO-67	0.0	0.375	0.625	0.0	0.0	102.37932569	12.9459575222	247.1635844173	27.3996530139	349.54291010730003	40.345610536100004
UIO-67	0.07500000000000001	0.75	0.17500000000000004	28.3861508539	6.704973005299999	240.42482956790002	22.225862648299998	92.7029852199	26.397851741799997	361.5139656417	55.3286873954
UIO-67	0.07500000000000001	0.775	0.1499999999999999	37.272478733	13.9601943653	237.003777262	24.7315479238	84.2983723352	10.775706433	358.57462833019997	49.4674487221
UIO-67	0.07500000000000001	0.8	0.125	36.8065289566	24.575341940700003	253.3435498732	20.4240625502	65.63235422359999	30.320433680900003	355.7824330534	75.3198381718
UIO-67	0.07500000000000001	0.8250000000000001	0.09999999999999988	53.6577953074	20.4594214371	245.3593428018	33.9609398036	56.9509741784	27.5159151002	355.96811228760004	81.93627634090001
UIO-67	0.07500000000000001	0.8500000000000001	0.07499999999999996	34.3086177491	13.5482047033	274.9103680968	16.9865684347	38.481145446300005	7.9797516604	347.7001312922	38.514524798400004
UIO-67	0.07500000000000001	0.875	0.05000000000000005	27.195001049499997	14.6251524629	292.3939948584	32.1027288544	31.481388654499998	15.741683399200001	351.07038456239997	62.469564716499995
UIO-67	0.07500000000000001	0.9	0.024999999999999908	38.113290359699995	11.9206888148	294.6238973599	19.286851396	15.364080786099999	6.221264286	348.1012685057	37.4288044968
UIO-67	0.07500000000000001	0.925	0.0	29.5247499316	9.4266427762	309.7620100214	27.0325541906	0.0	0.0	339.286759953	36.4591969668
UIO-67	0.1	0.0	0.9	51.434899569399995	22.0391635706	0.0	0.0	292.5096064571	30.6311361506	343.9445060265	52.670299721199996
UIO-67	0.1	0.025	0.875	60.582229391000006	18.1549624585	8.9476370603	6.8732618436	290.2499252105	22.6205594348	359.7797916618	47.64878373689999
UIO-67	0.0	0.4	0.6	0.0	0.0	137.78275024459998	15.9537466992	227.1505160122	14.6500225082	364.9332662568	30.6037692074
UIO-67	0.1	0.05	0.85	65.08933004800001	21.1644816991	12.137466168900001	6.1624913682	280.6821895755	23.9426683021	357.90898579239996	51.2696413694
UIO-67	0.1	0.07500000000000001	0.825	40.649738766700004	15.6645652877	20.121673240299998	14.021720877	297.6525709068	43.595312845500004	358.4239829138	73.28159901020001
UIO-67	0.1	0.1	0.8	45.0762616429	14.2883852774	46.5932259526	19.2591619034	272.731264631	44.4120965105	364.4007522265	77.9596436913
UIO-67	0.1	0.125	0.775	40.625215094299996	14.4422323624	52.72239237270001	17.5863505103	254.60827069490003	25.7120442125	347.95587816190005	57.7406270852
UIO-67	0.1	0.15000000000000002	0.75	42.4224499463	16.8123915121	41.9862789149	20.2025887349	279.8273644218	38.4734244099	364.236093283	75.4884046569
UIO-67	0.1	0.17500000000000002	0.725	52.752171117799996	15.372210886500001	45.684098381300004	20.5421381303	259.9456728333	25.3863117798	358.3819423324	61.3006607966
UIO-67	0.1	0.2	0.7	57.1191365038	11.4398510395	54.969811783100006	11.9424493651	261.4608854521	33.9097072917	373.549833739	57.292007696300004
UIO-67	0.1	0.225	0.675	44.7101582471	14.9814632869	89.06472324379999	25.5867372114	230.8816176054	25.9943845501	364.65649909629997	66.5625850484
UIO-67	0.1	0.25	0.65	47.8509400108	22.2256279513	72.85983083100001	7.3751170874000005	241.07470688770002	22.568377532399996	361.7854777295	52.1691225711
UIO-67	0.1	0.275	0.625	37.6473405833	19.0944771746	96.879016299	32.0907445441	225.2604415431	41.06479562	359.78679842540004	92.2500173387
UIO-67	0.0	0.425	0.575	0.0	0.0	149.98327728549998	14.716199424500001	195.789994029	30.7427003027	345.7732713145	45.458899727200006
UIO-67	0.1	0.30000000000000004	0.6	47.4690713971	14.8546998128	109.55074818889999	32.0973272911	204.7358793984	21.0327689279	361.7556989844	67.9847960318
UIO-67	0.1	0.325	0.575	46.1920887391	6.7063274639	93.2705330679	19.0687670219	211.17334341490002	16.8810311907	350.63596522190005	42.656125676500004
UIO-67	0.1	0.35000000000000003	0.5499999999999999	38.134310650399996	16.8074827503	110.77693181110001	20.5775297269	210.1958998989	18.632239223800003	359.1071423604	56.017251701000006
UIO-67	0.1	0.375	0.525	42.3716509105	9.6069563657	99.47502219620002	24.990186301199998	201.9594493395	18.5598023934	343.80612244620005	53.156945060299996
UIO-67	0.1	0.4	0.5	49.3644009388	20.0915368233	102.4406348711	18.2918182081	201.0205430231	22.7303194957	352.825578833	61.1136745271
UIO-67	0.1	0.425	0.475	40.4360324783	9.7064061013	119.10972536940001	19.210431002300002	190.7083387604	36.3068460494	350.2540966081	65.223683153
UIO-67	0.1	0.45	0.45	50.0738357488	15.0494508049	125.2108647353	25.0092804294	198.8274260303	29.596137967399997	374.1121265144	69.6548692017
UIO-67	0.1	0.475	0.4249999999999999	54.6825344774	11.4748113341	137.5182449204	6.9068298784	175.5947497714	32.3292226102	367.7955291692	50.710863822700006
UIO-67	0.1	0.5	0.4	39.4533338897	15.9384219938	147.1998404631	20.4326842529	168.9593446844	20.8990040165	355.6125190372	57.270110263199996
UIO-67	0.1	0.525	0.375	57.8478399135	20.3023147373	150.8924048568	34.6693807533	142.4983021174	29.4024066102	351.23854688769995	84.3741021008
UIO-67	0.0	0.45	0.55	0.0	0.0	135.7157549958	32.0601213987	215.5210402011	37.0191685002	351.2367951969	69.0792898989
UIO-67	0.1	0.55	0.35	48.2713458242	11.082773138699999	158.0690824284	27.506294185500003	145.33779304819998	32.6754635729	351.67822130080003	71.2645308971
UIO-67	0.1	0.5750000000000001	0.325	38.4093261199	13.0731853805	186.10139172279997	24.9741817948	142.0551243225	29.8792778541	366.56584216519997	67.92664502939999
UIO-67	0.1	0.6000000000000001	0.29999999999999993	45.885542833500004	21.1289910585	193.09764513279998	25.6242621711	121.1154114372	28.4706768604	360.0985994035	75.22393009
UIO-67	0.1	0.625	0.275	61.3354564732	16.8524644502	166.696160056	41.915818283600004	143.6736867038	34.8894226121	371.70530323300005	93.6577053459
UIO-67	0.1	0.65	0.25	34.7237684898	10.1148499037	198.0198965305	28.696563479499996	125.11277004549999	14.94110553	357.85643506580004	53.7525189132
UIO-67	0.1	0.675	0.225	52.419349849	19.9884433398	202.49897013330002	16.958335085	96.3097167601	25.874264957399998	351.2280367424	62.8210433822
UIO-67	0.1	0.7000000000000001	0.2	38.158834322800004	12.5580253061	216.2900325013	15.339832256900001	95.52846262370001	16.1904876264	349.9773294478	44.088345189399995
UIO-67	0.1	0.7250000000000001	0.17499999999999993	44.210926343800004	13.6789558334	216.0500508495	27.3596926851	95.0992983559	30.495685704099998	355.36027554919997	71.53433422260001
UIO-67	0.1	0.75	0.15000000000000002	46.295438501499994	18.7713909149	227.33969862819998	39.6879497171	87.90510387540002	28.4855006557	361.54024100510003	86.9448412877
UIO-67	0.1	0.775	0.125	48.2853593513	14.3148968253	226.3692618757	18.0145969044	83.0301481317	16.8276474937	357.6847693587	49.157141223400004
UIO-67	0.0	0.475	0.5249999999999999	0.0	0.0	156.4978157011	21.0123113676	194.20471377459998	22.3609434031	350.7025294757	43.373254770699994
UIO-67	0.1	0.8	0.09999999999999998	57.4677229906	11.4798855575	236.34163810599998	31.2084064665	55.901711336000005	24.9096027077	349.7110724326	67.5978947317
UIO-67	0.1	0.8250000000000001	0.07499999999999996	40.3204208796	12.187985756600002	268.46589731669997	16.8050376915	52.5419682112	22.9740681069	361.3282864075	51.967091555
UIO-67	0.1	0.8500000000000001	0.04999999999999993	47.1642771824	20.9835109337	258.4777558684	17.3137198344	50.700941087	11.8749470309	356.3429741378	50.172177798999996
UIO-67	0.1	0.875	0.025000000000000026	45.09903362439999	10.373781429500001	283.6232785779	27.684374529899998	21.943431764699998	16.5290302253	350.66574396699997	54.5871861847
UIO-67	0.1	0.9	0.0	50.024788403900004	23.5265366502	286.7693154143	15.456355024	0.0	0.0	336.79410381819997	38.9828916742
UIO-67	0.125	0.0	0.875	81.3783036235	33.4362554972	0.0	0.0	267.2344586218	30.7358146557	348.61276224529996	64.1720701529
UIO-67	0.125	0.025	0.85	55.547869776499994	15.8417423227	6.8386012301	6.976379410599999	287.9517067643	18.520070343	350.33817777089996	41.338192076300004
UIO-67	0.125	0.05	0.825	55.8404021549	15.132219168299999	18.4768354956	8.1123723234	281.542269802	28.7298739688	355.8595074525	51.9744654605
UIO-67	0.125	0.07500000000000001	0.8	46.884006640200006	3.5612353971	21.099116756199997	11.7996113871	282.8910717864	29.928661586700002	350.8741951828	45.2895083709
UIO-67	0.125	0.1	0.775	66.9251020996	18.7472744927	39.5794556337	8.0482752742	251.3343604237	17.7373399655	357.83891815699997	44.5328897324
UIO-67	0.0	0.05	0.95	0.0	0.0	37.3180226961	24.8704117468	314.0308807175	42.7697671433	351.3489034136	67.6401788901
UIO-67	0.0	0.5	0.5	0.0	0.0	135.065877676	15.1471878431	214.7240208466	28.329014008	349.7898985226	43.476201851099994
UIO-67	0.125	0.125	0.75	55.390217596499994	11.892984770999998	26.110704389299997	10.5251547812	272.3301274175	18.1270153018	353.8310494033	40.545154854
UIO-67	0.125	0.15000000000000002	0.725	40.4430392419	17.1099750186	55.381459142	8.0382985886	268.4080915173	28.9952765677	364.2325899012	54.1435501749
UIO-67	0.125	0.17500000000000002	0.7	51.6994048936	24.3565809648	56.0418466071	16.736592359	262.7326130375	46.8444834778	370.4738645382	87.9376568016
UIO-67	0.125	0.2	0.675	34.6799762175	13.8434507359	50.897130466499995	15.184654093699999	272.5087998881	38.399005159299996	358.0859065721	67.4271099889
UIO-67	0.125	0.225	0.65	51.2439652625	18.7453921597	74.8655168987	9.6356017848	228.9635160821	21.9643709597	355.0729982433	50.345364904200004
UIO-67	0.125	0.25	0.625	48.385205731899994	11.8307008461	78.8821441069	25.1610884164	229.30509580540001	19.4942907996	356.5724456442	56.4860800621
UIO-67	0.125	0.275	0.6	59.116064117	19.917899636199998	96.6950887556	20.123265741300003	201.1379063127	25.6749009152	356.9490591853	65.7160662927
UIO-67	0.125	0.30000000000000004	0.575	59.4418786224	20.6963280011	93.6331330819	21.472679909700002	214.5330865397	14.744978520999998	367.608098244	56.913986431800005
UIO-67	0.125	0.325	0.55	49.982747822600004	12.8779968204	63.5058014845	23.003012135	244.8180703171	28.2479182624	358.3066196242	64.1289272178
UIO-67	0.125	0.35000000000000003	0.5249999999999999	56.3974398575	20.8467271831	108.0513007881	13.1804067025	192.48280163080003	19.1814244364	356.93154227639997	53.208558321999995
UIO-67	0.0	0.525	0.475	0.0	0.0	164.0003077781	29.567901709	190.92905181240002	43.4039150383	354.92935959050004	72.9718167473
UIO-67	0.125	0.375	0.5	46.833207604399995	19.8781814148	97.0244066427	5.2096759518	215.9396943235	23.2167527088	359.79730857059997	48.3046100754
UIO-67	0.125	0.4	0.475	49.9529690775	11.2057001074	114.7918073284	33.0756620716	209.2569935825	43.6548304785	374.0017699884	87.9361926575
UIO-67	0.125	0.425	0.45	58.799008066199995	14.730379364700001	114.3118440248	17.7608209121	183.9871008199	7.678869429700001	357.09795291089995	40.1700697065
UIO-67	0.125	0.45	0.425	54.6790310956	8.4559836412	114.0140565737	22.2226015186	201.6634135793	18.5550192217	370.3565012486	49.233604381499994
UIO-67	0.125	0.475	0.3999999999999999	68.0164055233	13.0288662876	120.6231862974	18.2314499913	173.110852091	18.108861460299998	361.75044391169996	49.3691777392
UIO-67	0.125	0.5	0.375	55.3464253242	17.1277873627	137.53926521100001	31.649019689899998	159.2812525235	5.920279856900001	352.16694305870004	54.6970869095
UIO-67	0.125	0.525	0.35	53.5824725992	2.9116327529	140.834195773	20.4647322957	163.5623850559	16.5460808476	357.9790534281	39.922445896199996
UIO-67	0.125	0.55	0.325	48.4903071853	12.0504345695	170.3011399053	11.15709889	149.7643159244	10.7511794607	368.555763015	33.9587129202
UIO-67	0.125	0.5750000000000001	0.29999999999999993	53.0412001145	25.2770124208	158.1741838817	31.8078215225	145.2677254127	28.7424089876	356.4831094089	85.8272429309
UIO-67	0.125	0.6000000000000001	0.2749999999999999	45.1095437698	10.5253541873	174.1058125159	27.456849432	139.2226401552	33.626838018200004	358.43799644089995	71.6090416375
UIO-67	0.0	0.55	0.45	0.0	0.0	155.5781779845	24.0119507331	203.0262290909	11.9249660852	358.6044070754	35.9369168183
UIO-67	0.125	0.625	0.25	49.049096578800004	16.5616362474	182.7661722704	19.3936678203	114.9494595084	17.8110206822	346.7647283576	53.7663247499
UIO-67	0.125	0.65	0.225	48.7320405279	24.492184353200003	188.6133164574	26.981603576799998	116.4401484548	17.2499261373	353.7855054401	68.7237140673
UIO-67	0.125	0.675	0.2	51.6100686583	24.6296574513	189.88154066090001	34.584488824299996	115.73772040840001	38.9328053774	357.22932972760003	98.14695165299999
UIO-67	0.125	0.7000000000000001	0.17499999999999993	52.4000812492	26.78939262	178.879170188	25.8439385073	127.97503295790001	42.843243224	359.2542843951	95.47657435129999
UIO-67	0.125	0.7250000000000001	0.1499999999999999	49.4957777555	22.2771047575	213.4908304609	25.725935208800003	87.1676420112	16.5223941805	350.1542502276	64.52543414680001
UIO-67	0.125	0.75	0.125	43.8658432387	18.0704099279	230.3280832845	14.2168182196	77.3739382516	45.8300714467	351.56786477480006	78.1172995942
UIO-67	0.125	0.775	0.09999999999999998	47.7195631942	15.6643310099	249.3286743559	14.401023141300001	49.823343951700004	9.0573131756	346.8715815018	39.1226673268
UIO-67	0.125	0.8	0.07499999999999996	58.8270351204	19.9403756761	249.28488208369998	31.2553403719	44.5104654858	15.259260755	352.62238268989995	66.45497680300001
UIO-67	0.125	0.8250000000000001	0.04999999999999993	65.5342595338	17.72368632	248.5982192553	29.918534554	33.1945423438	12.7363371441	347.32702113290003	60.3785580181
UIO-67	0.125	0.8500000000000001	0.024999999999999908	44.47893504979999	11.8044867295	291.37976583380004	33.7596666022	19.030369816500002	18.681312839100002	354.88907070010004	64.2454661708
UIO-67	0.0	0.5750000000000001	0.4249999999999999	0.0	0.0	152.134353697	32.0042103682	199.9765352534	34.0163281565	352.1108889504	66.0205385247
UIO-67	0.125	0.875	0.0	54.9102542929	12.5970648003	289.9451309958	12.9993621723	0.0	0.0	344.8553852887	25.596426972600003
UIO-67	0.15000000000000002	0.0	0.85	67.7028528542	23.4653624223	0.0	0.0	293.4380026282	18.0982498598	361.14085548239996	41.5636122821
UIO-67	0.15000000000000002	0.025	0.825	46.9873564026	35.5846411677	9.9233288854	7.993608707999999	294.2665524186	35.6256135115	351.1772377066	79.2038633872
UIO-67	0.15000000000000002	0.05	0.8	65.8180334578	16.863044813800002	17.3277262725	11.749522491199999	269.4293273055	20.8343507533	352.57508703580004	49.4469180583
UIO-67	0.15000000000000002	0.07500000000000001	0.7749999999999999	57.674422515500005	10.6755291888	21.4109177345	5.3572950781	281.63686111	20.461306247899998	360.72220136	36.4941305148
UIO-67	0.15000000000000002	0.1	0.75	73.7094009121	32.4101659879	25.854957519499997	7.108637022999999	263.0268971068	35.813950423099996	362.5912555384	75.332753434
UIO-67	0.15000000000000002	0.125	0.725	75.5276560547	21.5888112749	50.404905326800005	13.1162468398	230.8903760599	24.8144113362	356.8229374414	59.519469450900004
UIO-67	0.15000000000000002	0.15000000000000002	0.7	63.703742555	31.429742951799998	42.8778895774	16.148935493499998	244.4116780309	34.8748791231	350.9933101633	82.4535575684
UIO-67	0.15000000000000002	0.17500000000000002	0.6749999999999999	72.040039495	9.3140249326	43.9183939654	16.9361845647	245.2016906218	26.293922366300002	361.1601240822	52.54413186359999
UIO-67	0.15000000000000002	0.2	0.6499999999999999	60.529678664399995	18.9866097855	46.439077154399996	25.474378489499998	256.640232126	25.7808078354	363.60898794480005	70.2417961104
UIO-67	0.0	0.6000000000000001	0.3999999999999999	0.0	0.0	167.0955455787	12.9802464957	186.4272062281	21.076097277	353.5227518068	34.0563437727
UIO-67	0.15000000000000002	0.225	0.625	70.8383795453	27.3562592987	77.1024261638	4.058866995	213.54162949669998	32.4721054396	361.4824352058	63.8872317333
UIO-67	0.15000000000000002	0.25	0.6	66.65008663	13.0537688079	60.7503917163	10.9296831267	235.7162844587	16.9770859019	363.116762805	40.9605378365
UIO-67	0.15000000000000002	0.275	0.575	75.6047304538	9.9601667659	73.8004888383	20.4076736857	206.286125835	17.1449626952	355.69134512709996	47.5128031468
UIO-67	0.15000000000000002	0.30000000000000004	0.5499999999999999	59.3507906962	19.1042225543	88.131072	23.494145767	218.55146543880002	14.138233021900001	366.033328135	56.7366013432
UIO-67	0.15000000000000002	0.325	0.5249999999999999	52.435115067	12.064531893599998	84.3071307897	29.6108294136	225.2516830886	48.2999334251	361.9939289453	89.9752947323
UIO-67	0.15000000000000002	0.35000000000000003	0.5	58.3260515262	25.0648043302	87.5722826065	12.2362077258	209.7089298318	34.814727694	355.60726396449996	72.11573975
UIO-67	0.15000000000000002	0.375	0.475	55.8474089184	14.210187227899999	108.8027761794	12.2454224026	198.075950639	18.8384777151	362.7261357368	45.294087345600005
UIO-67	0.15000000000000002	0.4	0.45	65.2119484103	26.1085036952	104.9070156426	18.6534976076	203.45539335860002	26.7525733788	373.5743574115	71.5145746816
UIO-67	0.15000000000000002	0.425	0.4249999999999999	61.9975956292	16.4330737189	127.2918735113	13.0098147175	171.9021853777	10.6842978186	361.1916545182	40.127186255
UIO-67	0.15000000000000002	0.45	0.3999999999999999	51.772975911	8.708341645399999	133.5138795485	14.3171644856	177.55314018509998	20.9417305883	362.8399956446	43.967236719300004
UIO-67	0.0	0.625	0.375	0.0	0.0	179.5167856715	26.8733786156	187.0000091487	41.0309672426	366.51679482019995	67.9043458582
UIO-67	0.15000000000000002	0.475	0.375	64.4114256741	23.8297427494	145.0119785429	13.5482001737	158.2775336442	8.700686556399999	367.70093786120003	46.078629479499995
UIO-67	0.15000000000000002	0.5	0.35	62.7210439663	12.9348888045	129.6671663565	32.8284919913	156.7885963887	29.889338524	349.17680671150003	75.6527193198
UIO-67	0.15000000000000002	0.525	0.325	52.694365318500004	18.6138653274	133.174051516	34.5046618211	168.5039050533	35.6661248053	354.3723218878	88.7846519538
UIO-67	0.15000000000000002	0.55	0.29999999999999993	56.674207018000004	10.6658581086	146.99664432	22.8694059342	155.33294126	19.2175432792	359.003792598	52.752807321999995
UIO-67	0.15000000000000002	0.5750000000000001	0.2749999999999999	51.709915038999995	21.0989666004	178.2608233042	44.494352666000005	132.0407075109	30.600637841799998	362.01144585410003	96.1939571082
