,MOF,argon_comp,CO2_comp,O2_comp,N2_comp,argon_mass,argon_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,UIO-66_v2_EQeq,0.0,0.03,0.194,0.7759999999999999,0.0,0.0,22.286094038,0.26490148620000004,2.0592340630000003,0.0375760509,6.129598534099999,0.057449305,30.4749266351,0.35992684210000003
1,UIO-66_v2_EQeq,1e-05,0.03,0.193998,0.775992,0.0001144711,0.00018693060000000002,22.3985142261,0.524179511,2.0765028499000002,0.0283799317,6.0612329298,0.1597833159,30.5363644769,0.7125296892
2,UIO-66_v2_EQeq,5e-05,0.03,0.19399,0.77596,0.0005723557,0.0002413263,22.3459814279,0.2691976596,2.0685867157,0.0550254517,6.1013157772,0.062166226,30.5164562765,0.3866306636
3,UIO-66_v2_EQeq,0.0001,0.03,0.19397999999999999,0.7759199999999999,0.0012973395,0.0008497977,22.5282071982,0.5184625235,2.0716431382,0.0343724568,6.0965796865,0.12613590130000002,30.6977273624,0.6798206793000001
4,UIO-66_v2_EQeq,0.0005,0.03,0.1939,0.7756000000000001,0.0057998708,0.0024324929,22.6341133194,0.6008509065,2.0556274845,0.0336958065,6.049486354400001,0.0938232153,30.745027029099997,0.7308024212
5,UIO-66_v2_EQeq,0.001,0.03,0.1938,0.7752,0.013087866299999999,0.0029516885,22.2223402341,0.7353318168,2.0657748071,0.044904078300000004,6.1641960786,0.0832138386,30.465398986100002,0.8664014221999999
6,UIO-66_v2_EQeq,0.005,0.03,0.193,0.772,0.058227650199999995,0.0061497982,22.5633831599,0.6783020111,2.0676086605,0.0152240522,6.0738357477,0.155988814,30.7630552183,0.8556646754999999
7,UIO-66_v2_EQeq,0.01,0.03,0.192,0.768,0.11363167910000001,0.0064421026,22.527324647199997,0.5406945657,2.0558414341,0.0298708656,6.014755022,0.075306218,30.7115527824,0.6523137519
8,UIO-66_v2_EQeq,0.02,0.03,0.19,0.76,0.2301632935,0.007502882099999999,22.5966259146,0.8049926237,2.0344770412,0.014572950500000001,5.998111810299999,0.22038835710000002,30.8593780596,1.0474568134
9,UIO-66_v2_EQeq,0.03,0.03,0.188,0.752,0.3466949079,0.0154154461,22.4555438318,0.4176165404,2.0209676538999997,0.0350445725,5.9542561448,0.12902506019999999,30.777462538400002,0.5971016192
10,UIO-66_v2_EQeq,0.04,0.03,0.18600000000000005,0.7440000000000001,0.4542214599,0.0215138067,22.370902987399997,0.6200312928,1.9766800925999999,0.0426983857,5.8928207525,0.1303364749,30.694625292399998,0.8145799601
11,UIO-66_v2_EQeq,0.05,0.03,0.184,0.736,0.5762095317,0.0141261482,22.6896720067,0.5640155828,1.9627733703999999,0.024615569500000004,5.7481157866,0.0379635585,30.9767706954,0.640720859
