,MOF,argon_comp,CO2_comp,O2_comp,N2_comp,argon_mass,argon_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,HKUST-1_v2_EQeq,0.0,0.05,0.19,0.76,0.0,0.0,32.2973231095,1.808757908,3.0028374241000004,0.0923084943,8.2334527434,0.13261226880000002,43.533613277,2.0336786711
1,HKUST-1_v2_EQeq,1e-05,0.05,0.189998,0.759992,0.0004127734,0.0010110841,32.506452607,1.4946057003,3.009615465,0.13449618189999998,8.3090009572,0.39893757409999997,43.8254818026,2.0290505404
2,HKUST-1_v2_EQeq,5e-05,0.05,0.18999,0.7599600000000001,0.0004127734,0.0010110841,32.4848577132,0.9914699873,3.0206917757,0.069658373,8.2419917178,0.1475934302,43.7479539801,1.2097328746
3,HKUST-1_v2_EQeq,0.0001,0.05,0.18997999999999998,0.7599199999999999,0.0020638669,0.0022608529,32.6103354117,0.698860685,2.9653102222000003,0.043821451799999994,8.378181122300001,0.1572243206,43.955890623100004,0.9021673103
4,HKUST-1_v2_EQeq,0.0005,0.05,0.1899,0.7596,0.0097001742,0.0038279028000000005,32.069553809,1.5745495101,3.0286270431,0.1402731374,8.2940939341,0.249547317,43.4019749604,1.9681978672999998
5,HKUST-1_v2_EQeq,0.001,0.05,0.1898,0.7592,0.016098161399999998,0.0044457053,33.2859146144,0.960211612,2.9902732507999996,0.0663632118,8.0537000969,0.1692532646,44.345986123500005,1.2002737937
6,HKUST-1_v2_EQeq,0.005,0.05,0.189,0.7559999999999999,0.08544408769999999,0.014382057299999999,32.7542255985,1.5361370467,2.9398512395,0.061320303,8.3072642166,0.4124300719,44.086785142299995,2.0242694789
7,HKUST-1_v2_EQeq,0.01,0.05,0.188,0.752,0.1634582547,0.0187619006,32.624883550599996,0.7979523359999999,2.9904385688999997,0.0407152598,8.0716464159,0.21417335629999998,43.8504267901,1.0716028526999999
8,HKUST-1_v2_EQeq,0.02,0.05,0.18600000000000005,0.7440000000000001,0.3357911368,0.025797510099999997,32.912209295,1.5458618405000002,2.988454752,0.10440251699999999,8.1141965593,0.3136394536,44.3506517431,1.9897013212
9,HKUST-1_v2_EQeq,0.03,0.05,0.184,0.736,0.5413522752000001,0.058456637699999994,33.1086091709,0.7525817193000001,2.8793448257999996,0.0833216193,7.959047737200001,0.2166030273,44.4883540091,1.1109630036
10,HKUST-1_v2_EQeq,0.04,0.05,0.182,0.728,0.7004764095,0.0415324681,32.2127620518,1.0459439428,2.8560349779000003,0.050038696699999996,7.9510876763,0.08868720769999999,43.720361115500005,1.2262023153
11,HKUST-1_v2_EQeq,0.05,0.05,0.18,0.72,0.8575366769,0.07544837830000001,32.9690379628,0.7345937996999999,2.8952153605,0.1026070011,7.7497705014,0.1046881501,44.471560501599996,1.0173373292
