,MOF,H2_comp,CO2_comp,O2_comp,N2_comp,H2_mass,H2_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.05,0.19,0.76,0.0,0.0,4.3179596402,0.1540569842,2.5034649772999997,0.0591918781,7.7661235077,0.1371381617,14.5875481252,0.350387024
1,MOF-177_EQeq,1e-05,0.05,0.189998,0.759992,0.0,0.0,4.3447777781,0.1242731045,2.5003304218999998,0.0339036127,7.8405207177,0.19280466829999998,14.685628917699999,0.35098138549999996
2,MOF-177_EQeq,5e-05,0.05,0.18999,0.7599600000000001,1.09707e-05,4.38828e-05,4.3100578675,0.15807898509999999,2.4587104908,0.06275299620000001,7.9018069439,0.0763874706,14.6705862729,0.2972633347
3,MOF-177_EQeq,0.0001,0.05,0.18997999999999998,0.7599199999999999,2.19414e-05,8.77656e-05,4.3136495824,0.234941963,2.4860507802000003,0.0852292865,7.7138320261,0.11893546199999999,14.5135543301,0.43919447710000004
4,MOF-177_EQeq,0.0005,0.05,0.1899,0.7596,6.58242e-05,4.38828e-05,4.260731649599999,0.18527988899999998,2.4560983612,0.0996992822,7.7891439559,0.1406065793,14.5060397909,0.4256296333
5,MOF-177_EQeq,0.001,0.05,0.1898,0.7592,0.0002413555,0.0002034762,4.2789296718,0.1703279245,2.4639347499,0.0714567978,7.7438653261,0.1606079406,14.486971103299998,0.4025961391
6,MOF-177_EQeq,0.005,0.05,0.189,0.7559999999999999,0.0013603671,0.000457098,4.3117340011000005,0.2214112831,2.4677658733000003,0.0627239945,7.8098776045000005,0.21827692420000003,14.590737846,0.5028692998
7,MOF-177_EQeq,0.01,0.05,0.188,0.752,0.0026110272,0.0008820336,4.2533087722000005,0.1245183084,2.4200509732,0.10690444980000001,7.6354710304,0.321429117,14.311441803,0.5537339088000001
8,MOF-177_EQeq,0.02,0.05,0.18600000000000005,0.7440000000000001,0.0053646735,0.0008103480999999999,4.3102973151,0.2136130807,2.4212699669999997,0.0980491983,7.6036082909000005,0.1712587377,14.340540246500002,0.48373136479999995
9,MOF-177_EQeq,0.03,0.05,0.184,0.736,0.0071090153,0.0014514534,4.2667178411,0.2547408013,2.3841777271,0.0659940633,7.583941815299999,0.12722097640000002,14.241946398800001,0.4494072944
10,MOF-177_EQeq,0.04,0.05,0.182,0.728,0.0098078081,0.0017951770999999998,4.1910523807999995,0.36773298520000003,2.3707687953,0.0783244049,7.4831701847000005,0.260877843,14.0547991689,0.7087304101999999
11,MOF-177_EQeq,0.05,0.05,0.18,0.72,0.012539513,0.0019705776,4.3538767891,0.12128065310000001,2.3187003459,0.0718174664,7.4694493877,0.08231913490000001,14.154566035699998,0.277387832
