,MOF,H2_comp,CO2_comp,O2_comp,N2_comp,H2_mass,H2_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,ZIF-8_v2_EQeq,0.0,0.05,0.19,0.76,0.0,0.0,9.6688022914,0.32617413829999997,2.5288208952,0.056321302999999996,7.807798075,0.2040633191,20.005421261600002,0.5865587604
1,ZIF-8_v2_EQeq,1e-05,0.05,0.189998,0.759992,0.0,0.0,9.6028534681,0.421030898,2.5139562466,0.021366610600000002,7.8650438502,0.2193972827,19.9818535649,0.6617947913000001
2,ZIF-8_v2_EQeq,5e-05,0.05,0.18999,0.7599600000000001,9.2261e-06,3.69045e-05,9.6322535543,0.19936244350000001,2.5403171999,0.0778743655,7.8271577884,0.1411535873,19.999737768699998,0.41842730079999996
3,ZIF-8_v2_EQeq,0.0001,0.05,0.18997999999999998,0.7599199999999999,4.6131e-06,1.84523e-05,9.6070822477,0.23858328420000002,2.5403171999,0.0558597784,7.797541273099999,0.2640947841,19.9449453338,0.558556299
4,ZIF-8_v2_EQeq,0.0005,0.05,0.1899,0.7596,2.7678400000000003e-05,4.51986e-05,9.5494902982,0.43440932340000005,2.5199606859,0.0791701392,7.7870921563,0.135586206,19.8565708188,0.6492108672
5,ZIF-8_v2_EQeq,0.001,0.05,0.1898,0.7592,0.0001061005,8.555959999999999e-05,9.6140295283,0.20540615339999999,2.5020938176,0.0724563699,7.808182705,0.0996321399,19.924412151400002,0.37758022280000003
6,ZIF-8_v2_EQeq,0.005,0.05,0.189,0.7559999999999999,0.0005166633,0.00032697490000000004,9.5960068728,0.4430765929,2.5325553636,0.0847833964,7.8044646144000005,0.21975437280000001,19.933543514100002,0.747941337
7,ZIF-8_v2_EQeq,0.01,0.05,0.188,0.752,0.0010379397000000001,0.0002543469,9.6818913709,0.23441112239999998,2.5064140849000003,0.0888943894,7.718179269,0.10571256529999999,19.9075226645,0.429272424
8,ZIF-8_v2_EQeq,0.02,0.05,0.18600000000000005,0.7440000000000001,0.0019651658,0.0004171191,9.5156600621,0.135591864,2.4641633348,0.0859182074,7.6027261435,0.2229898512,19.5845147062,0.4449170417
9,ZIF-8_v2_EQeq,0.03,0.05,0.184,0.736,0.0029385225,0.0002715054,9.5548266152,0.2810381331,2.4635043109,0.0456740092,7.5537499147,0.2059335552,19.5750193633,0.5329172029
10,ZIF-8_v2_EQeq,0.04,0.05,0.182,0.728,0.0040041406,0.0005616585,9.500053852,0.2305365424,2.408732108,0.0783403454,7.5320824209,0.0741120474,19.444872521500002,0.3835505937
11,ZIF-8_v2_EQeq,0.05,0.05,0.18,0.72,0.0049590451,0.0005885953,9.5194861007,0.1108701166,2.3710212997999998,0.015359778400000001,7.402846717899999,0.200650529,19.298313163499998,0.3274690193
