,MOF,H2_comp,CO2_comp,O2_comp,N2_comp,H2_mass,H2_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,IRMOF-1_v2_EQeq,0.0,0.05,0.19,0.76,0.0,0.0,3.8317801058999996,0.30761048879999997,1.7766026058000002,0.081509497,5.7299505028999995,0.123288765,11.3383332146,0.5124087508
1,IRMOF-1_v2_EQeq,1e-05,0.05,0.189998,0.759992,0.0,0.0,3.8407086643,0.2620597435,1.8158229265,0.0847141624,5.6774238722,0.087319365,11.333955462999999,0.43409327090000005
2,IRMOF-1_v2_EQeq,5e-05,0.05,0.18999,0.7599600000000001,0.0,0.0,3.7364231026,0.1245315939,1.7979010581000001,0.0612583509,5.730632666900001,0.0679216783,11.2649568276,0.2537116231
3,IRMOF-1_v2_EQeq,0.0001,0.05,0.18997999999999998,0.7599199999999999,1.63631e-05,6.545229999999999e-05,3.8207086936000003,0.3094147295,1.7997192187,0.11031220580000001,5.6310367178,0.21641509899999997,11.2514809932,0.6362074865999999
4,IRMOF-1_v2_EQeq,0.0005,0.05,0.1899,0.7596,0.0001145416,0.0001668714,3.7128517086,0.1577809402,1.7789402408000001,0.10192030380000001,5.6464991026,0.2199094841,11.138405593599998,0.47977759950000004
5,IRMOF-1_v2_EQeq,0.001,0.05,0.1898,0.7592,9.81785e-05,0.0001224501,3.7714230514,0.3197570932,1.7932257881,0.09411523710000001,5.6480908187,0.160783746,11.2128378367,0.5747785264
6,IRMOF-1_v2_EQeq,0.005,0.05,0.189,0.7559999999999999,0.000769065,0.000659414,3.859637208,0.3288860135,1.7921868391999998,0.08089469839999999,5.6449073865,0.1593858583,11.297500498699998,0.5698259842
7,IRMOF-1_v2_EQeq,0.01,0.05,0.188,0.752,0.0017181239,0.0005762037,3.8324943906,0.2174454291,1.7467328252,0.10164988039999999,5.667873575700001,0.11585993779999999,11.2488189154,0.435531451
8,IRMOF-1_v2_EQeq,0.02,0.05,0.18600000000000005,0.7440000000000001,0.0039107772,0.0011908009,3.7771373288,0.22896584190000002,1.7573820513,0.0741302958,5.5694145667,0.1653509585,11.107844724000001,0.46963789710000003
9,IRMOF-1_v2_EQeq,0.03,0.05,0.184,0.736,0.005547085699999999,0.00047874260000000003,3.7892801681,0.1591909625,1.7295901684000001,0.0423108668,5.4946039109,0.142856145,11.0190213331,0.34483671689999995
10,IRMOF-1_v2_EQeq,0.04,0.05,0.182,0.728,0.0069215848,0.0016317204,3.6607089277,0.1217431114,1.6864737894,0.059809536399999995,5.372951324700001,0.20170431739999997,10.7270556266,0.3848886856
11,IRMOF-1_v2_EQeq,0.05,0.05,0.18,0.72,0.0079688222,0.0017397276000000001,3.6585660737,0.19194730969999999,1.6701103443,0.0799720745,5.2956394008,0.1865491025,10.632284641,0.4602082143
