,MOF,ammonia_comp,CO2_comp,O2_comp,N2_comp,ammonia_mass,ammonia_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,3.4463701604000003,0.3005372427,2.5137393536,0.1180215011,7.833050506,0.146440897,13.79316002,0.5649996408
1,MOF-177_EQeq,1e-05,0.04,0.191998,0.767992,0.0057463276,0.003688725,3.4806111756,0.0920849825,2.4648054597,0.0602984021,7.8309161598,0.2105653266,13.782079122699999,0.3666374362
2,MOF-177_EQeq,5e-05,0.04,0.19199,0.7679600000000001,0.0424486781,0.0570811092,3.5328107654000003,0.2939980446,2.4661985955000003,0.0834254553,7.8271048273,0.0654264483,13.868562866300001,0.49993105740000005
3,MOF-177_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,0.0736827492,0.0638610057,3.5692068096,0.2465004044,2.4541827995,0.0712970492,7.862778899299999,0.0682405217,13.9598512576,0.44989898100000003
4,MOF-177_EQeq,0.0005,0.04,0.1919,0.7676000000000001,0.33810650189999997,0.3845970822,3.4482857416000003,0.1244335557,2.451222386,0.10550991720000001,7.789601315800001,0.22070478289999998,14.0272159453,0.835245338
5,MOF-177_EQeq,0.001,0.04,0.1918,0.7672,0.7511933107,0.4154778589,3.4499618751999996,0.20160639760000001,2.4705521448,0.10789834279999999,7.8870189739,0.2736329051,14.5587263046,0.9986155044
6,MOF-177_EQeq,0.005,0.04,0.191,0.764,2.3781454855,0.6545812363,3.4621737058999997,0.0664336732,2.4940613109,0.11786002710000001,7.9056182764,0.34562800369999996,16.2399987787,1.1845029403
7,MOF-177_EQeq,0.01,0.04,0.19,0.76,2.7450763081,0.8695990093000001,3.3424498762,0.1919671463,2.4388583059999998,0.1159476947,7.837014291799999,0.09275076289999999,16.3633987821,1.2702646132
8,MOF-177_EQeq,0.02,0.04,0.188,0.752,3.6110108056,1.0602979688,3.4164392029000004,0.0878821842,2.4468688366999998,0.0907705733,7.7883816894,0.106112753,17.2627005346,1.3450634793
9,MOF-177_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,4.1604338712,0.5467856597,3.4073401919,0.1233655162,2.4256235162,0.09232086960000001,7.5912595737,0.1952459586,17.584657153,0.9577180041
10,MOF-177_EQeq,0.04,0.04,0.184,0.736,4.2178971472,0.6462321414,3.3537039162,0.1529349032,2.4183095534,0.09814935640000001,7.5677817655999995,0.1532440057,17.5576923824,1.0505604067
11,MOF-177_EQeq,0.05,0.04,0.182,0.728,4.6232912917,0.5221953084000001,3.360887346,0.12489347519999999,2.3798241778,0.0551499677,7.405114095499999,0.135950737,17.769116910999998,0.8381894883
