,MOF,ammonia_comp,CO2_comp,O2_comp,N2_comp,ammonia_mass,ammonia_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,ZIF-8_v2_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,7.5841146788,0.1481435219,2.5604540391999997,0.1025133539,7.8373504852,0.1619362123,17.9819192032,0.4125930881
1,ZIF-8_v2_EQeq,1e-05,0.04,0.191998,0.767992,0.0014419678,0.0010630173,7.6360682556,0.3243136004,2.5701929468999998,0.035123521,7.894147525299999,0.162909691,18.1018506956,0.5234098296999999
2,ZIF-8_v2_EQeq,5e-05,0.04,0.19199,0.7679600000000001,0.0074046997,0.0023769789,7.687216350599999,0.1642402893,2.5556944226,0.07167903219999999,7.853761368200001,0.2207999944,18.1040768411,0.45909629479999997
3,ZIF-8_v2_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,0.015121176200000001,0.0037833062,7.686008127899999,0.1351503311,2.5745864392,0.0386471958,7.903314542,0.1510298832,18.1790302853,0.3286107163
4,ZIF-8_v2_EQeq,0.0005,0.04,0.1919,0.7676000000000001,0.07923028650000001,0.006090630400000001,7.6927540380999995,0.1310694274,2.5293334693,0.1168478052,7.8957501506,0.2804321039,18.1970679445,0.5344399669
5,ZIF-8_v2_EQeq,0.001,0.04,0.1918,0.7672,0.1613445087,0.007291013000000001,7.6920492414999995,0.25992674649999997,2.5318231149,0.068892735,7.8999810814,0.1189675717,18.285197946500002,0.45507806619999996
6,ZIF-8_v2_EQeq,0.005,0.04,0.191,0.764,0.8251953204000001,0.0294763103,7.7671604204,0.1286891118,2.5447106921000002,0.05219983190000001,7.873441606699999,0.1357303992,19.0105080396,0.3460956532
7,ZIF-8_v2_EQeq,0.01,0.04,0.19,0.76,1.6822308494,0.0929384579,7.7740070158000005,0.2694863361,2.5188623129,0.0834614489,7.7436930636,0.1413567686,19.718793241700002,0.5872430115
8,ZIF-8_v2_EQeq,0.02,0.04,0.188,0.752,3.5597509097000004,0.1405412947,7.9340965257,0.0338002569,2.4595501679,0.056316352300000004,7.6125983152,0.17413385050000002,21.5659959185,0.4047917544
9,ZIF-8_v2_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,5.4479493264,0.1005514711,8.018269375,0.22611812739999998,2.4224983836000002,0.0770005384,7.3658581263,0.1988522988,23.2545752113,0.6025224357
10,ZIF-8_v2_EQeq,0.04,0.04,0.184,0.736,7.3401228976,0.23019889629999998,8.031358454500001,0.2958669942,2.3706551754,0.0458600529,7.3103431864,0.2237559137,25.0524797139,0.7956818571
11,ZIF-8_v2_EQeq,0.05,0.04,0.182,0.728,9.6643412087,0.278852675,8.2016171723,0.1578397564,2.3100249828,0.0346581905,7.094758033,0.16394718490000001,27.2707413968,0.6352978068
