,MOF,ammonia_comp,CO2_comp,O2_comp,N2_comp,ammonia_mass,ammonia_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,IRMOF-1_v2_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,3.0446384009,0.0639274802,1.8023165909,0.0358926394,5.815675783200001,0.1109821229,10.662630775,0.2108022425
1,IRMOF-1_v2_EQeq,1e-05,0.04,0.191998,0.767992,0.00041471589999999994,0.0011059091,3.0671383679,0.2398614289,1.8179008243,0.0858061091,5.751552364,0.1447545723,10.6370062721,0.4715280194
2,IRMOF-1_v2_EQeq,5e-05,0.04,0.19199,0.7679600000000001,0.0023500568,0.0024102729,3.0592812366000004,0.2051800584,1.8010179048,0.11375660130000001,5.7863427297,0.0850151442,10.6489919279,0.40636207679999997
3,IRMOF-1_v2_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,0.004700113499999999,0.0010344832000000002,3.0357098425,0.1478586518,1.8077710725999998,0.0863953317,5.6892480488,0.1695771918,10.5374290774,0.4048656585
4,IRMOF-1_v2_EQeq,0.0005,0.04,0.1919,0.7676000000000001,0.0201828404,0.0046592777000000005,3.0257098572000003,0.17529250149999998,1.8163424009,0.0487476326,5.7304052789,0.10858962050000001,10.5926403774,0.33728903229999996
5,IRMOF-1_v2_EQeq,0.001,0.04,0.1918,0.7672,0.0420245444,0.012158714499999999,3.0096384521,0.1896637648,1.8015373791999998,0.1730824621,5.8031694426,0.1375304653,10.6563698183,0.5124354067
6,IRMOF-1_v2_EQeq,0.005,0.04,0.191,0.764,0.1882810178,0.0618629852,2.9660670873000003,0.21882073230000001,1.7706286497,0.1274841518,5.693795809,0.0978244262,10.6187725638,0.5059922955
7,IRMOF-1_v2_EQeq,0.01,0.04,0.19,0.76,0.35679391109999997,0.0441619967,2.9999956091000004,0.1665371211,1.8119268681,0.0231967299,5.6198947053,0.214029985,10.788611093599998,0.4479258327
8,IRMOF-1_v2_EQeq,0.02,0.04,0.188,0.752,0.7329412309000001,0.1047575241,3.0399955505,0.1011816443,1.7877713063999998,0.1117968872,5.6401322383000005,0.0849762112,11.2008403261,0.4027122668
9,IRMOF-1_v2_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,1.2086203662000001,0.2973237593,3.0671383679,0.1375735266,1.7521873068,0.064703248,5.5382624091,0.317899175,11.56620845,0.8174997089
10,IRMOF-1_v2_EQeq,0.04,0.04,0.184,0.736,1.512468881,0.1849763082,3.0092813098,0.07097704099999999,1.7381614968,0.0365704107,5.4918752548,0.1742011824,11.7517869424,0.46672494229999995
11,IRMOF-1_v2_EQeq,0.05,0.04,0.182,0.728,1.9804066528,0.2437573222,3.0089241674,0.1278150495,1.7212785773,0.074370165,5.4889192106,0.1095849806,12.1995286081,0.5555275172999999
