,MOF,H2S_comp,CO2_comp,O2_comp,N2_comp,H2S_mass,H2S_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MgMOF-74_EQeq,0.0,0.03,0.194,0.7759999999999999,0.0,0.0,24.0089964121,0.6136920564,2.7970800222000003,0.0783172179,9.5342028139,0.28157144230000003,36.340279248200005,0.9735807166
1,MgMOF-74_EQeq,1e-05,0.03,0.193998,0.775992,0.0079960873,0.0029960543,23.9012339579,1.2005275328,2.8236312474000003,0.0542482712,9.5354451859,0.1105802182,36.2683064785,1.3683520765000001
2,MgMOF-74_EQeq,5e-05,0.03,0.19399,0.77596,0.0397366536,0.0071057666000000005,23.6592719988,0.8171178475,2.8203810112,0.09732746210000001,9.5489509713,0.1825696343,36.0683406349,1.1041207105
3,MgMOF-74_EQeq,0.0001,0.03,0.19397999999999999,0.7759199999999999,0.0813260591,0.0083974715,24.055827759,0.7086642212,2.8043587200999998,0.0380976175,9.5814931011,0.22384432170000002,36.523005639299996,0.9790036319
4,MgMOF-74_EQeq,0.0005,0.03,0.1939,0.7756000000000001,0.42910710189999995,0.006053681,24.137530834699998,1.1364813792,2.7952031252,0.0354310877,9.6109894158,0.3600271539,36.9728304776,1.5379933018
5,MgMOF-74_EQeq,0.001,0.03,0.1938,0.7752,0.8576291243,0.0264816285,23.9275451179,0.751645771,2.8334735119,0.0128876178,9.596201182,0.27224818510000004,37.214848936100005,1.0632632024
6,MgMOF-74_EQeq,0.005,0.03,0.193,0.772,4.2767365702,0.057447146399999996,24.1527636115,0.397314176,2.8203352332,0.06359376309999999,9.5429394941,0.16404264710000002,40.792774909,0.6823977326
7,MgMOF-74_EQeq,0.01,0.03,0.192,0.768,8.7704401445,0.3455838303,24.5688953783,1.2161956443000002,2.7801879494999997,0.027571265,9.5047866522,0.1549707361,45.6243101245,1.7443214756999998
8,MgMOF-74_EQeq,0.02,0.03,0.19,0.76,18.6184993286,0.4505970956,24.728021245300003,0.6726312174,2.7642572144,0.0591726318,9.4502825924,0.13915299960000002,55.5610603807,1.3215539444
9,MgMOF-74_EQeq,0.03,0.03,0.188,0.752,29.109073384699997,0.4330329487,24.5850723355,0.6034967279,2.7197610232,0.0246922847,9.289014697899999,0.150754744,65.7029214413,1.2119767053
10,MgMOF-74_EQeq,0.04,0.03,0.18600000000000005,0.7440000000000001,40.8733168903,0.7836748641,25.0027147909,0.6300166464,2.6871213273000003,0.052224142599999995,9.100855462,0.041361293,77.66400847050001,1.5072769461000002
11,MgMOF-74_EQeq,0.05,0.03,0.184,0.736,54.5239544163,0.8459349014,25.0455805802,0.5036442834,2.6402904594,0.049201761600000005,8.9011541899,0.1527804623,91.1109796458,1.5515614087
