,MOF,H2S_comp,CO2_comp,O2_comp,N2_comp,H2S_mass,H2S_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.03,0.194,0.7759999999999999,0.0,0.0,2.6458966353,0.21144733289999998,2.499807996,0.08454767560000001,8.0554798693,0.3007303531,13.2011845006,0.5967253616
1,MOF-177_EQeq,1e-05,0.03,0.193998,0.775992,0.0005564188,0.0009086281,2.622191317,0.1579730413,2.4810006631,0.07167037030000001,7.9838268188,0.1863086603,13.0875752177,0.4168607
2,MOF-177_EQeq,5e-05,0.03,0.19399,0.77596,0.0057496612,0.0039606183000000005,2.6035143996,0.1215073602,2.5459556183000003,0.1115759559,7.9701060219,0.2516530681,13.125325701,0.4886970025
3,MOF-177_EQeq,0.0001,0.03,0.19397999999999999,0.7759199999999999,0.0152087814,0.0070966127,2.6719964302,0.1448165507,2.5226205941999997,0.11704309759999999,7.9835219122000005,0.2696891535,13.193347718,0.5386454145
4,MOF-177_EQeq,0.0005,0.03,0.1939,0.7756000000000001,0.0600932337,0.006360396999999999,2.6578690183,0.1192343559,2.4870956321,0.1200625227,7.924370032100001,0.200565975,13.1294279162,0.4462232506
5,MOF-177_EQeq,0.001,0.03,0.1938,0.7752,0.1133239684,0.025251581000000002,2.6111767247,0.1728606468,2.5422986369,0.1611143598,7.9405300817999995,0.1534289275,13.2073294118,0.5126555151
6,MOF-177_EQeq,0.005,0.03,0.193,0.772,0.58349788,0.0232663222,2.613810649,0.030604371000000002,2.4675917312999998,0.045716828099999995,7.8815306551,0.1535670186,13.5464309154,0.2531545399
7,MOF-177_EQeq,0.01,0.03,0.192,0.768,1.2000099439,0.0659094748,2.7134208751999997,0.21559120489999997,2.4517448119,0.0869413274,7.8920499327,0.2679912189,14.257225563699999,0.636433226
8,MOF-177_EQeq,0.02,0.03,0.19,0.76,2.3859239442,0.10079494650000001,2.5994437894,0.2864394564,2.4343306148,0.0860437577,7.728772449400001,0.08925173939999999,15.1484707978,0.5625299
9,MOF-177_EQeq,0.03,0.03,0.188,0.752,3.6291490839,0.1430360798,2.6765459357,0.1143005853,2.4594070586,0.095270779,7.7002636825,0.12292085539999999,16.4653657607,0.47552829950000003
10,MOF-177_EQeq,0.04,0.03,0.18600000000000005,0.7440000000000001,4.9736424508,0.3518542483,2.6430232634,0.23854852129999998,2.4069903253000002,0.0644334706,7.658948838500001,0.21878105469999998,17.682604878,0.8736172949
11,MOF-177_EQeq,0.05,0.03,0.184,0.736,6.1276551047000005,0.41550344079999996,2.5862741681,0.1286651895,2.3975866589,0.0294830123,7.5677817655999995,0.1354279649,18.6792976973,0.7090796075
