,MOF,ammonia_comp,CO2_comp,O2_comp,N2_comp,ammonia_mass,ammonia_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.02,0.196,0.784,0.0,0.0,1.7395872447999998,0.1198865435,2.5663302289,0.087207406,8.0785003175,0.2905665495,12.384417791199999,0.497660499
1,MOF-177_EQeq,1e-05,0.02,0.195998,0.783992,0.012975578500000001,0.014031561299999998,1.7304882338,0.1001292124,2.5285414212,0.056277771,7.9978525223000005,0.1619923734,12.269857755799999,0.3324309181
2,MOF-177_EQeq,5e-05,0.02,0.19599,0.78396,0.058112055,0.100245845,1.712769107,0.26662300640000003,2.5288897051,0.1128278719,7.9669045026,0.0843142554,12.2666753697,0.5640109786999999
3,MOF-177_EQeq,0.0001,0.02,0.19598,0.78392,0.0320682154,0.035182334700000005,1.7019939623,0.08606269859999999,2.5811322965,0.1714767068,8.0611206414,0.09185434619999999,12.376315115599999,0.3845760863
4,MOF-177_EQeq,0.0005,0.02,0.1959,0.7836000000000001,0.289633448,0.423138921,1.6785280916999998,0.12135059960000001,2.5954119381,0.0861001299,8.1528975274,0.1384913829,12.716471005199999,0.7690810334
5,MOF-177_EQeq,0.001,0.02,0.1958,0.7832,0.6664813199,0.5939723170000001,1.6696685283000001,0.0983730719,2.5379450876,0.0832493338,8.0774331444,0.2498366784,12.9515280802,1.0254314011
6,MOF-177_EQeq,0.005,0.02,0.195,0.78,1.9494879825,1.7767537147999999,1.6979233521000001,0.0397627334,2.536029526,0.1199007623,8.022549956699999,0.144705729,14.2059908173,2.0811229394999997
7,MOF-177_EQeq,0.01,0.02,0.194,0.7759999999999999,2.7634274833999997,1.3763704618000001,1.6840353878999998,0.101041238,2.5126945018,0.07517932969999999,7.9010446774,0.2352950606,14.8612020505,1.7878860901
8,MOF-177_EQeq,0.02,0.02,0.192,0.768,3.7767274792000003,0.9320086013,1.6845142832,0.1096764382,2.5017235576,0.1471614029,7.8464663963,0.1906400312,15.8094317163,1.3794864736
9,MOF-177_EQeq,0.03,0.02,0.19,0.76,4.3350480843,0.41695211340000005,1.6770914058000002,0.0634856986,2.4689848671,0.1098646777,7.7941749147,0.3214285386,16.2752992719,0.9117310283
10,MOF-177_EQeq,0.04,0.02,0.188,0.752,4.510403759,0.2903398668,1.6675134994,0.0646313545,2.4656761696,0.055094953099999996,7.6569669456,0.2048668318,16.3005603736,0.6149330062
11,MOF-177_EQeq,0.05,0.02,0.18600000000000005,0.7440000000000001,5.0789194615,0.2390850173,1.7012756194,0.0777670557,2.4120404425,0.09845045150000001,7.5722029113,0.1868144588,16.7644384347,0.6021169833
