,MOF,ammonia_comp,CO2_comp,O2_comp,N2_comp,ammonia_mass,ammonia_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,ZIF-8_v2_EQeq,0.0,0.02,0.196,0.784,0.0,0.0,3.8330865691000002,0.1180123631,2.5992632204,0.0378526545,8.1494777858,0.1841528898,14.5818275753,0.34001790740000004
1,ZIF-8_v2_EQeq,1e-05,0.02,0.195998,0.783992,0.0019486051999999998,0.0006521280000000001,3.8475852417,0.17105516199999998,2.6394636742,0.08412693140000001,7.9847279065,0.232602311,14.4737254276,0.4884365324
2,ZIF-8_v2_EQeq,5e-05,0.02,0.19599,0.78396,0.0070149786,0.0023641649,3.8288577896,0.0374711403,2.645248439,0.0731442786,8.175824945499999,0.13377018699999998,14.6569461527,0.2467497708
3,ZIF-8_v2_EQeq,0.0001,0.02,0.19598,0.78392,0.0160954788,0.0027068083000000003,3.8634935075,0.130253532,2.6337521343,0.10227352,8.0344733953,0.1867974714,14.547814515899999,0.4220313317
4,ZIF-8_v2_EQeq,0.0005,0.02,0.1959,0.7836000000000001,0.0784118723,0.0077026862,3.7756959901,0.1225633283,2.6194732846,0.0808113331,8.0781289081,0.18492508100000002,14.5517100551,0.3960024286
5,ZIF-8_v2_EQeq,0.001,0.02,0.1958,0.7832,0.16044815029999998,0.0206509496,3.8315762907999997,0.0460914049,2.6387314255,0.0717385515,8.021139553,0.1971505828,14.6518954196,0.33563148880000004
6,ZIF-8_v2_EQeq,0.005,0.02,0.195,0.78,0.8465520331999999,0.0392475205,3.8340934214,0.1272304353,2.6211574566999998,0.0824921633,8.0020362596,0.21947765989999998,15.3038391709,0.468447779
7,ZIF-8_v2_EQeq,0.01,0.02,0.194,0.7759999999999999,1.7041721437000001,0.0857515939,3.8945045573000003,0.0706864789,2.5929658816,0.0916620959,8.015690627,0.1776752241,16.2073332096,0.4257753928
8,ZIF-8_v2_EQeq,0.02,0.02,0.192,0.768,3.5122049433999996,0.12464992,3.9878397620999997,0.08810181689999999,2.5516670548,0.052723127,7.902096546799999,0.24507157219999998,17.9538083071,0.5105464361
9,ZIF-8_v2_EQeq,0.03,0.02,0.19,0.76,5.3816188061000005,0.3147803027,3.9865308542,0.052728306100000004,2.5098556538,0.061387427,7.6548435177,0.14294549369999998,19.5328488318,0.5718415295
10,ZIF-8_v2_EQeq,0.04,0.02,0.188,0.752,7.4965958933,0.3079110506,4.0964791214,0.09608641779999999,2.448200313,0.0540445182,7.4613104883000005,0.1459999762,21.502585816,0.6040419628
11,ZIF-8_v2_EQeq,0.05,0.02,0.18600000000000005,0.7440000000000001,9.3481215605,0.5258320714,4.0734222046,0.12072255220000001,2.4044850655000003,0.062468325199999994,7.3188691529,0.10887514820000001,23.144897983499998,0.817898097
