MOF	hydrogen_mass	hydrogen_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	hydrogen_comp	O2_comp	N2_comp
SICZOV	0.0	0.0	2.6374944831000002	0.1799911622	10.4307031427	0.7131943814	13.0681976258	0.8931855436	1e-06	0.1666665	0.8333325
SICZOV	0.0	0.0	3.1879253901999998	0.24333841239999998	10.084585469	0.6293921794	13.2725108592	0.8727305918000001	1e-06	0.19999979999999998	0.7999991999999999
SICZOV	0.0	0.0	4.144365663	0.17967462780000001	9.6814214592	0.4205096408	13.8257871222	0.6001842686	1e-06	0.24999975	0.74999925
SICZOV	0.0	0.0	2.7007768070999996	0.14926544630000002	10.8039726783	0.38665425789999996	13.5047494854	0.5359197042	1e-05	0.166665	0.8333250000000001
SICZOV	0.0	0.0	3.154717834	0.246381403	10.137792147799999	0.582120093	13.2925099818	0.8285014959999999	1e-05	0.199998	0.799992
SICZOV	1.97361e-05	7.89445e-05	4.2070214293	0.22723752989999998	9.6556409035	0.2603223114	13.862682068900002	0.4876387858	1e-05	0.24999749999999998	0.7499925000000001
SICZOV	5.92084e-05	0.00015788909999999999	2.7010900858999998	0.1243618318	10.753508611800001	0.43427739600000004	13.4546579061	0.5587971169	0.0001	0.16665	0.8332499999999999
SICZOV	3.94723e-05	9.668690000000001e-05	3.2421226281	0.3135005545	10.4655343191	0.7673619481	13.707696419500001	1.0809591895000001	0.0001	0.19998	0.79992
SICZOV	1.97361e-05	7.89445e-05	4.0134151114	0.1813492118	9.664417262899999	0.5461521119	13.6778521104	0.7275802681999999	0.0001	0.249975	0.749925
SICZOV	0.0002368336	0.0004063918	2.6346749736	0.1621199036	10.466631364	0.4768443035	13.1015431712	0.6393705989	0.001	0.1665	0.8325
SICZOV	0.0002368336	0.0003660507	3.2167470427	0.1832678487	10.2066317169	0.4792812123	13.4236155932	0.6629151117000001	0.001	0.1998	0.7992
SICZOV	0.0003749865	0.000549785	3.9751950939999996	0.2133279329	9.6830670266	0.2904290469	13.6586371071	0.5043067647999999	0.001	0.24975	0.74925
SICZOV	0.000453931	0.0004430751	2.6979572976	0.24170512530000002	10.5431502475	0.6249175609000001	13.2415614761	0.8670657612999999	0.002	0.16633333333333333	0.8316666666666667
SICZOV	0.0005131394	0.0001476917	3.2944401929000002	0.2357838968	10.057982129600001	0.41629783340000004	13.352935461900001	0.6522294219	0.002	0.1996	0.7984
SICZOV	0.0005328756	0.0002953834	4.0259462647	0.156381061	9.641927841900001	0.39609019310000004	13.6684069822	0.5527666375	0.002	0.2495	0.7484999999999999
SICZOV	0.0006907646000000001	0.000450053	2.6531584247	0.2119154736	10.3311463158	0.8351610705	12.9849955051	1.0475265970999998	0.003	0.16616666666666666	0.8308333333333333
SICZOV	0.0006512923	0.0004430751	3.1963839186	0.1297080298	10.4293318365	0.4769894057	13.6263670474	0.6071405106000001	0.003	0.1994	0.7976
SICZOV	0.0008486536999999999	0.0004430751	4.1359071346	0.2752835124	9.7818010698	0.9049879261	13.918556858099999	1.1807145136	0.003	0.24925	0.74775
SICZOV	0.0009868066	0.00043239699999999995	2.6688223663	0.1669444052	10.295766617	0.6387284409	12.9655757899	0.8061052431	0.004	0.166	0.8300000000000001
SICZOV	0.0012236402	0.0008701821000000001	3.3007057696	0.1814574166	10.208551545499999	0.2587003136	13.5104809553	0.4410279123	0.004	0.1992	0.7968
SICZOV	0.0011249595	0.0006063844	4.0741912047	0.10342947	9.7343538768	0.4839373424	13.809670040999999	0.5879731968	0.004	0.249	0.747
SICZOV	0.0012433763000000001	0.0009052841	2.6863659807999998	0.1702000962	10.5809982974	0.5176116746	13.2686076545	0.6887170548999999	0.005	0.16583333333333333	0.8291666666666666
SICZOV	0.0012433763000000001	0.0004430751	3.2674982133999997	0.2584882605	10.2642265754	0.747986356	13.5329681651	1.0069176916	0.005	0.19899999999999998	0.7959999999999999
SICZOV	0.0010854872	0.0003530507	4.0788903872	0.20204906039999998	9.7093961048	0.4367306772	13.7893719792	0.6391327883	0.005	0.24875	0.74625
SICZOV	0.0015986267000000001	0.0005637767	2.7139345180000003	0.0796640411	10.767495934500001	0.22488083050000002	13.483029079200001	0.3051086483	0.006	0.16566666666666666	0.8283333333333333
SICZOV	0.0018157241	0.0003660507	3.2562201755	0.149370611	10.3489732958	0.3760576553	13.6070091954	0.525794317	0.006	0.1988	0.7952
SICZOV	0.0015394183	0.0005933982	3.9870996896	0.16186059490000002	9.6049025757	0.4503412843	13.5935416836	0.6127952774000001	0.006	0.2485	0.7455
SICZOV	0.0018157241	0.0007953441000000001	2.5811042934	0.10767681009999999	10.6693104138	0.5146432895	13.252230431300001	0.6231154436999999	0.006999999999999999	0.1655	0.8275
SICZOV	0.0021512384	0.0011602429	3.229278196	0.19378366	10.3059142825	0.478346812	13.5373437169	0.6732907148999999	0.006999999999999999	0.1986	0.7944
SICZOV	0.0017762519	0.0007170493	3.9664232867	0.0982996891	9.7477926772	0.286576609	13.7159922158	0.3855933474	0.006999999999999999	0.24825	0.74475
SICZOV	0.0018354602	0.0005085644999999999	2.6606771166	0.218079873	10.844289079300001	0.260400893	13.506801656099999	0.4789893305	0.008	0.16533333333333333	0.8266666666666667
SICZOV	0.0019736132	0.0006836797	3.1559709494	0.1266731634	10.153425038	0.3550910904	13.311369600599999	0.48244793350000004	0.008	0.1984	0.7936
SICZOV	0.0021117660999999998	0.0009223342999999999	4.1255689331	0.21540647870000001	9.749986767000001	0.6453990907	13.877667466199998	0.8617279037000001	0.008	0.248	0.7440000000000001
