MOF	hydrogen_mass	hydrogen_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	hydrogen_comp	O2_comp	N2_comp
KIFJUF	0.0	0.0	3.1028751939999997	0.06770754400000001	16.4002466332	0.5798797804	19.5031218272	0.6475873244	1e-06	0.1666665	0.8333325
KIFJUF	0.0	0.0	3.7692090916	0.4224253936	16.3770160909	0.8178910592	20.1462251825	1.2403164528	1e-06	0.19999979999999998	0.7999991999999999
KIFJUF	0.0	0.0	4.6761308036	0.1968493637	14.4024199949	0.9717684792	19.0785507985	1.1686178429	1e-06	0.24999975	0.74999925
KIFJUF	0.0	0.0	3.1028751939999997	0.06770754400000001	16.4002466332	0.5798797804	19.5031218272	0.6475873244	1e-05	0.166665	0.8333250000000001
KIFJUF	0.0	0.0	3.7874890481	0.116368046	16.628422182	0.8529552547	20.4159112301	0.9693233007	1e-05	0.199998	0.799992
KIFJUF	0.0	0.0	4.6761308036	0.1968493637	14.4024199949	0.9717684792	19.0785507985	1.1686178429	1e-05	0.24999749999999998	0.7499925000000001
KIFJUF	3.71488e-05	0.0001485951	3.1435628391000003	0.17789852050000002	16.8292373144	1.1460028804	19.9728373023	1.3240499959999998	0.0001	0.16665	0.8332499999999999
KIFJUF	7.42975e-05	0.0001819911	3.708472462	0.22720209989999998	15.843746086400001	1.3016288016	19.5522928459	1.5290128926	0.0001	0.19998	0.79992
KIFJUF	0.0	0.0	4.6944107601	0.1644509041	15.1695441253	1.3147302208	19.8639548854	1.4791811249000002	0.0001	0.249975	0.749925
KIFJUF	0.0001485951	0.0002779959	3.1559460354000004	0.11926042519999999	16.286675093	0.9901604833	19.4427697235	1.1096989044	0.001	0.1665	0.8325
KIFJUF	0.0001485951	0.0001485951	3.7568258952999996	0.08392479859999999	15.5272944768	1.8737202096	19.2842689672	1.9577936033	0.001	0.1998	0.7992
KIFJUF	0.0001485951	0.0002779959	4.6153941739999995	0.133615953	15.0884953443	0.5803410096	19.7040381134	0.7142349585	0.001	0.24975	0.74925
