MOF	hydrogen_mass	hydrogen_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	hydrogen_comp	O2_comp	N2_comp
RAVXOD	0.0	0.0	2.9595132832999997	0.2198499552	11.583173173499999	0.44826256509999995	14.5426864568	0.6681125203	1e-06	0.1666665	0.8333325
RAVXOD	0.0	0.0	3.6779175632	0.4140606439	11.1513535106	1.2296253571	14.829271073800001	1.6436860009999998	1e-06	0.19999979999999998	0.7999991999999999
RAVXOD	0.0	0.0	4.4527183143	0.3582031767	10.7506765147	0.7282305947	15.203394829	1.0864337714	1e-06	0.24999975	0.74999925
RAVXOD	0.0	0.0	3.0527843704000004	0.27926085780000004	11.721416231800001	0.860512853	14.7742006022	1.1397737108	1e-05	0.166665	0.8333250000000001
RAVXOD	0.0	0.0	3.5213089007	0.180431162	11.7362279881	0.7487197235999999	15.2575368888	0.9291508856	1e-05	0.199998	0.799992
RAVXOD	0.0	0.0	4.4666005226	0.5668233426	10.325693047	1.1324265033	14.7922935696	1.6992498459	1e-05	0.24999749999999998	0.7499925000000001
RAVXOD	0.0	0.0	2.9981231752	0.187967324	11.6716639224	0.8754950704000001	14.6697870976	1.0634623944	0.0001	0.16665	0.8332499999999999
RAVXOD	2.733e-05	0.00010932	3.4857357419	0.2343104623	11.1460364699	1.1082557361	14.631799541800001	1.3426755184	0.0001	0.19998	0.79992
RAVXOD	0.0	0.0	4.5034751384	0.1143637751	10.8171395235	0.668978441	15.3206146619	0.7833422161	0.0001	0.249975	0.749925
RAVXOD	0.0007925699	0.0004016673	2.9265430386	0.2840954798	11.7407854515	0.4902387086	14.66812106	0.7747358556999999	0.001	0.1665	0.8325
RAVXOD	0.0005739299	0.0006327351	3.5265147288	0.3274733016	10.9508251184	0.5939748343	14.477913777100001	0.9220808709999999	0.001	0.1998	0.7992
RAVXOD	0.0004099499	0.00017285009999999998	4.5373130211	0.35230163719999996	10.5763535374	1.3016383904	15.114076508399998	1.6541128777	0.001	0.24975	0.74925
RAVXOD	0.0006285899	0.0002787124	2.9039844501	0.2173324997	11.1824961776	0.8969523447	14.0871092176	1.1145635568	0.002	0.16633333333333333	0.8316666666666667
RAVXOD	0.0008745599000000001	0.0009243842999999999	3.6718440969999997	0.3473305735	11.3841639357	0.7292218461	15.0568825926	1.0774768039	0.002	0.1996	0.7984
RAVXOD	0.0008472299000000001	0.000583609	4.4679019796	0.39112482909999996	10.3864592265	0.5192898031000001	14.855208436	0.9109982412000001	0.002	0.2495	0.7484999999999999
RAVXOD	0.0014484898000000001	0.0006604592	3.0124392025	0.2317974171	11.5827933849	0.7885187425	14.5966810772	1.0209766188	0.003	0.16616666666666666	0.8308333333333333
RAVXOD	0.0014211598	0.0010877201	3.5538453264	0.3205520336	11.0761553635	0.7600533491	14.6314218497	1.0816931028	0.003	0.1994	0.7976
RAVXOD	0.0013938298000000001	0.00036257339999999996	4.292639099700001	0.0664748896	10.2782194693	0.7499708906	14.572252398800002	0.8168083536	0.003	0.24925	0.74775
RAVXOD	0.0017764497	0.0012818903999999999	2.9360870568	0.12145692720000001	11.4422715949	0.5545257237	14.3801351014	0.6772645412999999	0.004	0.166	0.8300000000000001
RAVXOD	0.0018311097	0.0018095676999999998	3.5842126570999997	0.15597226320000002	10.983866728499999	0.4116277966	14.5699104953	0.5694096275	0.004	0.1992	0.7968
RAVXOD	0.0018037797	0.0010137917999999998	4.4674681606	0.5249217186	10.4608977964	0.7176192185	14.9301697367	1.2435547289	0.004	0.249	0.747
RAVXOD	0.0021044097	0.0007042447	2.9816380527999997	0.1565503684	11.656092588900002	1.1168508256999998	14.6398350514	1.2741054388	0.005	0.16583333333333333	0.8291666666666666
RAVXOD	0.0025143596	0.0004440599	3.5239118148000004	0.3235440671	11.1099565509	0.6740990202	14.636382725299999	0.9980871472	0.005	0.19899999999999998	0.7959999999999999
