MOF	hydrogen_mass	hydrogen_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	hydrogen_comp	O2_comp	N2_comp
NU-100	0.0010986497	0.0001817416	3.2094634651	0.09364807230000001	9.3957068823	0.6487885895000001	12.6062689971	0.7426184034000001	0.004	0.1992	0.7968
NU-100	0.0013934094	0.00023051080000000002	4.1460797994	0.3497126452	8.9851660279	0.4135489655	13.132639236700001	0.7634921215	0.004	0.249	0.747
NU-100	0.0017551599	0.0005772107	2.8387726680000003	0.0698736887	10.3443262261	0.5545945391	13.184854054	0.6250454385	0.005	0.16583333333333333	0.8291666666666666
NU-100	0.0016479746	0.0002005254	3.1988297647	0.2861343649	9.5701634721	0.7357723759	12.770641211400001	1.0221072662000001	0.005	0.19899999999999998	0.7959999999999999
NU-100	0.0015005948000000001	0.00046102160000000003	4.0510145175	0.2098160329	9.0551720874	0.43900667479999994	13.1076871997	0.6492837293	0.005	0.24875	0.74625
NU-100	0.0018087526	0.0008516008	2.6758643773	0.18488014690000001	10.123509240399999	0.3084239333	12.8011823703	0.494155681	0.006	0.16566666666666666	0.8283333333333333
NU-100	0.0022106976	0.0007531628999999999	3.1322628	0.0568536141	9.458451675	0.51926616	12.5929251726	0.576872937	0.006	0.1988	0.7952
NU-100	0.0017417618	0.0005013135	3.9289396364999996	0.40954498619999996	8.8762470257	0.9086422379000001	12.806928424	1.3186885376000002	0.006	0.2485	0.7455
NU-100	0.0025992445000000003	0.000663987	2.6760770513	0.3142904531	9.9596652713	0.510382337	12.638341567100001	0.8253367771	0.006999999999999999	0.1655	0.8275
NU-100	0.00255905	0.0008943716	3.2141422932999997	0.2538283672	9.8179774753	0.87482503	13.0346788186	1.1295477688	0.006999999999999999	0.1986	0.7944
NU-100	0.0023044848	0.000248499	4.1280025087	0.1290354747	8.824859599	0.168189645	12.9551665925	0.2974736187	0.006999999999999999	0.24825	0.74475
NU-100	0.0025858463000000003	0.0006915324	2.6224832011	0.1136117214	10.1227644951	0.47742967020000004	12.7478335425	0.591732924	0.008	0.16533333333333333	0.8266666666666667
NU-100	0.0026394390000000004	0.0005264644000000001	3.2890035444	0.1428054897	9.6478031711	0.5700180121	12.9394461545	0.7133499662	0.008	0.1984	0.7936
NU-100	0.0029341987	0.0006249926	4.0456976673	0.19686584059999998	8.9319167379	0.2336786032	12.9805486039	0.4311694364	0.008	0.248	0.7440000000000001
NU-100	0.0030011895	0.0008448286	2.6118495007	0.1704335059	10.0639296153	0.6592590517	12.6787803055	0.8305373862000001	0.009000000000000001	0.16516666666666666	0.8258333333333333
NU-100	0.0030681803000000003	0.0007598072	3.1675666854	0.1733751077	9.4085537389	0.641276747	12.5791886046	0.8154116619	0.009000000000000001	0.1982	0.7928
NU-100	0.0030413840000000003	0.0010364329	3.9874249889	0.1162951574	8.9952200896	0.299153634	12.9856864625	0.4164852243	0.009000000000000001	0.24775	0.74325
NU-100	0.0033495419	0.0006778996	2.6326915536	0.0677679647	10.144175922899999	0.536345131	12.780217018399998	0.6047909953	0.01	0.165	0.8250000000000001
NU-100	0.0039256631	0.0014519558999999999	3.1252445577	0.20981775739999997	9.4664576871	0.4103766314	12.595627907899999	0.6216463447	0.01	0.198	0.792
