MOF	hydrogen_mass	hydrogen_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	hydrogen_comp	O2_comp	N2_comp
HABQUY	0.0	0.0	2.8567425007	0.26114390940000004	10.833036578699998	0.3196336312	13.689779079400001	0.5807775406	1e-06	0.1666665	0.8333325
HABQUY	0.0	0.0	3.2629480472	0.19116187329999998	10.0907499553	0.785027877	13.3536980025	0.9761897503	1e-06	0.19999979999999998	0.7999991999999999
HABQUY	0.0	0.0	4.1950922162	0.35285265689999995	9.7118421392	0.6046869231	13.906934355399999	0.95753958	1e-06	0.24999975	0.74999925
HABQUY	0.0	0.0	2.7467654532	0.2215930668	10.2530280978	0.6448373013	12.999793551	0.8664303681000001	1e-05	0.166665	0.8333250000000001
HABQUY	0.0	0.0	3.5077356692	0.2376526127	10.4370468528	0.6682455679	13.944782522	0.9058981806	1e-05	0.199998	0.799992
HABQUY	0.0	0.0	4.2199257431	0.3941561607	9.6497261037	0.6942283313	13.8696518468	1.088384492	1e-05	0.24999749999999998	0.7499925000000001
HABQUY	0.0	0.0	2.8460995606	0.21771107399999998	10.6164069051	0.4967486968	13.462506465699999	0.7144597708	0.0001	0.16665	0.8332499999999999
HABQUY	0.0	0.0	3.4314612652	0.2727538203	10.2219700801	0.3589519564	13.6534313453	0.6317057767	0.0001	0.19998	0.79992
HABQUY	0.0	0.0	4.3219205855	0.23415811949999998	9.6924308781	0.3055152434	14.014351463599999	0.5396733629	0.0001	0.249975	0.749925
HABQUY	0.0006146163	0.0006515996	2.7272533963999996	0.277817207	10.6070894998	0.9562440359000001	13.3349575125	1.2347128425	0.001	0.1665	0.8325
HABQUY	0.000279371	0.0003533795	3.4465387637	0.1992217635	10.5449734644	0.8186365606999999	13.9917915991	1.0182117037	0.001	0.1998	0.7992
HABQUY	0.0004469936	0.0007579146	4.2252472131	0.2088596961	9.541799492200001	0.8831815762	13.767493698900001	1.0927991869	0.001	0.24975	0.74925
HABQUY	0.0006704905	0.0009742	2.8248136805	0.2540967118	10.6824051927	0.1961578765	13.507889363699999	0.45122878829999996	0.002	0.16633333333333333	0.8316666666666667
HABQUY	0.0006146163	0.0004181243	3.3569606845999997	0.3116582886	10.2825332147	0.5967788204	13.6401085156	0.9088552333	0.002	0.1996	0.7984
HABQUY	0.0003911194	0.0008362485000000001	3.9520784176	0.32078260059999997	9.4206732231	0.5443266497	13.3731427601	0.8659454987999999	0.002	0.2495	0.7484999999999999
HABQUY	0.0013409809	0.0005474532	2.8017539769999997	0.1607635975	10.8012021105	0.7325907653	13.6042970684	0.893901816	0.003	0.16616666666666666	0.8308333333333333
HABQUY	0.0010057357	0.0013502612	3.3188234826999996	0.2039973971	10.1202550721	1.0371517987999999	13.4400842905	1.2424994570999999	0.003	0.1994	0.7976
HABQUY	0.0011174841	0.0007901806	4.0930973738	0.20479787289999998	9.4369786824	0.8089913139	13.5311935403	1.0145793673999999	0.003	0.24925	0.74775
HABQUY	0.0015644777	0.0008362485000000001	2.8514210307	0.2745704362	10.5869017883	0.515787561	13.4398872967	0.7911942457	0.004	0.166	0.8300000000000001
HABQUY	0.0011174841	0.0007901806	3.3126151010000005	0.4137991894	10.628830112200001	0.6191071317	13.9425626973	1.0336965017	0.004	0.1992	0.7968
HABQUY	0.0021232198000000002	0.0004469936	4.1977529512	0.22279673170000003	9.6792312206	0.5019834682	13.879107391600002	0.7252271935	0.004	0.249	0.747
HABQUY	0.0011733583	0.0008211797	2.7733728033999996	0.17047171449999998	10.7002635529	0.7838596984	13.474809714600001	0.9551525926000001	0.005	0.16583333333333333	0.8291666666666666
HABQUY	0.0011174841	0.001413518	3.3986455333	0.18935927719999998	10.3500844032	0.5175844510000001	13.7498474206	0.7083572462000001	0.005	0.19899999999999998	0.7959999999999999
HABQUY	0.0013968551	0.001457021	4.2013005979	0.5653350606	9.6233267887	0.3225925001	13.8260242417	0.8893845817	0.005	0.24875	0.74625
HABQUY	0.0020114714	0.0014310779	2.7795811851	0.2733875562	10.4510229608	0.4231476825	13.2326156173	0.6979663166	0.006	0.16566666666666666	0.8283333333333333
HABQUY	0.002458465	0.0018497653	3.2753648106999997	0.3299788226	10.339214097000001	0.6979145008	13.6170373727	1.0297430887	0.006	0.1988	0.7952
HABQUY	0.0020114714	0.0007412550999999999	4.1862230995	0.1320277582	9.7498882109	0.6622098157999999	13.9381227818	0.7949788291	0.006	0.2485	0.7455
HABQUY	0.0023467166	0.0010949063	2.7033067812000002	0.22066818719999998	10.705698706	0.2540595207	13.411352203800002	0.4758226142	0.006999999999999999	0.1655	0.8275
