MOF	hydrogen_mass	hydrogen_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	hydrogen_comp	O2_comp	N2_comp
RAVXET	0.0	0.0	2.1005207631	0.1656851337	8.3940385671	0.9004392088	10.4945593302	1.0661243425	1e-06	0.1666665	0.8333325
RAVXET	0.0	0.0	2.56299921	0.2290751384	8.0734240071	0.2927626831	10.6364232171	0.5218378215	1e-06	0.19999979999999998	0.7999991999999999
RAVXET	0.0	0.0	3.2367622265	0.27233751230000003	7.7831239649	0.5533624357	11.019886191400001	0.825699948	1e-06	0.24999975	0.74999925
RAVXET	0.0	0.0	2.1339741533	0.2386431614	8.6041849693	0.4121398222	10.738159122599999	0.6507829836	1e-05	0.166665	0.8333250000000001
RAVXET	0.0	0.0	2.5600647021	0.19435571780000002	8.3621826332	0.8393321954999999	10.9222473353	1.0336879132999999	1e-05	0.199998	0.799992
RAVXET	0.0	0.0	3.2367622265	0.27233751230000003	7.7831239649	0.5533624357	11.019886191400001	0.825699948	1e-05	0.24999749999999998	0.7499925000000001
RAVXET	3.6974e-05	0.0001478959	2.1410169723	0.2475194366	8.745995255499999	0.7313427224	10.8870492018	0.9790100548999999	0.0001	0.16665	0.8332499999999999
RAVXET	7.3948e-05	0.0001811348	2.6046692224	0.19513396449999998	8.0754792287	0.6338251243	10.6802223991	0.8291402236	0.0001	0.19998	0.79992
RAVXET	0.0	0.0	3.2132861632	0.2608643843	7.7425333395000004	0.336491927	10.955819502699999	0.5973563113	0.0001	0.249975	0.749925
RAVXET	0.0001848699	0.0	2.1674275435	0.24651543260000003	9.0989795546	1.0648368366	11.266591968	1.3113522692	0.001	0.1665	0.8325
RAVXET	0.0004436878	0.0003770621	2.5952787971	0.2176953969	8.5564010686	1.0477528673999998	11.1521235535	1.2658253264	0.001	0.1998	0.7992
RAVXET	0.0001848699	0.000233844	3.2725632231	0.22349779420000002	7.7353400641	0.6552821761	11.0080881571	0.8790138143	0.001	0.24975	0.74925
