MOF	hydrogen_mass	hydrogen_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	hydrogen_comp	O2_comp	N2_comp
XAFXOT	0.0	0.0	1.5492575662999999	0.0862475389	12.075531668699998	1.2846252918	13.624789235	1.3708728307	1e-06	0.1666665	0.8333325
XAFXOT	0.0	0.0	1.9115746212	0.08390585689999999	11.197542750899999	1.0682729551999999	13.1091173721	1.1521788120999998	1e-06	0.19999979999999998	0.7999991999999999
XAFXOT	0.0	0.0	2.3337005463	0.1228402342	10.3452283882	0.8432961520000001	12.6789289345	0.9661363862000001	1e-06	0.24999975	0.74999925
XAFXOT	0.0	0.0	1.5885143536000002	0.1032860394	11.7039581871	0.6363628632	13.292472540699999	0.7396489026	1e-05	0.166665	0.8333250000000001
XAFXOT	0.0	0.0	1.9173476781999998	0.09239892640000001	11.043091097000001	1.3924681697	12.9604387752	1.4848670961000001	1e-05	0.199998	0.799992
XAFXOT	0.0	0.0	2.3752665563999997	0.1032550577	10.5698302044	0.9190993678	12.945096760799998	1.0223544254999999	1e-05	0.24999749999999998	0.7499925000000001
XAFXOT	0.0	0.0	1.5806629962	0.08467010259999999	11.815147205	1.0044684928	13.395810201199998	1.0891385954000001	0.0001	0.16665	0.8332499999999999
XAFXOT	0.0	0.0	1.9138838440000001	0.1237329751	11.6617063603	1.1261391373	13.575590204300001	1.2498721123999998	0.0001	0.19998	0.79992
XAFXOT	1.45478e-05	5.81911e-05	2.3669533544	0.18101125280000002	10.2902403648	0.8791966594	12.657208267	1.0602661033	0.0001	0.249975	0.749925
XAFXOT	1.45478e-05	5.81911e-05	1.5751208615	0.037217909199999996	11.5976210536	0.9538943034999999	13.172756462899999	0.9911704038	0.001	0.1665	0.8325
XAFXOT	2.90956e-05	7.12693e-05	1.9055706419999998	0.1133223878	11.4836017698	1.458477698	13.3892015074	1.5718713550999999	0.001	0.1998	0.7992
XAFXOT	2.90956e-05	7.12693e-05	2.3595638415	0.1302418028	10.792208240199999	0.8721519977	13.1518011773	1.0024650698	0.001	0.24975	0.74925
XAFXOT	5.81911e-05	0.0001088656	1.6192270166999998	0.1197825712	11.074628345699999	1.2559067384	12.6939135535	1.3757981752000001	0.002	0.16633333333333333	0.8316666666666667
XAFXOT	5.81911e-05	0.0001088656	1.9374379164	0.1242954046	10.982442541800001	1.327698936	12.9199386493	1.4521032062	0.002	0.1996	0.7984
XAFXOT	7.27389e-05	9.20083e-05	2.4888803174	0.3354613273	10.474409810800001	0.6887409484999999	12.9633628671	1.0242942841	0.002	0.2495	0.7484999999999999
XAFXOT	0.00010183450000000001	0.00011638229999999999	1.5820485298	0.09101267789999999	11.6370426145	0.5777722032	13.2191929788	0.6689012634	0.003	0.16616666666666666	0.8308333333333333
XAFXOT	0.0001454778	0.00024343099999999998	1.9644558230000002	0.1964528448	11.8646768584	1.2302271363	13.829278159200001	1.4269234121	0.003	0.1994	0.7976
XAFXOT	8.72867e-05	0.0001088656	2.4530873642	0.0941256883	10.3294597638	0.9907226088	12.7826344147	1.0849571626999999	0.003	0.24925	0.74775
XAFXOT	5.81911e-05	0.0001696548	1.5972894002000002	0.08841157320000001	11.3922246132	0.9206749881	12.9895722045	1.0092562161	0.004	0.166	0.8300000000000001
XAFXOT	0.00013093	0.0001696548	1.9030304969	0.2462779334	10.8738816279	1.2168018179	12.7770430548	1.4632494061	0.004	0.1992	0.7968
XAFXOT	0.00013093	0.0001696548	2.3815014579	0.1285272826	10.4016315446	0.9070852434000001	12.7832639325	1.0357821808	0.004	0.249	0.747
XAFXOT	0.0001454778	9.20083e-05	1.5700405713999999	0.0471534019	11.6699949961	1.4559602736000001	13.2401810453	1.5032056837999999	0.005	0.16583333333333333	0.8291666666666666
XAFXOT	0.00013093	0.0001696548	1.8693158443	0.1747274607	10.7574364019	0.4497010281	12.626883176199998	0.6245981436	0.005	0.19899999999999998	0.7959999999999999
XAFXOT	0.00013093	0.0001696548	2.3835797584000002	0.1743706342	10.5502205049	1.4755680342	12.9339311933	1.6501083232	0.005	0.24875	0.74625
XAFXOT	0.0002327645	0.0002138079	1.5989058562	0.0946093958	11.923505957	0.5635698079	13.5226445777	0.6583930116	0.006	0.16566666666666666	0.8283333333333333
XAFXOT	0.0001600256	5.81911e-05	1.9418254396999999	0.1672833883	11.0485494669	0.9502119687999999	12.990534932200001	1.1175535481999999	0.006	0.1988	0.7952
XAFXOT	0.0001745734	0.0001483589	2.4221437788999998	0.1016204965	10.3320878679	1.2653959924	12.7544062202	1.3671648478	0.006	0.2485	0.7455
XAFXOT	0.00026186009999999997	0.0001745734	1.5910544987000002	0.16666126550000002	11.0149905997	0.9922942233	12.6063069585	1.1591300622	0.006999999999999999	0.1655	0.8275
XAFXOT	0.00026186009999999997	0.0002536493	1.9355905381999998	0.1303072954	11.3271284973	1.0351097391	13.2629808956	1.1656706838	0.006999999999999999	0.1986	0.7944
XAFXOT	0.00013093	0.0002138079	2.3609493750999997	0.0732777192	10.801305523499998	0.40358594630000005	13.1623858286	0.47707747340000006	0.006999999999999999	0.24825	0.74475
XAFXOT	0.00026186009999999997	0.000548974	1.5993677007	0.1110484085	11.587715122899999	0.9609502815000001	13.1873446837	1.072547664	0.008	0.16533333333333333	0.8266666666666667
XAFXOT	0.00027640790000000003	0.0002502895	1.8820165696000002	0.12190421859999999	11.395257040999999	1.1307298159	13.2775500185	1.252884324	0.008	0.1984	0.7936
XAFXOT	0.0002473123	0.00026982119999999996	2.3819633025	0.2193931792	10.3041895325	0.6741253559999999	12.6864001473	0.8937883564	0.008	0.248	0.7440000000000001
XAFXOT	0.0003055034	0.0002327645	1.6056026022	0.11709922789999999	11.500179041500001	0.671247245	13.1060871471	0.7885792373999999	0.009000000000000001	0.16516666666666666	0.8258333333333333
XAFXOT	0.0003491468	0.0005317408999999999	1.9108818544	0.1479417234	11.259808601	0.5689031322	13.1710396022	0.7173765965000001	0.009000000000000001	0.1982	0.7928
XAFXOT	0.00020366900000000002	0.0002138079	2.3861199035	0.1123203684	10.780280691	0.4727597132	13.166604263499998	0.5852938895	0.009000000000000001	0.24775	0.74325
XAFXOT	0.00037824239999999996	0.0003610665	1.56888596	0.08428378460000001	11.765819713399999	1.1315365576	13.335083915799999	1.2161814087	0.01	0.165	0.8250000000000001
XAFXOT	0.00033459900000000004	0.0003265969	1.9353596159	0.1488358129	11.185008716199999	1.2174089297	13.120702931099999	1.3665713394999999	0.01	0.198	0.792
XAFXOT	0.00027640790000000003	0.00038379690000000003	2.3854271366999997	0.025380449	10.9242199287	0.9386543451	13.3099234733	0.9644185909999999	0.01	0.2475	0.7424999999999999
XAFXOT	0.00039279010000000005	0.00026982119999999996	1.5892071205	0.10125461359999999	11.872359008699998	0.996996662	13.4619589193	1.0985210968	0.012	0.16466666666666666	0.8233333333333333
XAFXOT	0.0003636946	0.00020573669999999998	1.8321373574000002	0.2304895866	11.9495848357	0.7378064517	13.7820858877	0.968501775	0.012	0.1976	0.7904
XAFXOT	0.00039279010000000005	0.0003265969	2.3808086911	0.1240291275	10.487348169299999	0.572075032	12.8685496505	0.6964307564	0.012	0.247	0.741
XAFXOT	0.0004509813	0.0002138079	1.5397897529	0.042894395999999994	11.7864402222	0.9427365272	13.3266809564	0.9858447311	0.013999999999999999	0.16433333333333333	0.8216666666666667
XAFXOT	0.0004218857	0.0002327645	1.8707013779	0.1488071476	10.834055743299999	0.626447875	12.7051790069	0.7754877870999999	0.013999999999999999	0.1972	0.7888
XAFXOT	0.0006401025	0.00033680550000000003	2.3928166496000003	0.08644762939999999	10.5765015455	1.1377058291	12.9699582976	1.2244902640000002	0.013999999999999999	0.2465	0.7395
XAFXOT	0.0004218857	0.0002967177	1.5889761982	0.0762449274	11.563253538900002	0.6374668058	13.1526516228	0.7140084509000001	0.016	0.16399999999999998	0.8200000000000001
XAFXOT	0.0005091723999999999	0.0007360661	1.8630809427000001	0.1126806075	11.4852190646	0.905348032	13.3488091797	1.0187647056	0.016	0.1968	0.7872
XAFXOT	0.0002909557	0.0003317405	2.3567927741	0.09425929470000001	10.6553446672	0.7192515223999999	13.012428397	0.8138425576	0.016	0.24600000000000002	0.738
XAFXOT	0.0005673634999999999	0.0004450766	1.5986749339	0.0796544634	11.330160925	0.821205227	12.9294032224	0.9013047670000001	0.018000000000000002	0.16366666666666665	0.8183333333333332
XAFXOT	0.0005528158000000001	0.00047453430000000003	1.8986429736000001	0.089704909	10.885202691500002	1.0341446364	12.784398480899998	1.1243240797	0.018000000000000002	0.1964	0.7856
XAFXOT	0.0006255547	0.0002363735	2.3902765045	0.2269316362	10.167325959500001	1.2173344002	12.5582280187	1.4445024099000001	0.018000000000000002	0.2455	0.7364999999999999
